,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
27867,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Molenlanden,28.0,27.0
27868,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Molenlanden,11.0,11.0
27869,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Molenlanden,20.0,20.0
27870,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Molenlanden,15.0,14.0
27871,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Molenlanden,18.0,18.0
27872,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Molenlanden,14.0,14.0
27873,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Molenlanden,7.0,6.0
27874,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Molenlanden,11.0,11.0
27875,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Molenlanden,13.0,13.0
27876,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Montferland,36.0,36.0
27877,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Montferland,22.0,22.0
27878,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Montferland,31.0,31.0
27879,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Montferland,28.0,26.0
27880,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Montferland,14.0,14.0
27881,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Montferland,27.0,27.0
27882,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Montferland,26.0,26.0
27883,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Montferland,20.0,20.0
27884,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Montferland,20.0,20.0
27885,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Montferland,46.0,44.0
27886,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Montferland,29.0,29.0
27887,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Montferland,39.0,39.0
27888,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Montfoort,13.0,11.0
27889,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Montfoort,8.0,8.0
27890,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Montfoort,10.0,10.0
27891,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Montfoort,9.0,9.0
27892,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Montfoort,4.0,4.0
27893,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Montfoort,11.0,10.0
27894,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Montfoort,12.0,12.0
27895,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Montfoort,27.0,27.0
27896,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Montfoort,38.0,38.0
27897,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Montfoort,5.0,5.0
27898,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Montfoort,21.0,21.0
27899,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Montfoort,15.0,15.0
27900,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Mook en Middelaar,9.0,9.0
27901,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Mook en Middelaar,14.0,14.0
27902,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Mook en Middelaar,9.0,9.0
27903,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Mook en Middelaar,6.0,6.0
27904,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Mook en Middelaar,7.0,7.0
27905,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Mook en Middelaar,7.0,6.0
27906,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Mook en Middelaar,8.0,9.0
27907,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Mook en Middelaar,10.0,10.0
27908,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Mook en Middelaar,4.0,4.0
27909,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Mook en Middelaar,7.0,7.0
27910,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Mook en Middelaar,12.0,12.0
27911,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Mook en Middelaar,5.0,5.0
27912,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Neder-Betuwe,46.0,45.0
27913,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Neder-Betuwe,36.0,35.0
27914,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Neder-Betuwe,37.0,36.0
27915,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Neder-Betuwe,23.0,22.0
27916,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Neder-Betuwe,16.0,15.0
27917,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Neder-Betuwe,10.0,10.0
27918,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Neder-Betuwe,8.0,8.0
27919,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Neder-Betuwe,15.0,13.0
27920,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Neder-Betuwe,22.0,21.0
27921,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Neder-Betuwe,22.0,22.0
27922,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Neder-Betuwe,27.0,27.0
27923,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Neder-Betuwe,18.0,18.0
27924,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nederweert,22.0,22.0
27925,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nederweert,21.0,21.0
27926,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nederweert,19.0,19.0
27927,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nederweert,18.0,18.0
27928,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nederweert,13.0,13.0
27929,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nederweert,9.0,7.0
27930,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nederweert,6.0,6.0
27931,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nederweert,16.0,15.0
27932,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nederweert,8.0,8.0
27933,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nederweert,10.0,10.0
27934,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nederweert,5.0,5.0
27935,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nederweert,14.0,14.0
27936,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nieuwegein,115.0,112.0
27937,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nieuwegein,91.0,91.0
27938,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nieuwegein,101.0,101.0
27939,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nieuwegein,86.0,86.0
27940,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nieuwegein,112.0,112.0
27941,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nieuwegein,126.0,126.0
27942,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nieuwegein,140.0,139.0
27943,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nieuwegein,133.0,132.0
27944,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nieuwegein,139.0,139.0
27945,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nieuwegein,108.0,107.0
27946,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nieuwegein,144.0,142.0
27947,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nieuwegein,195.0,194.0
27948,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nieuwkoop,20.0,19.0
27949,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nieuwkoop,8.0,8.0
27950,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nieuwkoop,9.0,8.0
27951,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nieuwkoop,9.0,10.0
27952,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nieuwkoop,13.0,12.0
27953,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nieuwkoop,17.0,17.0
27954,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nieuwkoop,15.0,15.0
27955,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nieuwkoop,26.0,26.0
27956,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nieuwkoop,11.0,11.0
27957,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nieuwkoop,18.0,18.0
27958,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nieuwkoop,16.0,16.0
27959,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nieuwkoop,16.0,16.0
27960,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nijkerk,28.0,28.0
27961,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nijkerk,27.0,27.0
27962,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nijkerk,27.0,25.0
27963,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nijkerk,19.0,20.0
27964,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nijkerk,30.0,29.0
27965,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nijkerk,17.0,17.0
27966,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nijkerk,19.0,19.0
27967,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nijkerk,31.0,31.0
27968,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nijkerk,26.0,26.0
27969,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nijkerk,29.0,29.0
27970,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nijkerk,41.0,41.0
27971,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nijkerk,32.0,32.0
27972,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nijmegen,232.0,232.0
27973,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nijmegen,221.0,221.0
27974,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nijmegen,185.0,184.0
27975,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nijmegen,196.0,190.0
27976,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nijmegen,186.0,179.0
27977,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nijmegen,177.0,176.0
27978,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nijmegen,162.0,160.0
27979,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nijmegen,271.0,269.0
27980,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nijmegen,282.0,280.0
27981,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nijmegen,260.0,256.0
27982,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nijmegen,486.0,482.0
27983,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nijmegen,616.0,616.0
27984,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nissewaard,45.0,46.0
27985,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nissewaard,46.0,48.0
27986,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nissewaard,67.0,65.0
27987,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nissewaard,42.0,41.0
27988,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nissewaard,34.0,33.0
27989,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nissewaard,52.0,51.0
27990,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nissewaard,48.0,45.0
27991,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nissewaard,50.0,50.0
27992,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nissewaard,45.0,43.0
27993,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nissewaard,44.0,43.0
27994,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nissewaard,66.0,63.0
27995,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nissewaard,70.0,69.0
27996,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Noardeast-Fryslân,14.0,14.0
27997,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Noardeast-Fryslân,18.0,17.0
27998,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Noardeast-Fryslân,18.0,18.0
27999,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Noardeast-Fryslân,11.0,11.0
28000,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Noardeast-Fryslân,9.0,9.0
28001,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Noardeast-Fryslân,9.0,8.0
28002,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Noardeast-Fryslân,11.0,11.0
28003,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Noardeast-Fryslân,3.0,3.0
28004,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Noardeast-Fryslân,6.0,6.0
28005,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Noardeast-Fryslân,2.0,2.0
28006,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Noardeast-Fryslân,10.0,10.0
28007,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Noardeast-Fryslân,4.0,4.0
28008,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Noord-Beveland,9.0,9.0
28009,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Noord-Beveland,7.0,7.0
28010,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Noord-Beveland,6.0,6.0
28011,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Noord-Beveland,4.0,4.0
28012,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Noord-Beveland,8.0,8.0
28013,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Noord-Beveland,7.0,7.0
28014,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Noord-Beveland,3.0,3.0
28015,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Noord-Beveland,7.0,7.0
28016,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Noord-Beveland,6.0,6.0
28017,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Noord-Beveland,5.0,5.0
28018,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Noord-Beveland,5.0,5.0
28019,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Noord-Beveland,3.0,3.0
28020,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Noordenveld,25.0,24.0
28021,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Noordenveld,27.0,25.0
28022,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Noordenveld,17.0,17.0
28023,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Noordenveld,8.0,8.0
28024,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Noordenveld,16.0,16.0
28025,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Noordenveld,19.0,18.0
28026,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Noordenveld,3.0,3.0
28027,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Noordenveld,3.0,3.0
28028,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Noordenveld,19.0,19.0
28029,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Noordenveld,13.0,13.0
28030,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Noordenveld,17.0,17.0
28031,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Noordenveld,8.0,8.0
28032,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Noordoostpolder,23.0,22.0
28033,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Noordoostpolder,31.0,30.0
28034,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Noordoostpolder,30.0,30.0
28035,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Noordoostpolder,24.0,23.0
28036,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Noordoostpolder,12.0,11.0
28037,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Noordoostpolder,20.0,20.0
28038,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Noordoostpolder,22.0,22.0
28039,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Noordoostpolder,26.0,26.0
28040,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Noordoostpolder,43.0,41.0
28041,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Noordoostpolder,9.0,9.0
28042,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Noordoostpolder,21.0,20.0
28043,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Noordoostpolder,39.0,39.0
28044,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Noordwijk,34.0,33.0
28045,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Noordwijk,27.0,26.0
28046,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Noordwijk,27.0,26.0
28047,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Noordwijk,19.0,19.0
28048,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Noordwijk,19.0,19.0
28049,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Noordwijk,35.0,35.0
28050,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Noordwijk,37.0,36.0
28051,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Noordwijk,41.0,41.0
28052,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Noordwijk,34.0,33.0
28053,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Noordwijk,47.0,47.0
28054,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Noordwijk,62.0,62.0
28055,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Noordwijk,82.0,81.0
28056,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,"Nuenen, Gerwen en Nederwetten",20.0,20.0
28057,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,"Nuenen, Gerwen en Nederwetten",9.0,9.0
28058,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,"Nuenen, Gerwen en Nederwetten",16.0,16.0
28059,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,"Nuenen, Gerwen en Nederwetten",14.0,14.0
28060,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,"Nuenen, Gerwen en Nederwetten",9.0,9.0
28061,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,"Nuenen, Gerwen en Nederwetten",13.0,12.0
28062,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,"Nuenen, Gerwen en Nederwetten",13.0,13.0
28063,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,"Nuenen, Gerwen en Nederwetten",12.0,12.0
28064,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,"Nuenen, Gerwen en Nederwetten",13.0,13.0
28065,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,"Nuenen, Gerwen en Nederwetten",22.0,21.0
28066,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,"Nuenen, Gerwen en Nederwetten",18.0,18.0
28067,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,"Nuenen, Gerwen en Nederwetten",22.0,22.0
28068,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Nunspeet,20.0,19.0
28069,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Nunspeet,20.0,17.0
28070,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Nunspeet,35.0,33.0
28071,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Nunspeet,14.0,14.0
28072,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Nunspeet,18.0,17.0
28073,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Nunspeet,8.0,8.0
28074,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Nunspeet,11.0,11.0
28075,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Nunspeet,12.0,12.0
28076,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Nunspeet,12.0,12.0
28077,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Nunspeet,11.0,11.0
28078,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Nunspeet,24.0,22.0
28079,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Nunspeet,21.0,21.0
28080,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Oegstgeest,11.0,10.0
28081,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Oegstgeest,4.0,4.0
28082,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Oegstgeest,2.0,2.0
28083,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Oegstgeest,10.0,9.0
28084,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Oegstgeest,6.0,6.0
28085,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Oegstgeest,12.0,12.0
28086,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Oegstgeest,10.0,10.0
28087,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Oegstgeest,11.0,11.0
28088,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Oegstgeest,15.0,15.0
28089,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Oegstgeest,11.0,10.0
28090,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Oegstgeest,21.0,21.0
28091,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Oegstgeest,28.0,27.0
28092,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Oirschot,21.0,21.0
28093,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Oirschot,25.0,24.0
28094,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Oirschot,26.0,26.0
28095,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Oirschot,26.0,25.0
28096,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Oirschot,17.0,18.0
28097,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Oirschot,31.0,31.0
28098,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Oirschot,15.0,14.0
28099,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Oirschot,33.0,33.0
28100,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Oirschot,22.0,22.0
28101,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Oirschot,23.0,22.0
28102,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Oirschot,15.0,15.0
28103,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Oirschot,24.0,23.0
28104,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Oisterwijk,36.0,33.0
28105,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Oisterwijk,40.0,39.0
28106,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Oisterwijk,23.0,23.0
28107,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Oisterwijk,21.0,21.0
28108,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Oisterwijk,17.0,17.0
28109,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Oisterwijk,20.0,18.0
28110,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Oisterwijk,24.0,21.0
28111,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Oisterwijk,21.0,20.0
28112,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Oisterwijk,34.0,34.0
28113,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Oisterwijk,26.0,24.0
28114,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Oisterwijk,27.0,27.0
28115,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Oisterwijk,50.0,50.0
28116,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Oldambt,36.0,36.0
28117,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Oldambt,33.0,31.0
28118,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Oldambt,13.0,13.0
28119,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Oldambt,20.0,19.0
28120,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Oldambt,14.0,13.0
28121,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Oldambt,13.0,13.0
28122,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Oldambt,12.0,9.0
28123,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Oldambt,11.0,10.0
28124,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Oldambt,10.0,9.0
28125,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Oldambt,5.0,5.0
28126,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Oldambt,14.0,14.0
28127,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Oldambt,19.0,19.0
28128,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Oldebroek,12.0,12.0
28129,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Oldebroek,14.0,13.0
28130,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Oldebroek,23.0,23.0
28131,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Oldebroek,15.0,14.0
28132,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Oldebroek,10.0,10.0
28133,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Oldebroek,18.0,17.0
28134,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Oldebroek,2.0,2.0
28135,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Oldebroek,8.0,7.0
28136,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Oldebroek,5.0,5.0
28137,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Oldebroek,8.0,7.0
28138,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Oldebroek,23.0,24.0
28139,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Oldebroek,12.0,12.0
28140,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Oldenzaal,24.0,23.0
28141,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Oldenzaal,23.0,23.0
28142,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Oldenzaal,29.0,28.0
28143,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Oldenzaal,29.0,28.0
28144,1.2.5 Diefstal af/uit/van ov. voertuigen,2016,Oldenzaal,20.0,17.0
28145,1.2.5 Diefstal af/uit/van ov. voertuigen,2017,Oldenzaal,19.0,18.0
28146,1.2.5 Diefstal af/uit/van ov. voertuigen,2018,Oldenzaal,11.0,11.0
28147,1.2.5 Diefstal af/uit/van ov. voertuigen,2019,Oldenzaal,15.0,14.0
28148,1.2.5 Diefstal af/uit/van ov. voertuigen,2020,Oldenzaal,23.0,20.0
28149,1.2.5 Diefstal af/uit/van ov. voertuigen,2021,Oldenzaal,9.0,9.0
28150,1.2.5 Diefstal af/uit/van ov. voertuigen,2022,Oldenzaal,42.0,41.0
28151,1.2.5 Diefstal af/uit/van ov. voertuigen,2023,Oldenzaal,27.0,27.0
28152,1.2.5 Diefstal af/uit/van ov. voertuigen,2012,Olst-Wijhe,13.0,13.0
28153,1.2.5 Diefstal af/uit/van ov. voertuigen,2013,Olst-Wijhe,17.0,16.0
28154,1.2.5 Diefstal af/uit/van ov. voertuigen,2014,Olst-Wijhe,11.0,11.0
28155,1.2.5 Diefstal af/uit/van ov. voertuigen,2015,Olst-Wijhe,3.0,3.0
