,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
43931,3.6.4 Aantasting openbare orde,2023,Goirle,2.0,
43932,3.6.4 Aantasting openbare orde,2012,Gooise Meren,21.0,2.0
43933,3.6.4 Aantasting openbare orde,2013,Gooise Meren,8.0,
43934,3.6.4 Aantasting openbare orde,2014,Gooise Meren,5.0,
43935,3.6.4 Aantasting openbare orde,2015,Gooise Meren,4.0,
43936,3.6.4 Aantasting openbare orde,2016,Gooise Meren,14.0,2.0
43937,3.6.4 Aantasting openbare orde,2017,Gooise Meren,12.0,5.0
43938,3.6.4 Aantasting openbare orde,2018,Gooise Meren,8.0,3.0
43939,3.6.4 Aantasting openbare orde,2019,Gooise Meren,5.0,
43940,3.6.4 Aantasting openbare orde,2020,Gooise Meren,10.0,2.0
43941,3.6.4 Aantasting openbare orde,2021,Gooise Meren,11.0,2.0
43942,3.6.4 Aantasting openbare orde,2022,Gooise Meren,9.0,
43943,3.6.4 Aantasting openbare orde,2023,Gooise Meren,11.0,3.0
43944,3.6.4 Aantasting openbare orde,2012,Gorinchem,7.0,
43945,3.6.4 Aantasting openbare orde,2013,Gorinchem,12.0,1.0
43946,3.6.4 Aantasting openbare orde,2014,Gorinchem,15.0,
43947,3.6.4 Aantasting openbare orde,2015,Gorinchem,8.0,1.0
43948,3.6.4 Aantasting openbare orde,2016,Gorinchem,6.0,1.0
43949,3.6.4 Aantasting openbare orde,2017,Gorinchem,14.0,2.0
43950,3.6.4 Aantasting openbare orde,2018,Gorinchem,5.0,
43951,3.6.4 Aantasting openbare orde,2019,Gorinchem,7.0,2.0
43952,3.6.4 Aantasting openbare orde,2020,Gorinchem,9.0,3.0
43953,3.6.4 Aantasting openbare orde,2021,Gorinchem,8.0,
43954,3.6.4 Aantasting openbare orde,2022,Gorinchem,3.0,1.0
43955,3.6.4 Aantasting openbare orde,2023,Gorinchem,8.0,2.0
43956,3.6.4 Aantasting openbare orde,2012,Gouda,19.0,1.0
43957,3.6.4 Aantasting openbare orde,2013,Gouda,42.0,2.0
43958,3.6.4 Aantasting openbare orde,2014,Gouda,39.0,4.0
43959,3.6.4 Aantasting openbare orde,2015,Gouda,40.0,3.0
43960,3.6.4 Aantasting openbare orde,2016,Gouda,26.0,5.0
43961,3.6.4 Aantasting openbare orde,2017,Gouda,53.0,2.0
43962,3.6.4 Aantasting openbare orde,2018,Gouda,19.0,
43963,3.6.4 Aantasting openbare orde,2019,Gouda,48.0,2.0
43964,3.6.4 Aantasting openbare orde,2020,Gouda,35.0,
43965,3.6.4 Aantasting openbare orde,2021,Gouda,38.0,3.0
43966,3.6.4 Aantasting openbare orde,2022,Gouda,51.0,3.0
43967,3.6.4 Aantasting openbare orde,2023,Gouda,44.0,2.0
43968,3.6.4 Aantasting openbare orde,2012,'s-Gravenhage (gemeente),569.0,56.0
43969,3.6.4 Aantasting openbare orde,2013,'s-Gravenhage (gemeente),375.0,63.0
43970,3.6.4 Aantasting openbare orde,2014,'s-Gravenhage (gemeente),405.0,55.0
43971,3.6.4 Aantasting openbare orde,2015,'s-Gravenhage (gemeente),340.0,27.0
43972,3.6.4 Aantasting openbare orde,2016,'s-Gravenhage (gemeente),383.0,35.0
43973,3.6.4 Aantasting openbare orde,2017,'s-Gravenhage (gemeente),283.0,39.0
43974,3.6.4 Aantasting openbare orde,2018,'s-Gravenhage (gemeente),302.0,52.0
43975,3.6.4 Aantasting openbare orde,2019,'s-Gravenhage (gemeente),316.0,38.0
43976,3.6.4 Aantasting openbare orde,2020,'s-Gravenhage (gemeente),569.0,49.0
43977,3.6.4 Aantasting openbare orde,2021,'s-Gravenhage (gemeente),715.0,44.0
43978,3.6.4 Aantasting openbare orde,2022,'s-Gravenhage (gemeente),440.0,35.0
43979,3.6.4 Aantasting openbare orde,2023,'s-Gravenhage (gemeente),550.0,79.0
43980,3.6.4 Aantasting openbare orde,2012,Groningen (gemeente),173.0,9.0
43981,3.6.4 Aantasting openbare orde,2013,Groningen (gemeente),81.0,6.0
43982,3.6.4 Aantasting openbare orde,2014,Groningen (gemeente),87.0,11.0
43983,3.6.4 Aantasting openbare orde,2015,Groningen (gemeente),81.0,8.0
43984,3.6.4 Aantasting openbare orde,2016,Groningen (gemeente),75.0,
43985,3.6.4 Aantasting openbare orde,2017,Groningen (gemeente),66.0,11.0
43986,3.6.4 Aantasting openbare orde,2018,Groningen (gemeente),64.0,1.0
43987,3.6.4 Aantasting openbare orde,2019,Groningen (gemeente),66.0,6.0
43988,3.6.4 Aantasting openbare orde,2020,Groningen (gemeente),72.0,5.0
43989,3.6.4 Aantasting openbare orde,2021,Groningen (gemeente),66.0,3.0
43990,3.6.4 Aantasting openbare orde,2022,Groningen (gemeente),111.0,6.0
43991,3.6.4 Aantasting openbare orde,2023,Groningen (gemeente),141.0,6.0
43992,3.6.4 Aantasting openbare orde,2012,Gulpen-Wittem,,
43993,3.6.4 Aantasting openbare orde,2013,Gulpen-Wittem,1.0,
43994,3.6.4 Aantasting openbare orde,2014,Gulpen-Wittem,2.0,
43995,3.6.4 Aantasting openbare orde,2015,Gulpen-Wittem,,
43996,3.6.4 Aantasting openbare orde,2016,Gulpen-Wittem,2.0,2.0
43997,3.6.4 Aantasting openbare orde,2017,Gulpen-Wittem,1.0,
43998,3.6.4 Aantasting openbare orde,2018,Gulpen-Wittem,1.0,
43999,3.6.4 Aantasting openbare orde,2019,Gulpen-Wittem,4.0,4.0
44000,3.6.4 Aantasting openbare orde,2020,Gulpen-Wittem,1.0,
44001,3.6.4 Aantasting openbare orde,2021,Gulpen-Wittem,1.0,
44002,3.6.4 Aantasting openbare orde,2022,Gulpen-Wittem,1.0,
44003,3.6.4 Aantasting openbare orde,2023,Gulpen-Wittem,2.0,
44004,3.6.4 Aantasting openbare orde,2012,Haaksbergen,1.0,1.0
44005,3.6.4 Aantasting openbare orde,2013,Haaksbergen,,
44006,3.6.4 Aantasting openbare orde,2014,Haaksbergen,3.0,2.0
44007,3.6.4 Aantasting openbare orde,2015,Haaksbergen,2.0,
44008,3.6.4 Aantasting openbare orde,2016,Haaksbergen,1.0,
44009,3.6.4 Aantasting openbare orde,2017,Haaksbergen,1.0,
44010,3.6.4 Aantasting openbare orde,2018,Haaksbergen,4.0,
44011,3.6.4 Aantasting openbare orde,2019,Haaksbergen,1.0,
44012,3.6.4 Aantasting openbare orde,2020,Haaksbergen,3.0,
44013,3.6.4 Aantasting openbare orde,2021,Haaksbergen,1.0,
44014,3.6.4 Aantasting openbare orde,2022,Haaksbergen,3.0,
44015,3.6.4 Aantasting openbare orde,2023,Haaksbergen,3.0,
44016,3.6.4 Aantasting openbare orde,2012,Haarlem,68.0,11.0
44017,3.6.4 Aantasting openbare orde,2013,Haarlem,61.0,6.0
44018,3.6.4 Aantasting openbare orde,2014,Haarlem,103.0,3.0
44019,3.6.4 Aantasting openbare orde,2015,Haarlem,85.0,6.0
44020,3.6.4 Aantasting openbare orde,2016,Haarlem,112.0,6.0
44021,3.6.4 Aantasting openbare orde,2017,Haarlem,60.0,3.0
44022,3.6.4 Aantasting openbare orde,2018,Haarlem,37.0,5.0
44023,3.6.4 Aantasting openbare orde,2019,Haarlem,34.0,1.0
44024,3.6.4 Aantasting openbare orde,2020,Haarlem,30.0,3.0
44025,3.6.4 Aantasting openbare orde,2021,Haarlem,45.0,
44026,3.6.4 Aantasting openbare orde,2022,Haarlem,59.0,4.0
44027,3.6.4 Aantasting openbare orde,2023,Haarlem,63.0,4.0
44028,3.6.4 Aantasting openbare orde,2012,Haarlemmermeer,31.0,15.0
44029,3.6.4 Aantasting openbare orde,2013,Haarlemmermeer,23.0,4.0
44030,3.6.4 Aantasting openbare orde,2014,Haarlemmermeer,26.0,6.0
44031,3.6.4 Aantasting openbare orde,2015,Haarlemmermeer,21.0,3.0
44032,3.6.4 Aantasting openbare orde,2016,Haarlemmermeer,18.0,1.0
44033,3.6.4 Aantasting openbare orde,2017,Haarlemmermeer,29.0,8.0
44034,3.6.4 Aantasting openbare orde,2018,Haarlemmermeer,16.0,3.0
44035,3.6.4 Aantasting openbare orde,2019,Haarlemmermeer,13.0,3.0
44036,3.6.4 Aantasting openbare orde,2020,Haarlemmermeer,13.0,1.0
44037,3.6.4 Aantasting openbare orde,2021,Haarlemmermeer,15.0,5.0
44038,3.6.4 Aantasting openbare orde,2022,Haarlemmermeer,17.0,
44039,3.6.4 Aantasting openbare orde,2023,Haarlemmermeer,24.0,2.0
44040,3.6.4 Aantasting openbare orde,2012,Halderberge,4.0,1.0
44041,3.6.4 Aantasting openbare orde,2013,Halderberge,5.0,1.0
44042,3.6.4 Aantasting openbare orde,2014,Halderberge,3.0,1.0
44043,3.6.4 Aantasting openbare orde,2015,Halderberge,3.0,2.0
44044,3.6.4 Aantasting openbare orde,2016,Halderberge,2.0,
44045,3.6.4 Aantasting openbare orde,2017,Halderberge,3.0,1.0
44046,3.6.4 Aantasting openbare orde,2018,Halderberge,3.0,
44047,3.6.4 Aantasting openbare orde,2019,Halderberge,3.0,
44048,3.6.4 Aantasting openbare orde,2020,Halderberge,1.0,
44049,3.6.4 Aantasting openbare orde,2021,Halderberge,5.0,
44050,3.6.4 Aantasting openbare orde,2022,Halderberge,8.0,1.0
44051,3.6.4 Aantasting openbare orde,2023,Halderberge,8.0,3.0
44052,3.6.4 Aantasting openbare orde,2012,Hardenberg,3.0,
44053,3.6.4 Aantasting openbare orde,2013,Hardenberg,4.0,
44054,3.6.4 Aantasting openbare orde,2014,Hardenberg,2.0,1.0
44055,3.6.4 Aantasting openbare orde,2015,Hardenberg,4.0,1.0
44056,3.6.4 Aantasting openbare orde,2016,Hardenberg,5.0,1.0
44057,3.6.4 Aantasting openbare orde,2017,Hardenberg,6.0,
44058,3.6.4 Aantasting openbare orde,2018,Hardenberg,13.0,1.0
44059,3.6.4 Aantasting openbare orde,2019,Hardenberg,8.0,2.0
44060,3.6.4 Aantasting openbare orde,2020,Hardenberg,3.0,
44061,3.6.4 Aantasting openbare orde,2021,Hardenberg,7.0,1.0
44062,3.6.4 Aantasting openbare orde,2022,Hardenberg,12.0,1.0
44063,3.6.4 Aantasting openbare orde,2023,Hardenberg,10.0,
44064,3.6.4 Aantasting openbare orde,2012,Harderwijk,10.0,1.0
44065,3.6.4 Aantasting openbare orde,2013,Harderwijk,11.0,2.0
44066,3.6.4 Aantasting openbare orde,2014,Harderwijk,7.0,
44067,3.6.4 Aantasting openbare orde,2015,Harderwijk,8.0,
44068,3.6.4 Aantasting openbare orde,2016,Harderwijk,6.0,
44069,3.6.4 Aantasting openbare orde,2017,Harderwijk,4.0,
44070,3.6.4 Aantasting openbare orde,2018,Harderwijk,10.0,
44071,3.6.4 Aantasting openbare orde,2019,Harderwijk,18.0,
44072,3.6.4 Aantasting openbare orde,2020,Harderwijk,21.0,
44073,3.6.4 Aantasting openbare orde,2021,Harderwijk,28.0,1.0
44074,3.6.4 Aantasting openbare orde,2022,Harderwijk,11.0,1.0
44075,3.6.4 Aantasting openbare orde,2023,Harderwijk,16.0,
44076,3.6.4 Aantasting openbare orde,2012,Hardinxveld-Giessendam,2.0,
44077,3.6.4 Aantasting openbare orde,2013,Hardinxveld-Giessendam,1.0,
44078,3.6.4 Aantasting openbare orde,2014,Hardinxveld-Giessendam,3.0,
44079,3.6.4 Aantasting openbare orde,2015,Hardinxveld-Giessendam,,
44080,3.6.4 Aantasting openbare orde,2016,Hardinxveld-Giessendam,3.0,1.0
44081,3.6.4 Aantasting openbare orde,2017,Hardinxveld-Giessendam,1.0,
44082,3.6.4 Aantasting openbare orde,2018,Hardinxveld-Giessendam,3.0,
44083,3.6.4 Aantasting openbare orde,2019,Hardinxveld-Giessendam,2.0,
44084,3.6.4 Aantasting openbare orde,2020,Hardinxveld-Giessendam,2.0,
44085,3.6.4 Aantasting openbare orde,2021,Hardinxveld-Giessendam,2.0,
44086,3.6.4 Aantasting openbare orde,2022,Hardinxveld-Giessendam,2.0,
44087,3.6.4 Aantasting openbare orde,2023,Hardinxveld-Giessendam,2.0,
44088,3.6.4 Aantasting openbare orde,2012,Harlingen,5.0,1.0
44089,3.6.4 Aantasting openbare orde,2013,Harlingen,3.0,
44090,3.6.4 Aantasting openbare orde,2014,Harlingen,3.0,
44091,3.6.4 Aantasting openbare orde,2015,Harlingen,2.0,
44092,3.6.4 Aantasting openbare orde,2016,Harlingen,2.0,1.0
44093,3.6.4 Aantasting openbare orde,2017,Harlingen,4.0,
44094,3.6.4 Aantasting openbare orde,2018,Harlingen,2.0,
44095,3.6.4 Aantasting openbare orde,2019,Harlingen,2.0,
44096,3.6.4 Aantasting openbare orde,2020,Harlingen,4.0,
44097,3.6.4 Aantasting openbare orde,2021,Harlingen,7.0,
44098,3.6.4 Aantasting openbare orde,2022,Harlingen,4.0,
44099,3.6.4 Aantasting openbare orde,2023,Harlingen,7.0,
44100,3.6.4 Aantasting openbare orde,2012,Hattem,1.0,
44101,3.6.4 Aantasting openbare orde,2013,Hattem,1.0,
44102,3.6.4 Aantasting openbare orde,2014,Hattem,,
44103,3.6.4 Aantasting openbare orde,2015,Hattem,,
44104,3.6.4 Aantasting openbare orde,2016,Hattem,1.0,
44105,3.6.4 Aantasting openbare orde,2017,Hattem,1.0,
44106,3.6.4 Aantasting openbare orde,2018,Hattem,1.0,
44107,3.6.4 Aantasting openbare orde,2019,Hattem,4.0,1.0
44108,3.6.4 Aantasting openbare orde,2020,Hattem,2.0,
44109,3.6.4 Aantasting openbare orde,2021,Hattem,,
44110,3.6.4 Aantasting openbare orde,2022,Hattem,1.0,
44111,3.6.4 Aantasting openbare orde,2023,Hattem,2.0,
44112,3.6.4 Aantasting openbare orde,2012,Heemskerk,7.0,1.0
44113,3.6.4 Aantasting openbare orde,2013,Heemskerk,5.0,
44114,3.6.4 Aantasting openbare orde,2014,Heemskerk,7.0,
44115,3.6.4 Aantasting openbare orde,2015,Heemskerk,6.0,
44116,3.6.4 Aantasting openbare orde,2016,Heemskerk,2.0,1.0
44117,3.6.4 Aantasting openbare orde,2017,Heemskerk,2.0,
44118,3.6.4 Aantasting openbare orde,2018,Heemskerk,4.0,
44119,3.6.4 Aantasting openbare orde,2019,Heemskerk,5.0,
44120,3.6.4 Aantasting openbare orde,2020,Heemskerk,4.0,
44121,3.6.4 Aantasting openbare orde,2021,Heemskerk,5.0,2.0
44122,3.6.4 Aantasting openbare orde,2022,Heemskerk,6.0,2.0
44123,3.6.4 Aantasting openbare orde,2023,Heemskerk,3.0,2.0
44124,3.6.4 Aantasting openbare orde,2012,Heemstede,1.0,
44125,3.6.4 Aantasting openbare orde,2013,Heemstede,1.0,
44126,3.6.4 Aantasting openbare orde,2014,Heemstede,3.0,
44127,3.6.4 Aantasting openbare orde,2015,Heemstede,1.0,
44128,3.6.4 Aantasting openbare orde,2016,Heemstede,2.0,
44129,3.6.4 Aantasting openbare orde,2017,Heemstede,2.0,
44130,3.6.4 Aantasting openbare orde,2018,Heemstede,3.0,
44131,3.6.4 Aantasting openbare orde,2019,Heemstede,,
44132,3.6.4 Aantasting openbare orde,2020,Heemstede,4.0,
44133,3.6.4 Aantasting openbare orde,2021,Heemstede,5.0,
44134,3.6.4 Aantasting openbare orde,2022,Heemstede,6.0,1.0
44135,3.6.4 Aantasting openbare orde,2023,Heemstede,3.0,
44136,3.6.4 Aantasting openbare orde,2012,Heerde,6.0,1.0
44137,3.6.4 Aantasting openbare orde,2013,Heerde,,
44138,3.6.4 Aantasting openbare orde,2014,Heerde,,
44139,3.6.4 Aantasting openbare orde,2015,Heerde,2.0,
44140,3.6.4 Aantasting openbare orde,2016,Heerde,1.0,
44141,3.6.4 Aantasting openbare orde,2017,Heerde,5.0,1.0
44142,3.6.4 Aantasting openbare orde,2018,Heerde,,
44143,3.6.4 Aantasting openbare orde,2019,Heerde,3.0,
44144,3.6.4 Aantasting openbare orde,2020,Heerde,3.0,
44145,3.6.4 Aantasting openbare orde,2021,Heerde,4.0,
44146,3.6.4 Aantasting openbare orde,2022,Heerde,1.0,
44147,3.6.4 Aantasting openbare orde,2023,Heerde,7.0,1.0
44148,3.6.4 Aantasting openbare orde,2012,Heerenveen,11.0,
44149,3.6.4 Aantasting openbare orde,2013,Heerenveen,4.0,
44150,3.6.4 Aantasting openbare orde,2014,Heerenveen,4.0,
44151,3.6.4 Aantasting openbare orde,2015,Heerenveen,9.0,1.0
44152,3.6.4 Aantasting openbare orde,2016,Heerenveen,9.0,3.0
44153,3.6.4 Aantasting openbare orde,2017,Heerenveen,11.0,2.0
44154,3.6.4 Aantasting openbare orde,2018,Heerenveen,16.0,7.0
44155,3.6.4 Aantasting openbare orde,2019,Heerenveen,14.0,1.0
44156,3.6.4 Aantasting openbare orde,2020,Heerenveen,17.0,
44157,3.6.4 Aantasting openbare orde,2021,Heerenveen,13.0,1.0
44158,3.6.4 Aantasting openbare orde,2022,Heerenveen,25.0,1.0
44159,3.6.4 Aantasting openbare orde,2023,Heerenveen,24.0,1.0
44160,3.6.4 Aantasting openbare orde,2012,Heerlen,42.0,4.0
44161,3.6.4 Aantasting openbare orde,2013,Heerlen,50.0,5.0
44162,3.6.4 Aantasting openbare orde,2014,Heerlen,37.0,5.0
44163,3.6.4 Aantasting openbare orde,2015,Heerlen,35.0,3.0
44164,3.6.4 Aantasting openbare orde,2016,Heerlen,36.0,5.0
44165,3.6.4 Aantasting openbare orde,2017,Heerlen,28.0,
44166,3.6.4 Aantasting openbare orde,2018,Heerlen,37.0,
44167,3.6.4 Aantasting openbare orde,2019,Heerlen,42.0,1.0
44168,3.6.4 Aantasting openbare orde,2020,Heerlen,42.0,
44169,3.6.4 Aantasting openbare orde,2021,Heerlen,37.0,1.0
44170,3.6.4 Aantasting openbare orde,2022,Heerlen,63.0,4.0
44171,3.6.4 Aantasting openbare orde,2023,Heerlen,82.0,1.0
44172,3.6.4 Aantasting openbare orde,2012,Heeze-Leende,1.0,
44173,3.6.4 Aantasting openbare orde,2013,Heeze-Leende,1.0,
44174,3.6.4 Aantasting openbare orde,2014,Heeze-Leende,2.0,1.0
44175,3.6.4 Aantasting openbare orde,2015,Heeze-Leende,1.0,
44176,3.6.4 Aantasting openbare orde,2016,Heeze-Leende,,
44177,3.6.4 Aantasting openbare orde,2017,Heeze-Leende,2.0,
44178,3.6.4 Aantasting openbare orde,2018,Heeze-Leende,,
44179,3.6.4 Aantasting openbare orde,2019,Heeze-Leende,1.0,
44180,3.6.4 Aantasting openbare orde,2020,Heeze-Leende,3.0,
44181,3.6.4 Aantasting openbare orde,2021,Heeze-Leende,4.0,
44182,3.6.4 Aantasting openbare orde,2022,Heeze-Leende,3.0,
44183,3.6.4 Aantasting openbare orde,2023,Heeze-Leende,1.0,
44184,3.6.4 Aantasting openbare orde,2012,Heiloo,3.0,
44185,3.6.4 Aantasting openbare orde,2013,Heiloo,,
44186,3.6.4 Aantasting openbare orde,2014,Heiloo,2.0,
44187,3.6.4 Aantasting openbare orde,2015,Heiloo,,
44188,3.6.4 Aantasting openbare orde,2016,Heiloo,1.0,
44189,3.6.4 Aantasting openbare orde,2017,Heiloo,6.0,
44190,3.6.4 Aantasting openbare orde,2018,Heiloo,1.0,
44191,3.6.4 Aantasting openbare orde,2019,Heiloo,2.0,
44192,3.6.4 Aantasting openbare orde,2020,Heiloo,1.0,
44193,3.6.4 Aantasting openbare orde,2021,Heiloo,2.0,
44194,3.6.4 Aantasting openbare orde,2022,Heiloo,2.0,
44195,3.6.4 Aantasting openbare orde,2023,Heiloo,3.0,
44196,3.6.4 Aantasting openbare orde,2012,Den Helder,25.0,1.0
44197,3.6.4 Aantasting openbare orde,2013,Den Helder,25.0,2.0
44198,3.6.4 Aantasting openbare orde,2014,Den Helder,22.0,2.0
44199,3.6.4 Aantasting openbare orde,2015,Den Helder,22.0,3.0
44200,3.6.4 Aantasting openbare orde,2016,Den Helder,42.0,1.0
44201,3.6.4 Aantasting openbare orde,2017,Den Helder,14.0,2.0
44202,3.6.4 Aantasting openbare orde,2018,Den Helder,26.0,
44203,3.6.4 Aantasting openbare orde,2019,Den Helder,33.0,2.0
44204,3.6.4 Aantasting openbare orde,2020,Den Helder,30.0,
44205,3.6.4 Aantasting openbare orde,2021,Den Helder,36.0,
44206,3.6.4 Aantasting openbare orde,2022,Den Helder,44.0,2.0
44207,3.6.4 Aantasting openbare orde,2023,Den Helder,29.0,
44208,3.6.4 Aantasting openbare orde,2012,Hellendoorn,7.0,1.0
44209,3.6.4 Aantasting openbare orde,2013,Hellendoorn,2.0,
44210,3.6.4 Aantasting openbare orde,2014,Hellendoorn,1.0,
44211,3.6.4 Aantasting openbare orde,2015,Hellendoorn,1.0,
44212,3.6.4 Aantasting openbare orde,2016,Hellendoorn,,
44213,3.6.4 Aantasting openbare orde,2017,Hellendoorn,,
44214,3.6.4 Aantasting openbare orde,2018,Hellendoorn,1.0,
44215,3.6.4 Aantasting openbare orde,2019,Hellendoorn,1.0,1.0
44216,3.6.4 Aantasting openbare orde,2020,Hellendoorn,3.0,
44217,3.6.4 Aantasting openbare orde,2021,Hellendoorn,7.0,
44218,3.6.4 Aantasting openbare orde,2022,Hellendoorn,1.0,
44219,3.6.4 Aantasting openbare orde,2023,Hellendoorn,3.0,
44220,3.6.4 Aantasting openbare orde,2012,Helmond,35.0,3.0
44221,3.6.4 Aantasting openbare orde,2013,Helmond,24.0,4.0
44222,3.6.4 Aantasting openbare orde,2014,Helmond,31.0,
44223,3.6.4 Aantasting openbare orde,2015,Helmond,24.0,4.0
44224,3.6.4 Aantasting openbare orde,2016,Helmond,34.0,5.0
44225,3.6.4 Aantasting openbare orde,2017,Helmond,29.0,5.0
44226,3.6.4 Aantasting openbare orde,2018,Helmond,33.0,2.0
44227,3.6.4 Aantasting openbare orde,2019,Helmond,37.0,
44228,3.6.4 Aantasting openbare orde,2020,Helmond,50.0,2.0
44229,3.6.4 Aantasting openbare orde,2021,Helmond,31.0,1.0
44230,3.6.4 Aantasting openbare orde,2022,Helmond,37.0,1.0
44231,3.6.4 Aantasting openbare orde,2023,Helmond,40.0,2.0
44232,3.6.4 Aantasting openbare orde,2012,Hendrik-Ido-Ambacht,3.0,
44233,3.6.4 Aantasting openbare orde,2013,Hendrik-Ido-Ambacht,2.0,
44234,3.6.4 Aantasting openbare orde,2014,Hendrik-Ido-Ambacht,4.0,1.0
44235,3.6.4 Aantasting openbare orde,2015,Hendrik-Ido-Ambacht,3.0,
44236,3.6.4 Aantasting openbare orde,2016,Hendrik-Ido-Ambacht,1.0,
44237,3.6.4 Aantasting openbare orde,2017,Hendrik-Ido-Ambacht,1.0,2.0
44238,3.6.4 Aantasting openbare orde,2018,Hendrik-Ido-Ambacht,,
44239,3.6.4 Aantasting openbare orde,2019,Hendrik-Ido-Ambacht,3.0,
44240,3.6.4 Aantasting openbare orde,2020,Hendrik-Ido-Ambacht,1.0,
44241,3.6.4 Aantasting openbare orde,2021,Hendrik-Ido-Ambacht,,
44242,3.6.4 Aantasting openbare orde,2022,Hendrik-Ido-Ambacht,4.0,
44243,3.6.4 Aantasting openbare orde,2023,Hendrik-Ido-Ambacht,1.0,
44244,3.6.4 Aantasting openbare orde,2012,Hengelo (O.),43.0,5.0
44245,3.6.4 Aantasting openbare orde,2013,Hengelo (O.),25.0,
44246,3.6.4 Aantasting openbare orde,2014,Hengelo (O.),30.0,
44247,3.6.4 Aantasting openbare orde,2015,Hengelo (O.),23.0,2.0
44248,3.6.4 Aantasting openbare orde,2016,Hengelo (O.),14.0,1.0
44249,3.6.4 Aantasting openbare orde,2017,Hengelo (O.),21.0,2.0
44250,3.6.4 Aantasting openbare orde,2018,Hengelo (O.),14.0,1.0
44251,3.6.4 Aantasting openbare orde,2019,Hengelo (O.),21.0,
44252,3.6.4 Aantasting openbare orde,2020,Hengelo (O.),46.0,1.0
44253,3.6.4 Aantasting openbare orde,2021,Hengelo (O.),48.0,
44254,3.6.4 Aantasting openbare orde,2022,Hengelo (O.),39.0,1.0
44255,3.6.4 Aantasting openbare orde,2023,Hengelo (O.),27.0,1.0
44256,3.6.4 Aantasting openbare orde,2012,'s-Hertogenbosch,76.0,2.0
44257,3.6.4 Aantasting openbare orde,2013,'s-Hertogenbosch,71.0,5.0
44258,3.6.4 Aantasting openbare orde,2014,'s-Hertogenbosch,66.0,5.0
44259,3.6.4 Aantasting openbare orde,2015,'s-Hertogenbosch,77.0,5.0
44260,3.6.4 Aantasting openbare orde,2016,'s-Hertogenbosch,84.0,10.0
44261,3.6.4 Aantasting openbare orde,2017,'s-Hertogenbosch,80.0,4.0
44262,3.6.4 Aantasting openbare orde,2018,'s-Hertogenbosch,85.0,16.0
44263,3.6.4 Aantasting openbare orde,2019,'s-Hertogenbosch,157.0,8.0
44264,3.6.4 Aantasting openbare orde,2020,'s-Hertogenbosch,119.0,8.0
44265,3.6.4 Aantasting openbare orde,2021,'s-Hertogenbosch,115.0,6.0
44266,3.6.4 Aantasting openbare orde,2022,'s-Hertogenbosch,153.0,3.0
44267,3.6.4 Aantasting openbare orde,2023,'s-Hertogenbosch,157.0,11.0
44268,3.6.4 Aantasting openbare orde,2012,Heumen,,
44269,3.6.4 Aantasting openbare orde,2013,Heumen,,
44270,3.6.4 Aantasting openbare orde,2014,Heumen,1.0,
44271,3.6.4 Aantasting openbare orde,2015,Heumen,1.0,
44272,3.6.4 Aantasting openbare orde,2016,Heumen,5.0,
44273,3.6.4 Aantasting openbare orde,2017,Heumen,2.0,1.0
44274,3.6.4 Aantasting openbare orde,2018,Heumen,4.0,2.0
44275,3.6.4 Aantasting openbare orde,2019,Heumen,1.0,
44276,3.6.4 Aantasting openbare orde,2020,Heumen,4.0,1.0
44277,3.6.4 Aantasting openbare orde,2021,Heumen,6.0,
44278,3.6.4 Aantasting openbare orde,2022,Heumen,,
44279,3.6.4 Aantasting openbare orde,2023,Heumen,2.0,
44280,3.6.4 Aantasting openbare orde,2012,Heusden,9.0,1.0
44281,3.6.4 Aantasting openbare orde,2013,Heusden,2.0,
44282,3.6.4 Aantasting openbare orde,2014,Heusden,2.0,
44283,3.6.4 Aantasting openbare orde,2015,Heusden,5.0,2.0
44284,3.6.4 Aantasting openbare orde,2016,Heusden,2.0,1.0
44285,3.6.4 Aantasting openbare orde,2017,Heusden,2.0,
44286,3.6.4 Aantasting openbare orde,2018,Heusden,2.0,
44287,3.6.4 Aantasting openbare orde,2019,Heusden,9.0,
44288,3.6.4 Aantasting openbare orde,2020,Heusden,14.0,1.0
44289,3.6.4 Aantasting openbare orde,2021,Heusden,7.0,1.0
44290,3.6.4 Aantasting openbare orde,2022,Heusden,5.0,
44291,3.6.4 Aantasting openbare orde,2023,Heusden,8.0,1.0
44292,3.6.4 Aantasting openbare orde,2012,Hillegom,2.0,2.0
44293,3.6.4 Aantasting openbare orde,2013,Hillegom,5.0,1.0
44294,3.6.4 Aantasting openbare orde,2014,Hillegom,1.0,
44295,3.6.4 Aantasting openbare orde,2015,Hillegom,4.0,2.0
44296,3.6.4 Aantasting openbare orde,2016,Hillegom,4.0,1.0
44297,3.6.4 Aantasting openbare orde,2017,Hillegom,2.0,1.0
44298,3.6.4 Aantasting openbare orde,2018,Hillegom,4.0,2.0
44299,3.6.4 Aantasting openbare orde,2019,Hillegom,1.0,
44300,3.6.4 Aantasting openbare orde,2020,Hillegom,2.0,
44301,3.6.4 Aantasting openbare orde,2021,Hillegom,4.0,2.0
44302,3.6.4 Aantasting openbare orde,2022,Hillegom,10.0,
44303,3.6.4 Aantasting openbare orde,2023,Hillegom,8.0,
44304,3.6.4 Aantasting openbare orde,2012,Hilvarenbeek,1.0,
44305,3.6.4 Aantasting openbare orde,2013,Hilvarenbeek,1.0,
