"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.6.2 Overige vermogensdelicten"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Zuidwest";"8";"4";"2";"2";"0";"2";"0";"3";"4";"1";"0";"4"
"Belgiëplein e.o.";"18";"9";"10";"6";"9";"10";"5";"5";"8";"3";"8";"6"
"Nieuw-Sloten-Zuidoost";"8";"8";"6";"5";"7";"6";"3";"6";"4";"8";"3";"6"
"Sloterweg e.o.";"5";"5";"7";"5";"2";"1";"7";"6";"7";"2";"5";"6"
"Park Haagseweg";"4";"1";"1";"0";"2";"0";"0";"0";"1";"1";"3";"2"
"Riekerpolder";"16";"11";"18";"3";"11";"15";"10";"8";"6";"12";"4";"8"
"Nieuwe Meer";"44";"24";"14";"18";"57";"15";"23";"32";"91";"55";"54";"57"
"Hoofddorppleinbuurt";"96";"65";"62";"88";"89";"81";"88";"75";"89";"65";"82";"105"
"Westlandgrachtbuurt";"23";"17";"11";"10";"24";"9";"14";"13";"9";"15";"7";"23"
"Surinamepleinbuurt";"14";"11";"5";"8";"8";"7";"12";"9";"4";"4";"7";"7"
"Legmeerpleinbuurt";"15";"10";"14";"17";"9";"8";"8";"6";"5";"2";"13";"15"
"Aalsmeerwegbuurt-West";"14";"6";"14";"17";"10";"10";"8";"6";"11";"5";"8";"7"
"Aalsmeerwegbuurt-Oost";"8";"7";"9";"11";"11";"2";"8";"7";"8";"9";"5";"10"
"Bedrijventerrein Schinkel";"22";"14";"9";"25";"27";"45";"38";"34";"52";"30";"42";"43"
"Schinkelbuurt";"32";"32";"28";"23";"48";"44";"39";"32";"29";"19";"17";"10"
"Schinkelbuurt-Noord";"20";"20";"14";"12";"23";"18";"12";"13";"14";"10";"9";"4"
"Schinkelbuurt-Zuid";"12";"12";"14";"11";"25";"26";"27";"19";"15";"9";"8";"6"
"Willemspark";"64";"56";"46";"29";"28";"24";"31";"28";"34";"28";"42";"54"
"Vondelpark-West";"0";"1";"2";"0";"4";"0";"1";"1";"0";"2";"2";"3"
"Willemsparkbuurt-Noord";"27";"15";"18";"11";"8";"10";"9";"7";"10";"8";"22";"14"
"Valeriusbuurt-West";"22";"19";"13";"11";"10";"9";"10";"11";"12";"12";"12";"22"
"Valeriusbuurt-Oost";"15";"21";"13";"7";"6";"5";"11";"9";"12";"6";"6";"15"
"Museumkwartier";"398";"353";"337";"376";"384";"244";"272";"260";"163";"193";"234";"228"
"Vondelpark-Oost";"84";"54";"73";"84";"64";"29";"44";"39";"26";"68";"46";"43"
"Cornelis Schuytbuurt";"27";"26";"17";"19";"20";"19";"20";"20";"24";"24";"21";"25"
"Concertgebouwbuurt";"28";"39";"34";"29";"38";"23";"24";"22";"28";"18";"26";"24"
"P.C. Hooftbuurt";"64";"65";"69";"67";"60";"46";"57";"52";"24";"18";"29";"38"
"Museumplein";"36";"47";"38";"63";"67";"33";"35";"38";"14";"12";"20";"18"
"Banpleinbuurt";"11";"6";"11";"6";"5";"7";"1";"7";"4";"4";"10";"6"
"Hondecoeterbuurt";"34";"20";"15";"11";"18";"13";"17";"17";"13";"14";"20";"13"
"Johannes Vermeerbuurt";"77";"63";"58";"78";"67";"35";"51";"38";"19";"21";"30";"39"
"Duivelseiland";"23";"16";"18";"12";"16";"8";"12";"9";"5";"7";"14";"13"
"Harmoniehofbuurt";"14";"17";"4";"7";"29";"31";"11";"18";"6";"7";"18";"9"
"Oude Pijp";"347";"359";"315";"287";"299";"254";"214";"190";"166";"155";"204";"208"
"Frans Halsbuurt";"52";"57";"54";"54";"43";"41";"24";"20";"19";"24";"37";"42"
"Gerard Doubuurt";"68";"65";"70";"58";"61";"57";"54";"41";"37";"29";"27";"46"
"Hercules Seghersbuurt";"60";"63";"56";"40";"41";"34";"32";"30";"24";"24";"36";"23"
"Sarphatiparkbuurt";"145";"151";"109";"115";"136";"99";"76";"81";"73";"54";"85";"79"
"Hemonybuurt";"22";"23";"26";"20";"18";"23";"28";"18";"13";"24";"19";"18"
"Nieuwe Pijp";"141";"152";"104";"132";"113";"92";"84";"84";"81";"66";"92";"88"
"Cornelis Troostbuurt";"34";"37";"27";"26";"27";"30";"33";"22";"17";"15";"17";"29"
"Lizzy Ansinghbuurt";"43";"43";"29";"35";"34";"22";"19";"20";"24";"17";"26";"17"
"Van der Helstpleinbuurt";"37";"50";"28";"49";"43";"31";"20";"27";"25";"19";"36";"17"
"Willibrordusbuurt";"27";"22";"20";"22";"9";"9";"12";"15";"15";"15";"13";"25"
"Zuid Pijp";"47";"36";"39";"48";"29";"24";"29";"34";"34";"32";"33";"34"
"BurgemeesterTellegenbuurt-West";"11";"5";"11";"16";"9";"11";"8";"8";"5";"8";"7";"10"
"Burgemeester Tellegenbuurt-Oost";"21";"22";"18";"15";"6";"8";"16";"18";"17";"21";"12";"14"
"Diamantbuurt";"15";"9";"10";"17";"14";"5";"5";"8";"12";"3";"14";"10"
"Stadionbuurt";"109";"96";"98";"92";"69";"94";"71";"77";"116";"67";"76";"90"
"Bertelmanpleinbuurt";"1";"2";"2";"4";"0";"5";"5";"3";"5";"1";"2";"8"
"Olympisch Stadion e.o.";"24";"18";"22";"25";"19";"25";"29";"22";"39";"22";"24";"39"
"Marathonbuurt-West";"16";"15";"7";"11";"10";"10";"6";"11";"11";"12";"4";"8"
"Marathonbuurt-Oost";"22";"15";"26";"21";"10";"11";"10";"7";"15";"8";"7";"12"
"Van Tuyllbuurt";"28";"28";"21";"21";"19";"23";"16";"14";"27";"13";"27";"12"
"IJsbaanpad e.o.";"18";"18";"20";"10";"11";"20";"5";"20";"19";"11";"12";"11"
"Apollobuurt";"90";"85";"67";"58";"73";"57";"54";"58";"59";"48";"87";"69"
"Hiltonbuurt";"4";"8";"10";"8";"15";"6";"5";"4";"2";"3";"3";"2"
"Minervabuurt-Noord";"21";"18";"12";"11";"10";"7";"4";"12";"15";"11";"18";"14"
"Minervabuurt-Midden";"13";"18";"5";"11";"10";"12";"11";"9";"18";"9";"22";"12"
"Minervabuurt-Zuid";"14";"13";"12";"4";"13";"10";"5";"10";"10";"10";"16";"16"
"Beethovenbuurt";"24";"15";"15";"13";"14";"8";"16";"13";"9";"9";"16";"11"
"Diepenbrockbuurt";"14";"13";"13";"11";"11";"14";"13";"10";"5";"6";"12";"14"
"Scheldebuurt";"149";"127";"120";"122";"102";"72";"88";"82";"55";"59";"78";"102"
"Wielingenbuurt";"7";"6";"12";"15";"9";"7";"8";"8";"11";"11";"12";"17"
"Scheldebuurt-West";"40";"50";"37";"36";"39";"20";"29";"22";"16";"13";"25";"32"
"Scheldebuurt-Midden";"20";"11";"12";"14";"6";"5";"9";"15";"3";"7";"12";"13"
"Scheldebuurt-Oost";"32";"28";"23";"11";"9";"11";"14";"14";"9";"13";"12";"14"
"Veluwebuurt";"17";"4";"4";"5";"10";"5";"4";"8";"6";"3";"4";"7"
"Kop Zuidas";"33";"28";"32";"41";"29";"24";"24";"15";"10";"12";"13";"19"
"IJselbuurt";"53";"47";"44";"45";"25";"26";"31";"30";"18";"22";"30";"25"
"IJselbuurt-West";"28";"24";"24";"24";"8";"13";"15";"10";"7";"15";"13";"11"
"IJselbuurt-Oost";"25";"23";"20";"21";"17";"13";"16";"20";"11";"7";"17";"14"
"Rijnbuurt";"86";"84";"74";"63";"64";"41";"42";"55";"35";"32";"41";"51"
"Kromme Mijdrechtbuurt";"27";"31";"25";"12";"21";"11";"16";"11";"8";"11";"11";"14"
"Rijnbuurt-West";"9";"3";"7";"6";"4";"4";"5";"3";"7";"3";"4";"6"
"Rijnbuurt-Midden";"36";"41";"31";"33";"30";"20";"13";"31";"14";"13";"21";"19"
"Rijnbuurt-Oost";"10";"6";"3";"7";"6";"4";"7";"10";"5";"5";"5";"8"
"Zorgvlied";"4";"3";"8";"5";"3";"2";"1";"0";"1";"0";"0";"4"
"Prinses Irenebuurt e.o.";"18";"19";"16";"23";"7";"18";"8";"20";"12";"15";"13";"18"
"Prinses Irenebuurt";"16";"16";"12";"20";"6";"14";"7";"19";"11";"13";"12";"18"
"Beatrixpark";"2";"3";"4";"3";"1";"4";"1";"1";"1";"2";"1";"0"
"Zuidas";"298";"246";"274";"271";"207";"186";"251";"282";"173";"125";"226";"265"
"Zuidas-Noord";"93";"88";"113";"100";"74";"60";"75";"93";"58";"66";"86";"86"
"RAI";"64";"71";"73";"81";"62";"53";"78";"85";"44";"15";"58";"64"
"VU-kwartier";"112";"68";"65";"61";"45";"50";"75";"59";"34";"21";"32";"48"
"Zuidas-Zuid";"18";"16";"12";"18";"18";"14";"16";"33";"22";"19";"40";"54"
"Vivaldi";"11";"3";"11";"11";"8";"9";"7";"12";"15";"4";"10";"13"
"Buitenveldert-West";"152";"108";"90";"90";"83";"74";"77";"69";"68";"75";"61";"57"
"Amsterdamse Bos";"17";"14";"6";"10";"9";"8";"2";"9";"9";"1";"2";"5"
"Zuiderhof";"2";"0";"2";"1";"0";"3";"1";"4";"2";"1";"0";"1"
"Buitenveldert-West-Midden";"9";"8";"8";"2";"2";"4";"11";"1";"3";"7";"4";"3"
"Gelderlandpleinbuurt";"64";"51";"42";"35";"40";"34";"32";"24";"23";"29";"24";"25"
"Buitenveldert-Zuidwest";"36";"17";"21";"30";"26";"16";"22";"18";"23";"25";"18";"20"
"Buitenveldert-Zuid-Midden";"24";"18";"11";"12";"6";"9";"9";"13";"8";"12";"13";"3"
"Buitenveldert-Oost";"65";"64";"60";"68";"69";"72";"54";"42";"34";"48";"46";"55"
"De Klenckebuurt";"12";"20";"15";"14";"9";"9";"4";"7";"5";"4";"4";"6"
"Buitenveldert-Oost-Midden";"6";"8";"8";"13";"10";"7";"12";"12";"8";"17";"9";"19"
"Buitenveldert-Zuidoost";"32";"22";"23";"30";"37";"48";"33";"23";"16";"21";"24";"22"
"Amstelpark";"15";"14";"14";"11";"13";"8";"5";"0";"5";"6";"9";"8"
"Oostelijk Havengebied";"138";"99";"109";"88";"143";"94";"113";"78";"77";"56";"105";"89"
"Java-eiland";"14";"12";"10";"7";"10";"11";"13";"3";"6";"7";"16";"11"
"KNSM-eiland";"9";"8";"3";"5";"7";"5";"2";"8";"7";"3";"3";"7"
"Oostelijke Handelskade";"28";"9";"34";"17";"37";"26";"30";"14";"15";"2";"30";"19"
"Rietlanden";"36";"23";"20";"23";"40";"21";"30";"18";"11";"10";"27";"22"
"Sporenburg";"7";"10";"11";"6";"8";"5";"4";"2";"10";"6";"6";"2"
"Borneo";"9";"6";"7";"8";"10";"3";"8";"3";"6";"4";"3";"0"
"Entrepot-Noordwest";"11";"10";"10";"4";"16";"4";"8";"6";"4";"2";"2";"3"
"Bedrijvengebied Veelaan";"3";"3";"1";"2";"1";"4";"2";"3";"2";"7";"3";"3"
"Architectenbuurt";"8";"6";"2";"6";"7";"4";"3";"7";"8";"2";"4";"5"
"Cruquiusbuurt";"11";"2";"5";"8";"4";"4";"8";"7";"5";"6";"8";"10"
"Bedrijvengebied Zeeburgerkade";"2";"10";"6";"2";"3";"7";"5";"7";"3";"7";"3";"7"
"Weesperzijde";"97";"83";"80";"76";"101";"83";"89";"89";"43";"56";"84";"85"
"Weesperzijde-Noord";"35";"26";"20";"17";"26";"29";"20";"30";"10";"12";"16";"27"
"Weesperzijde-Midden/Zuid";"36";"39";"36";"28";"53";"30";"40";"38";"23";"27";"39";"36"
"Parooldriehoek";"26";"18";"24";"31";"22";"24";"29";"21";"10";"17";"29";"22"
"Oosterparkbuurt";"176";"151";"203";"124";"137";"125";"130";"119";"88";"120";"160";"144"
"Oosterparkbuurt-Noordwest";"57";"64";"72";"43";"52";"48";"49";"47";"42";"32";"53";"42"
"Oosterpark";"24";"14";"16";"16";"11";"11";"25";"25";"4";"10";"22";"29"
"Oosterparkbuurt-Zuidwest";"33";"25";"34";"18";"25";"18";"11";"24";"20";"33";"31";"17"
"Oosterparkbuurt-Zuidoost";"62";"48";"81";"47";"49";"48";"45";"23";"22";"45";"54";"56"
"Transvaalbuurt";"55";"55";"63";"43";"46";"41";"40";"41";"34";"37";"53";"49"
"Transvaalbuurt-West";"19";"19";"20";"17";"16";"17";"18";"18";"13";"18";"23";"15"
"Transvaalbuurt-Oost";"36";"36";"43";"26";"30";"24";"22";"23";"21";"19";"30";"34"
"Dapperbuurt";"196";"177";"180";"181";"189";"128";"112";"102";"105";"74";"123";"163"
"Dapperbuurt-Noord";"74";"73";"68";"83";"64";"42";"30";"29";"32";"31";"28";"52"
"Dapperbuurt-Zuid";"71";"53";"49";"47";"51";"41";"32";"30";"25";"19";"34";"43"
"Oostpoort";"51";"51";"63";"51";"74";"45";"50";"43";"48";"24";"61";"68"
"Indische Buurt-West";"112";"94";"118";"112";"101";"77";"68";"57";"54";"41";"63";"75"
"Timorpleinbuurt-Noord";"48";"38";"37";"50";"35";"26";"37";"32";"20";"13";"27";"33"
"Timorpleinbuurt-Zuid";"37";"27";"42";"32";"37";"24";"14";"10";"15";"15";"21";"23"
"Ambonpleinbuurt";"27";"29";"39";"30";"29";"27";"17";"15";"19";"13";"15";"19"
"Indische Buurt-Oost";"96";"76";"91";"81";"63";"67";"45";"52";"47";"49";"51";"51"
"Makassarpleinbuurt";"66";"48";"57";"51";"41";"38";"22";"29";"28";"33";"32";"29"
"Zeeburgerdijk-Oost";"8";"2";"2";"4";"2";"2";"3";"1";"2";"2";"2";"4"
"Sumatraplantsoenbuurt";"16";"17";"21";"16";"12";"18";"14";"12";"11";"11";"12";"14"
"Flevopark";"6";"9";"11";"10";"8";"9";"6";"10";"6";"3";"5";"4"
"Zeeburgereiland/Bovendiep";"20";"25";"24";"32";"23";"41";"35";"25";"39";"33";"49";"40"
"Sluisbuurt";"4";"5";"7";"5";"1";"0";"1";"0";"2";"3";"2";"4"
"Sportheldenbuurt";"2";"1";"2";"5";"4";"8";"6";"7";"13";"19";"13";"16"
"Oostpunt Zeeburgereiland";"2";"3";"1";"2";"2";"5";"10";"11";"13";"6";"20";"11"
"Baaibuurt-West";"3";"3";"3";"3";"4";"5";"3";"1";"0";"2";"2";"6"
"Baaibuurt-Oost";"3";"7";"1";"3";"2";"3";"1";"3";"0";"0";"3";"1"
"Bovendiep/Diemerpark";"6";"6";"10";"14";"10";"20";"14";"3";"11";"3";"9";"2"
"IJburg-West";"78";"53";"71";"69";"56";"36";"40";"38";"46";"49";"56";"35"
"Steigereiland-Zuid";"14";"13";"18";"14";"12";"5";"11";"5";"21";"15";"13";"9"
"Steigereiland-Noord";"6";"5";"8";"6";"7";"4";"7";"3";"0";"4";"4";"5"
"Rieteilanden-West";"10";"6";"8";"9";"6";"1";"2";"5";"6";"6";"6";"5"
"Joris Ivenspleinbuurt";"24";"12";"18";"17";"17";"14";"11";"6";"9";"13";"15";"10"
"Ed Pelsterparkbuurt";"24";"17";"19";"23";"14";"12";"9";"19";"10";"11";"18";"6"
"IJburg-Oost";"9";"7";"5";"3";"6";"3";"1";"2";"2";"0";"1";"7"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"9";"7";"5";"3";"6";"3";"1";"2";"2";"0";"1";"7"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"50";"25";"26";"28";"29";"31";"17";"21";"32";"20";"23";"23"
"Havenkwartier IJburg";"18";"13";"12";"16";"14";"10";"8";"11";"15";"11";"5";"11"
"Theo van Goghparkbuurt";"32";"10";"13";"12";"15";"21";"9";"10";"16";"9";"18";"11"
"Rieteiland-Oost";"0";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Frankendael";"211";"187";"163";"153";"121";"126";"130";"150";"96";"93";"149";"176"
"Van der Kunbuurt";"12";"17";"8";"9";"6";"7";"6";"8";"6";"5";"14";"17"
"De Eenhoorn";"46";"31";"28";"40";"23";"21";"26";"18";"13";"15";"29";"25"
"Don Bosco";"17";"11";"23";"19";"15";"12";"14";"23";"7";"7";"14";"15"
"Julianapark";"112";"97";"69";"46";"55";"63";"55";"69";"44";"44";"72";"88"
"Frankendael";"4";"4";"8";"8";"5";"8";"7";"8";"4";"4";"7";"13"
"Tuindorp Amstelstation";"2";"4";"1";"0";"0";"0";"7";"3";"4";"4";"2";"1"
"De Wetbuurt";"3";"9";"8";"10";"10";"5";"6";"6";"8";"2";"1";"5"
"Tuindorp Frankendael";"15";"14";"18";"21";"7";"10";"9";"15";"10";"12";"10";"12"
"Middenmeer";"116";"115";"101";"125";"126";"104";"70";"90";"70";"51";"74";"132"
"Linnaeusparkbuurt";"19";"19";"14";"25";"31";"16";"17";"8";"14";"13";"13";"21"
"Middenmeer-Noord";"5";"6";"15";"7";"7";"4";"4";"5";"10";"5";"8";"17"
"Middenmeer-Zuid";"28";"29";"22";"17";"26";"26";"17";"15";"16";"11";"24";"25"
"Science Park-Noord";"6";"5";"7";"12";"14";"5";"9";"15";"11";"7";"10";"20"
"Science Park-Zuid";"16";"9";"9";"5";"16";"15";"12";"29";"9";"3";"5";"14"
"Sportpark Middenmeer-Zuid";"27";"31";"17";"42";"16";"23";"6";"5";"1";"3";"8";"24"
"Sportpark Middenmeer-Noord";"4";"6";"5";"3";"8";"6";"3";"6";"6";"1";"3";"6"
"Park de Meer";"3";"3";"9";"4";"4";"4";"1";"4";"0";"2";"1";"2"
"Sportpark Voorland";"8";"7";"3";"10";"4";"5";"1";"3";"3";"6";"2";"3"
"Betondorp";"17";"18";"15";"14";"18";"10";"17";"14";"15";"17";"8";"20"
"Drieburg";"5";"6";"3";"7";"7";"3";"7";"2";"4";"5";"1";"3"
"Nieuwe Oosterbegraafplaats";"1";"0";"1";"1";"3";"2";"2";"2";"1";"1";"2";"12"
"Betondorp";"11";"12";"11";"6";"8";"5";"8";"10";"10";"11";"5";"5"
"Omval/Overamstel";"95";"95";"58";"74";"58";"57";"62";"70";"65";"47";"53";"68"
"De Omval";"28";"17";"19";"20";"9";"11";"15";"15";"10";"7";"6";"6"
"Overamstel";"5";"4";"4";"1";"2";"1";"3";"1";"0";"2";"1";"0"
"Amstelglorie";"10";"9";"3";"3";"5";"5";"1";"0";"6";"1";"10";"1"
"Amstelkwartier-West";"10";"16";"10";"10";"12";"11";"9";"26";"17";"11";"7";"14"
"Amstelkwartier-Noord";"11";"4";"3";"6";"5";"10";"9";"9";"17";"16";"12";"21"
"Amstelkwartier-Zuid";"10";"23";"11";"11";"10";"7";"15";"10";"11";"6";"6";"12"
"Weespertrekvaart";"21";"22";"8";"23";"15";"12";"10";"9";"4";"4";"11";"14"
"Oostzanerwerf";"41";"34";"43";"41";"26";"25";"25";"25";"30";"29";"21";"37"
"Noorder IJplas";"1";"0";"1";"1";"2";"1";"0";"1";"1";"1";"0";"0"
"Melkweg/Oostzanerwerf";"7";"3";"6";"6";"2";"2";"1";"0";"1";"0";"2";"2"
"Walvisbuurt";"6";"3";"6";"6";"2";"3";"5";"4";"2";"3";"0";"2"
"Twiske-West";"7";"3";"4";"4";"2";"7";"3";"7";"3";"2";"3";"3"
"Oostzanerdijk";"1";"1";"0";"2";"1";"2";"0";"0";"0";"1";"1";"2"
"Circus/Kermisbuurt";"1";"1";"4";"2";"3";"4";"1";"3";"3";"6";"3";"5"
"Molenwijk";"18";"23";"22";"20";"14";"6";"15";"10";"20";"16";"12";"23"
"Noordelijke IJ-oevers-West";"105";"84";"102";"122";"105";"118";"130";"157";"110";"85";"133";"152"
"Cornelis Douwesterrein-West";"10";"5";"1";"11";"12";"17";"14";"14";"15";"2";"6";"16"
"Cornelis Douwesterrein-Oost";"12";"6";"8";"2";"7";"4";"2";"5";"6";"3";"5";"11"
"NDSM terrein";"33";"34";"48";"53";"37";"43";"52";"67";"40";"36";"49";"52"
"Buiksloterham-Zuid";"18";"17";"15";"22";"17";"6";"10";"13";"7";"8";"10";"16"
"Buiksloterham-Noord";"8";"6";"12";"14";"13";"9";"12";"15";"14";"11";"14";"7"
"Klaprozenbuurt";"12";"4";"5";"5";"2";"2";"6";"5";"7";"4";"4";"8"
"Overhoeks";"12";"12";"13";"15";"17";"37";"34";"38";"21";"21";"45";"42"
"Tuindorp Oostzaan";"41";"29";"40";"28";"31";"25";"24";"26";"29";"31";"21";"43"
"Tuindorp Oostzaan-West";"0";"4";"3";"1";"0";"1";"2";"2";"3";"1";"1";"5"
"Tuindorp Oostzaan-Oost";"21";"12";"16";"12";"12";"8";"7";"3";"13";"9";"5";"14"
"Terrasdorp";"16";"12";"20";"13";"18";"10";"9";"16";"8";"15";"11";"11"
"De Bongerd";"4";"1";"1";"2";"1";"6";"6";"5";"5";"6";"4";"13"
"Kadoelen";"19";"12";"17";"6";"24";"7";"7";"21";"13";"12";"15";"12"
"Twiske-Oost";"2";"1";"1";"0";"1";"0";"1";"2";"2";"0";"2";"0"
"Kadoelen";"17";"11";"16";"6";"23";"7";"6";"19";"11";"12";"13";"12"
"Banne Buiksloot";"95";"87";"89";"57";"71";"51";"36";"45";"33";"30";"43";"74"
"Banne-Noordwest";"12";"10";"15";"3";"7";"4";"5";"2";"5";"6";"7";"16"
"Banne-Noordoost";"12";"16";"13";"9";"10";"6";"8";"7";"5";"3";"6";"8"
"Banne-Zuidwest";"21";"25";"25";"22";"20";"14";"6";"14";"8";"8";"10";"15"
"Banne-Zuidoost";"46";"35";"34";"21";"30";"22";"13";"20";"13";"12";"18";"33"
"Buiksloterbreek";"1";"0";"1";"0";"2";"2";"1";"1";"0";"0";"1";"0"
"Marjoleinterrein";"3";"1";"1";"2";"2";"3";"3";"1";"2";"1";"1";"2"
"Nieuwendammerdijk/Buiksloterdijk";"10";"7";"4";"7";"2";"7";"8";"6";"2";"1";"6";"7"
"Buiksloterdijk-West";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"2";"1"
"Buiksloterdijk-Oost";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"3"
"Nieuwendammerdijk-West";"4";"2";"1";"2";"0";"6";"6";"4";"2";"1";"1";"3"
"Nieuwendammerdijk-Oost";"4";"3";"0";"2";"1";"0";"0";"0";"0";"0";"2";"0"
"Nieuwendammerdijk-Zuid";"1";"0";"2";"1";"0";"1";"1";"0";"0";"0";"1";"0"
"Elzenhagen";"17";"20";"14";"11";"18";"9";"12";"6";"18";"17";"24";"31"
"Elzenhagen-Noord";"3";"3";"3";"5";"7";"3";"6";"2";"5";"5";"9";"7"
"Elzenhagen-Zuid";"12";"17";"11";"6";"11";"6";"6";"4";"13";"12";"14";"23"
"Nintemanterrein";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"Buikslotermeer";"205";"180";"146";"130";"115";"107";"88";"95";"87";"94";"113";"105"
"Buikslotermeer-Noord";"21";"27";"19";"12";"15";"12";"4";"10";"3";"9";"13";"17"
"De Kleine Wereld";"10";"17";"12";"6";"16";"8";"8";"5";"8";"19";"18";"12"
"Loenermark";"20";"16";"13";"8";"6";"4";"7";"9";"11";"13";"11";"17"
"Buikslotermeerplein";"109";"88";"61";"73";"63";"79";"50";"53";"42";"33";"49";"44"
"Plan van Gool";"18";"16";"21";"13";"5";"1";"14";"9";"11";"11";"13";"8"
"Rode Kruisbuurt";"27";"16";"20";"18";"10";"3";"5";"9";"12";"9";"9";"7"
"Waterlandpleinbuurt";"72";"59";"79";"72";"65";"64";"38";"48";"32";"42";"35";"39"
"Markengouw-Noord";"1";"2";"2";"2";"1";"3";"1";"3";"0";"2";"0";"2"
"Markengouw-Midden";"21";"10";"15";"16";"9";"8";"6";"10";"3";"8";"7";"7"
"Markengouw-Zuid";"5";"8";"7";"10";"3";"5";"10";"8";"4";"12";"9";"5"
"Werengouw-Noord";"4";"1";"1";"1";"1";"2";"0";"3";"1";"0";"2";"1"
"Werengouw-Midden";"36";"35";"49";"41";"40";"36";"18";"20";"19";"16";"14";"19"
"Werengouw-Zuid";"5";"3";"5";"2";"11";"10";"3";"4";"5";"4";"3";"5"
"Volewijck";"111";"80";"144";"100";"95";"95";"95";"97";"46";"42";"78";"81"
"Bloemenbuurt-Noord";"28";"13";"71";"24";"10";"16";"26";"21";"11";"5";"11";"15"
"Bloemenbuurt-Zuid";"15";"10";"24";"13";"16";"13";"11";"15";"4";"7";"3";"9"
"Van der Pekbuurt";"68";"57";"49";"63";"69";"66";"58";"61";"31";"30";"64";"57"
"IJplein/Vogelbuurt";"76";"59";"67";"65";"58";"44";"50";"64";"39";"39";"43";"44"
"Vogelbuurt-Noord";"5";"4";"5";"5";"5";"6";"8";"8";"8";"9";"10";"8"
"Vliegenbos";"8";"10";"17";"13";"5";"7";"9";"9";"6";"3";"4";"5"
"Vogelbuurt-Zuid";"34";"26";"25";"30";"27";"13";"17";"32";"12";"19";"18";"20"
"IJplein e.o.";"29";"19";"20";"17";"21";"18";"16";"15";"13";"8";"11";"11"
"Tuindorp Buiksloot";"12";"6";"7";"8";"6";"5";"3";"2";"6";"2";"3";"3"
"Blauwe Zand";"12";"6";"7";"8";"6";"5";"3";"2";"6";"2";"3";"3"
"Tuindorp Nieuwendam";"18";"11";"10";"8";"7";"6";"4";"9";"8";"9";"7";"9"
"Tuindorp Nieuwendam-West";"3";"3";"1";"4";"2";"1";"1";"2";"2";"1";"2";"2"
"Tuindorp Nieuwendam-Oost";"15";"8";"9";"4";"5";"5";"3";"7";"6";"8";"5";"7"
"Noordelijke IJ-oevers-Oost";"19";"20";"21";"32";"27";"39";"22";"36";"26";"46";"29";"40"
"Hamerstraatkwartier-West";"15";"16";"11";"24";"19";"31";"18";"30";"18";"39";"29";"32"
"Hamerstraatkwartier-Oost";"2";"3";"8";"7";"5";"7";"4";"5";"7";"7";"0";"6"
"Bedrijventerrein Nieuwendammerdijk";"2";"1";"2";"1";"3";"1";"0";"1";"1";"0";"0";"2"
"Waterland";"37";"42";"21";"37";"50";"39";"22";"13";"17";"19";"10";"15"
"Noorderstrook-West";"0";"2";"2";"1";"0";"2";"0";"0";"0";"0";"3";"0"
"Noorderstrook-Oost";"8";"3";"2";"3";"1";"6";"3";"2";"6";"5";"1";"3"
"Zunderdorp";"0";"2";"1";"2";"2";"3";"1";"1";"1";"3";"1";"3"
"Schellingwoude-West";"2";"5";"3";"3";"2";"0";"3";"2";"2";"0";"1";"0"
"Schellingwoude-Oost";"15";"20";"3";"25";"39";"23";"10";"2";"3";"3";"1";"4"
"Schellingwoude-Noord";"5";"3";"3";"0";"1";"2";"0";"2";"0";"1";"0";"0"
"Zwarte Gouw";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"Holysloot";"1";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1"
"Ransdorp";"2";"2";"1";"2";"2";"0";"1";"1";"0";"2";"1";"3"
"Durgerdam";"2";"4";"5";"1";"2";"3";"3";"3";"4";"4";"2";"0"
"Driemond";"10";"8";"4";"7";"5";"6";"4";"1";"2";"3";"4";"4"
"Landelijk gebied Driemond";"7";"6";"1";"5";"3";"1";"1";"1";"0";"2";"2";"1"
"Dorp Driemond";"3";"2";"3";"2";"2";"5";"3";"0";"2";"1";"2";"3"
"Bloemendalerpolder";"5";"4";"5";"4";"5";"12";"2";"12";"9";"9";"6";"14"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
