"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.5 Mishandeling"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vechtrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leeuwenveld";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"2"
"Bedrijventerrein Nijverheidslaan";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0"
"Weesp-Noordwest";"21";"35";"34";"14";"21";"24";"21";"14";"16";"11";"23";"14"
"Bedrijventerrein-Noord Weesp";"1";"4";"4";"1";"4";"0";"3";"1";"0";"3";"4";"1"
"Hogewey-Noord";"1";"1";"1";"0";"1";"1";"2";"2";"2";"1";"1";"0"
"Hogewey-Midden";"6";"14";"10";"2";"2";"6";"3";"2";"3";"5";"6";"2"
"Hogewey-Zuid";"1";"4";"4";"3";"2";"3";"3";"1";"2";"0";"3";"4"
"Weesp Dichtersbuurt";"6";"9";"5";"6";"11";"11";"8";"5";"4";"2";"5";"6"
"Weesp Schildersbuurt";"6";"3";"10";"2";"1";"3";"2";"3";"5";"0";"4";"1"
"Weesp Binnenstad/Zuid";"16";"18";"15";"12";"14";"9";"12";"11";"9";"4";"9";"20"
"Herensingelkwartier";"1";"2";"5";"1";"3";"1";"1";"1";"3";"0";"1";"6"
"Bedrijventerrein Van Houten";"3";"0";"1";"0";"0";"2";"3";"0";"0";"0";"1";"2"
"Weesp Centrum";"10";"13";"9";"9";"9";"3";"5";"5";"4";"2";"4";"7"
"Weesp-Zuid I";"2";"0";"0";"0";"0";"0";"1";"1";"1";"1";"2";"1"
"Weesp-Zuid II";"0";"3";"0";"1";"1";"3";"1";"1";"1";"1";"1";"2"
"De Klomp";"0";"0";"0";"1";"1";"0";"1";"3";"0";"0";"0";"2"
"Aetsveld/Oostelijke Vechtoever";"6";"5";"2";"2";"9";"2";"5";"1";"3";"5";"5";"5"
"Aetsveldsepolder";"0";"0";"1";"0";"3";"0";"1";"1";"1";"1";"2";"1"
"Aetsveld-Zuid";"5";"1";"0";"1";"3";"0";"3";"0";"1";"0";"0";"4"
"Aetsveld-Noord";"1";"3";"1";"1";"2";"2";"1";"0";"1";"2";"2";"0"
"Oostelijke Vechtoever";"0";"1";"0";"0";"1";"0";"0";"0";"0";"2";"1";"0"
"Amstel III/Bullewijk";"69";"67";"88";"69";"84";"76";"66";"75";"45";"63";"86";"93"
"Hoofdcentrum-Zuidoost";"34";"31";"39";"37";"40";"32";"39";"39";"8";"20";"39";"53"
"Amstel III deel C/D-Noord";"2";"5";"1";"2";"2";"3";"3";"5";"1";"7";"6";"3"
"Amstel III deel A/B-Noord";"10";"12";"13";"8";"12";"8";"8";"15";"10";"13";"21";"26"
"Amstel III deel C/D-Zuid";"2";"0";"2";"1";"2";"3";"0";"2";"0";"2";"4";"1"
"Amstel III deel A/B-Zuid";"3";"0";"1";"3";"2";"5";"2";"0";"6";"3";"2";"2"
"AMC";"12";"6";"17";"10";"10";"16";"7";"11";"15";"15";"13";"5"
"Hoge Dijk";"6";"13";"15";"8";"16";"9";"7";"3";"5";"3";"1";"3"
"Venserpolder";"64";"43";"47";"52";"42";"49";"39";"34";"28";"40";"34";"26"
"Venserpolder-West";"41";"30";"23";"27";"23";"34";"23";"25";"15";"27";"21";"16"
"Venserpolder-Oost";"23";"13";"24";"25";"19";"15";"16";"9";"13";"13";"13";"10"
"Amsterdamse Poort e.o.";"99";"101";"107";"104";"93";"79";"80";"89";"100";"72";"103";"78"
"D-buurt";"2";"10";"7";"17";"18";"15";"9";"5";"9";"6";"12";"15"
"F-buurt";"17";"17";"25";"16";"14";"12";"12";"19";"14";"7";"21";"8"
"Amsterdamse Poort";"70";"64";"62";"61";"53";"48";"51";"57";"71";"54";"56";"46"
"Vogeltjeswei";"5";"3";"5";"3";"5";"0";"2";"1";"3";"2";"4";"3"
"Nelson Mandelapark";"5";"7";"8";"7";"3";"4";"6";"7";"3";"3";"10";"6"
"H-buurt";"43";"41";"43";"52";"47";"29";"35";"32";"36";"32";"39";"42"
"Hoptille";"15";"9";"11";"12";"12";"7";"4";"9";"3";"6";"9";"14"
"Rechte H-buurt";"15";"16";"18";"20";"21";"11";"13";"8";"16";"10";"16";"14"
"Hakfort/Huigenbos";"12";"15";"14";"20";"14";"11";"17";"13";"17";"16";"13";"14"
"Huntum";"1";"1";"0";"0";"0";"0";"1";"2";"0";"0";"1";"0"
"Ganzenhoef e.o.";"68";"77";"77";"54";"52";"51";"43";"54";"51";"43";"32";"33"
"E-buurt";"13";"13";"11";"10";"8";"10";"4";"8";"4";"6";"3";"7"
"G-buurt-West";"38";"46";"52";"24";"29";"26";"27";"28";"38";"28";"23";"22"
"G-buurt-Noord";"17";"18";"14";"20";"15";"15";"12";"18";"9";"9";"6";"4"
"Geerdinkhof/Kantershof";"24";"25";"31";"28";"28";"18";"9";"18";"23";"9";"15";"23"
"G-buurt-Oost";"6";"10";"13";"8";"7";"8";"2";"4";"4";"5";"4";"14"
"Grunder/Koningshoef";"5";"4";"4";"5";"2";"6";"5";"6";"6";"3";"1";"3"
"Kantershof";"13";"11";"14";"15";"19";"4";"2";"8";"13";"1";"10";"6"
"Bijlmermuseum";"52";"48";"64";"45";"49";"51";"46";"51";"52";"44";"44";"26"
"Bijlmermuseum-Noord";"13";"10";"12";"12";"14";"13";"12";"8";"5";"10";"4";"4"
"Bijlmermuseum-Zuid";"18";"12";"18";"14";"19";"12";"12";"18";"23";"9";"9";"7"
"De Kameleon e.o.";"21";"26";"34";"19";"16";"26";"22";"25";"24";"25";"31";"15"
"K-buurt";"31";"44";"28";"41";"34";"43";"29";"29";"15";"21";"32";"24"
"Gooise Kant";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"4"
"Kortvoort";"17";"27";"14";"21";"14";"24";"16";"13";"8";"9";"20";"7"
"Kelbergen";"5";"3";"4";"8";"6";"7";"5";"5";"2";"3";"5";"4"
"K-buurt-Zuidwest";"5";"9";"3";"4";"10";"9";"6";"4";"3";"4";"4";"8"
"K-buurt-Zuidoost";"4";"5";"7";"7";"4";"3";"2";"7";"2";"5";"1";"1"
"Holendrecht";"58";"51";"53";"54";"68";"58";"48";"26";"47";"47";"29";"33"
"Holendrecht-West";"24";"17";"19";"27";"31";"28";"22";"8";"19";"24";"15";"19"
"Holendrecht-Oost";"8";"10";"6";"5";"8";"7";"9";"4";"6";"10";"3";"3"
"Holendrecht-Zuid";"26";"24";"28";"22";"29";"23";"17";"14";"22";"13";"11";"11"
"Nellestein";"17";"15";"12";"14";"15";"11";"8";"17";"14";"13";"16";"10"
"L-buurt";"11";"11";"6";"11";"9";"7";"4";"10";"8";"10";"7";"6"
"Gaasperpark";"4";"3";"6";"2";"3";"3";"3";"4";"2";"2";"4";"4"
"Gaasperplas";"2";"1";"0";"1";"3";"1";"1";"3";"4";"1";"5";"0"
"Reigersbos";"47";"55";"48";"39";"49";"43";"40";"36";"35";"32";"26";"39"
"Reigersbos 1";"7";"17";"17";"10";"17";"14";"16";"13";"18";"16";"12";"16"
"Reigersbos 2";"15";"14";"9";"13";"13";"9";"14";"9";"7";"6";"6";"10"
"Reigersbos 3";"13";"13";"10";"7";"11";"9";"4";"9";"2";"6";"6";"7"
"Reigersbos 4";"12";"11";"12";"9";"8";"11";"6";"5";"8";"4";"2";"6"
"Gein";"46";"42";"52";"44";"58";"49";"28";"23";"18";"31";"24";"31"
"Gein 1";"20";"12";"25";"22";"30";"25";"13";"10";"7";"11";"17";"11"
"Gein 2";"11";"12";"10";"8";"16";"10";"6";"3";"3";"12";"2";"6"
"Gein 3";"3";"6";"6";"4";"2";"3";"3";"3";"1";"3";"3";"1"
"Gein 4";"12";"12";"11";"10";"10";"11";"6";"7";"7";"5";"2";"13"
"Bron: Politie"
