"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.4 Bedreiging"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Hoofdweg e.o.";"55";"42";"43";"34";"41";"34";"35";"26";"26";"35";"40";"26"
"Orteliusbuurt-Midden";"14";"7";"16";"5";"6";"6";"10";"5";"5";"6";"10";"3"
"Balboaplein e.o.";"25";"16";"11";"14";"16";"14";"16";"8";"9";"16";"20";"11"
"Orteliusbuurt-Zuid";"3";"6";"6";"5";"5";"5";"5";"3";"6";"5";"2";"4"
"Columbusplein e.o.";"13";"13";"10";"10";"14";"9";"4";"10";"6";"8";"8";"8"
"Chassébuurt";"19";"20";"22";"14";"20";"25";"17";"11";"10";"11";"11";"6"
"Filips van Almondekwartier";"2";"3";"4";"2";"5";"2";"3";"2";"1";"3";"2";"0"
"Kortenaerkwartier";"6";"5";"7";"8";"3";"6";"3";"5";"6";"2";"5";"3"
"Van Brakelkwartier";"6";"9";"7";"2";"1";"9";"1";"1";"3";"1";"2";"2"
"De Wester Quartier";"5";"3";"4";"2";"11";"8";"10";"3";"0";"5";"2";"1"
"Bellamybuurt";"23";"18";"21";"17";"20";"13";"18";"9";"30";"31";"16";"17"
"Bellamybuurt-Noord";"13";"6";"3";"7";"5";"2";"5";"1";"8";"14";"1";"7"
"Bellamybuurt-Zuid";"10";"12";"18";"10";"15";"11";"13";"8";"22";"17";"15";"10"
"Da Costabuurt";"14";"20";"18";"11";"23";"16";"8";"12";"16";"16";"7";"13"
"Da Costabuurt-Noord";"14";"20";"18";"11";"23";"16";"8";"12";"16";"16";"7";"13"
"Westindische Buurt";"19";"29";"20";"21";"17";"13";"6";"10";"8";"8";"7";"5"
"Postjeskade e.o.";"7";"13";"4";"5";"8";"4";"1";"5";"4";"4";"4";"4"
"Paramariboplein e.o.";"12";"16";"16";"16";"9";"9";"5";"5";"4";"4";"3";"1"
"Van Lennepbuurt";"31";"20";"26";"25";"25";"18";"12";"23";"24";"28";"14";"21"
"Lootsbuurt";"7";"2";"5";"6";"4";"6";"3";"5";"3";"4";"3";"8"
"Borgerbuurt";"17";"11";"15";"14";"17";"8";"8";"13";"14";"18";"6";"8"
"Da Costabuurt-Zuid";"7";"7";"6";"5";"4";"4";"1";"5";"7";"6";"5";"5"
"Overtoomse Sluis";"17";"13";"18";"14";"9";"14";"7";"9";"16";"2";"11";"7"
"Cremerbuurt-West";"14";"9";"12";"10";"8";"11";"2";"6";"9";"1";"8";"4"
"Vondelparkbuurt-West";"3";"4";"6";"4";"1";"3";"5";"3";"7";"1";"3";"3"
"Helmersbuurt";"20";"24";"21";"20";"16";"16";"15";"20";"13";"8";"14";"6"
"Cremerbuurt-Oost";"4";"5";"1";"2";"2";"7";"2";"6";"6";"0";"4";"1"
"WG-terrein";"13";"15";"15";"12";"12";"6";"11";"8";"5";"5";"7";"4"
"Helmersbuurt-Oost";"3";"4";"5";"6";"2";"3";"2";"6";"2";"3";"3";"1"
