"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.4 Zakkenrollerij"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vechtrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leeuwenveld";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"Bedrijventerrein Nijverheidslaan";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Weesp-Noordwest";"11";"18";"8";"3";"9";"5";"1";"3";"4";"3";"3";"5"
"Bedrijventerrein-Noord Weesp";"2";"0";"0";"0";"0";"0";"1";"0";"2";"0";"1";"2"
"Hogewey-Noord";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Hogewey-Midden";"2";"5";"2";"1";"3";"0";"0";"1";"1";"0";"0";"0"
"Hogewey-Zuid";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0"
"Weesp Dichtersbuurt";"6";"11";"5";"0";"5";"4";"0";"2";"1";"3";"1";"3"
"Weesp Schildersbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Weesp Binnenstad/Zuid";"3";"14";"10";"8";"3";"5";"3";"2";"2";"0";"1";"2"
"Herensingelkwartier";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"Bedrijventerrein Van Houten";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Weesp Centrum";"3";"13";"10";"6";"3";"4";"3";"2";"2";"0";"1";"1"
"Weesp-Zuid I";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"Weesp-Zuid II";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Klomp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aetsveld/Oostelijke Vechtoever";"1";"2";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0"
"Aetsveldsepolder";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aetsveld-Zuid";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Aetsveld-Noord";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Oostelijke Vechtoever";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Amstel III/Bullewijk";"228";"394";"296";"381";"280";"255";"206";"165";"62";"38";"129";"95"
"Hoofdcentrum-Zuidoost";"166";"334";"246";"333";"234";"227";"176";"142";"48";"24";"116";"87"
"Amstel III deel C/D-Noord";"6";"9";"2";"2";"3";"3";"1";"0";"0";"2";"1";"0"
"Amstel III deel A/B-Noord";"39";"29";"40";"34";"34";"19";"22";"19";"12";"10";"6";"7"
"Amstel III deel C/D-Zuid";"2";"1";"0";"1";"2";"2";"2";"1";"0";"1";"0";"0"
"Amstel III deel A/B-Zuid";"1";"1";"2";"0";"1";"1";"1";"1";"0";"0";"2";"0"
"AMC";"14";"17";"6";"10";"5";"1";"2";"2";"2";"1";"4";"0"
"Hoge Dijk";"0";"3";"0";"1";"1";"2";"2";"0";"0";"0";"0";"1"
"Venserpolder";"5";"5";"8";"1";"8";"4";"3";"3";"1";"2";"3";"3"
"Venserpolder-West";"2";"5";"6";"1";"5";"4";"2";"3";"0";"1";"2";"2"
"Venserpolder-Oost";"3";"0";"2";"0";"3";"0";"1";"0";"1";"1";"1";"1"
"Amsterdamse Poort e.o.";"97";"112";"80";"73";"84";"70";"66";"48";"38";"27";"37";"67"
"D-buurt";"1";"1";"1";"3";"1";"2";"0";"2";"3";"1";"1";"1"
"F-buurt";"2";"2";"0";"3";"3";"2";"3";"0";"0";"4";"0";"2"
"Amsterdamse Poort";"88";"106";"76";"60";"77";"59";"58";"44";"33";"21";"35";"62"
"Vogeltjeswei";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nelson Mandelapark";"5";"3";"3";"7";"3";"7";"5";"2";"2";"1";"1";"2"
"H-buurt";"5";"5";"5";"5";"11";"3";"4";"3";"6";"1";"4";"2"
"Hoptille";"0";"0";"1";"0";"1";"0";"1";"1";"2";"0";"1";"0"
"Rechte H-buurt";"3";"3";"1";"2";"6";"1";"2";"2";"1";"0";"2";"0"
"Hakfort/Huigenbos";"2";"2";"3";"3";"4";"1";"1";"0";"3";"1";"1";"2"
"Huntum";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Ganzenhoef e.o.";"31";"33";"16";"20";"18";"22";"9";"8";"9";"9";"10";"4"
"E-buurt";"4";"3";"1";"3";"5";"0";"1";"2";"1";"1";"1";"0"
"G-buurt-West";"26";"29";"15";"17";"13";"22";"8";"6";"7";"7";"9";"4"
"G-buurt-Noord";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0"
"Geerdinkhof/Kantershof";"3";"5";"1";"2";"4";"3";"3";"4";"1";"2";"7";"6"
"G-buurt-Oost";"3";"3";"0";"1";"3";"3";"1";"0";"1";"2";"3";"1"
"Grunder/Koningshoef";"0";"2";"1";"0";"1";"0";"2";"1";"0";"0";"3";"4"
"Kantershof";"0";"0";"0";"1";"0";"0";"0";"3";"0";"0";"1";"1"
"Bijlmermuseum";"10";"14";"13";"12";"15";"6";"10";"11";"12";"9";"4";"7"
"Bijlmermuseum-Noord";"3";"1";"0";"0";"2";"0";"0";"2";"2";"3";"1";"1"
"Bijlmermuseum-Zuid";"0";"1";"1";"1";"2";"1";"1";"1";"2";"0";"1";"1"
"De Kameleon e.o.";"7";"12";"12";"11";"11";"5";"9";"8";"8";"6";"2";"5"
"K-buurt";"3";"3";"1";"0";"3";"1";"1";"1";"0";"2";"3";"1"
"Gooise Kant";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kortvoort";"2";"2";"1";"0";"0";"1";"0";"0";"0";"2";"3";"0"
"Kelbergen";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"K-buurt-Zuidwest";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"K-buurt-Zuidoost";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1"
"Holendrecht";"8";"5";"11";"11";"10";"5";"7";"3";"1";"7";"7";"4"
"Holendrecht-West";"4";"5";"7";"7";"4";"5";"7";"3";"0";"4";"6";"3"
"Holendrecht-Oost";"0";"0";"1";"0";"2";"0";"0";"0";"0";"1";"0";"1"
"Holendrecht-Zuid";"4";"0";"3";"4";"4";"0";"0";"0";"1";"2";"1";"0"
"Nellestein";"14";"46";"31";"9";"15";"5";"9";"5";"2";"0";"5";"4"
"L-buurt";"3";"1";"3";"3";"0";"1";"1";"1";"0";"0";"0";"1"
"Gaasperpark";"7";"42";"25";"3";"12";"3";"6";"3";"2";"0";"4";"2"
"Gaasperplas";"4";"3";"3";"3";"3";"1";"2";"1";"0";"0";"1";"1"
"Reigersbos";"23";"30";"20";"21";"19";"6";"8";"7";"11";"5";"12";"7"
"Reigersbos 1";"10";"6";"10";"11";"4";"2";"1";"4";"6";"2";"6";"2"
"Reigersbos 2";"11";"22";"10";"8";"14";"3";"5";"3";"5";"2";"6";"5"
"Reigersbos 3";"1";"2";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0"
"Reigersbos 4";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"Gein";"7";"10";"4";"12";"5";"4";"2";"7";"2";"2";"1";"3"
"Gein 1";"2";"7";"4";"8";"4";"4";"1";"3";"2";"2";"0";"1"
"Gein 2";"1";"0";"0";"2";"0";"0";"1";"2";"0";"0";"0";"0"
"Gein 3";"2";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"2"
"Gein 4";"2";"2";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0"
"Bron: Politie"
