"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.3 Diefstal van brom-, snor-, fietsen"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"0";"1";"7";"0";"0"
"Vechtrijk";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leeuwenveld";"0";"3";"5";"1";"0";"3";"3";"3";"2";"12";"3";"8"
"Bedrijventerrein Nijverheidslaan";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Weesp-Noordwest";"74";"78";"117";"54";"39";"54";"88";"62";"70";"55";"46";"71"
"Bedrijventerrein-Noord Weesp";"1";"0";"3";"0";"0";"0";"1";"0";"1";"2";"0";"2"
"Hogewey-Noord";"2";"6";"2";"0";"2";"3";"1";"0";"2";"0";"1";"3"
"Hogewey-Midden";"10";"7";"15";"8";"7";"2";"4";"5";"9";"8";"2";"1"
"Hogewey-Zuid";"6";"6";"7";"5";"1";"2";"2";"1";"4";"3";"3";"6"
"Weesp Dichtersbuurt";"52";"58";"85";"37";"28";"47";"75";"54";"50";"41";"36";"57"
"Weesp Schildersbuurt";"3";"1";"5";"4";"1";"0";"5";"2";"4";"1";"4";"2"
"Weesp Binnenstad/Zuid";"23";"29";"22";"26";"19";"7";"13";"18";"22";"25";"46";"30"
"Herensingelkwartier";"3";"6";"5";"6";"4";"2";"7";"3";"2";"2";"1";"4"
"Bedrijventerrein Van Houten";"0";"1";"0";"1";"1";"2";"0";"0";"1";"0";"1";"3"
"Weesp Centrum";"18";"19";"16";"14";"11";"3";"6";"13";"15";"22";"39";"20"
"Weesp-Zuid I";"1";"1";"0";"1";"2";"0";"0";"0";"4";"1";"4";"1"
"Weesp-Zuid II";"1";"1";"0";"2";"1";"0";"0";"1";"0";"0";"1";"2"
"De Klomp";"0";"1";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0"
"Aetsveld/Oostelijke Vechtoever";"2";"6";"7";"4";"2";"2";"1";"2";"7";"0";"2";"2"
"Aetsveldsepolder";"0";"0";"0";"0";"1";"1";"0";"0";"2";"0";"2";"0"
"Aetsveld-Zuid";"0";"1";"1";"2";"1";"1";"0";"0";"2";"0";"0";"0"
"Aetsveld-Noord";"2";"2";"5";"2";"0";"0";"1";"2";"1";"0";"0";"0"
"Oostelijke Vechtoever";"0";"3";"1";"0";"0";"0";"0";"0";"2";"0";"0";"2"
"Amstel III/Bullewijk";"33";"30";"63";"69";"49";"57";"88";"51";"69";"52";"101";"96"
"Hoofdcentrum-Zuidoost";"20";"11";"11";"22";"18";"26";"42";"28";"32";"16";"29";"33"
"Amstel III deel C/D-Noord";"0";"2";"1";"2";"0";"1";"0";"1";"2";"0";"2";"0"
"Amstel III deel A/B-Noord";"5";"6";"10";"11";"10";"15";"22";"10";"14";"6";"21";"21"
"Amstel III deel C/D-Zuid";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"Amstel III deel A/B-Zuid";"0";"1";"0";"2";"7";"4";"6";"6";"5";"10";"15";"10"
"AMC";"5";"7";"38";"29";"11";"10";"16";"6";"15";"19";"32";"30"
"Hoge Dijk";"2";"2";"2";"3";"3";"1";"2";"0";"1";"0";"1";"2"
"Venserpolder";"35";"34";"48";"49";"54";"46";"35";"55";"44";"32";"48";"52"
"Venserpolder-West";"21";"20";"30";"31";"25";"31";"26";"33";"30";"19";"36";"32"
"Venserpolder-Oost";"14";"14";"18";"18";"29";"15";"9";"22";"14";"13";"12";"20"
"Amsterdamse Poort e.o.";"86";"94";"95";"98";"86";"191";"185";"89";"159";"122";"146";"155"
"D-buurt";"14";"15";"16";"24";"25";"36";"34";"22";"35";"27";"34";"46"
"F-buurt";"6";"13";"11";"14";"5";"16";"17";"6";"25";"12";"16";"19"
"Amsterdamse Poort";"63";"63";"56";"53";"52";"129";"124";"56";"95";"77";"91";"83"
"Vogeltjeswei";"0";"0";"1";"0";"2";"4";"1";"1";"2";"1";"1";"2"
"Nelson Mandelapark";"3";"3";"11";"7";"2";"6";"9";"4";"2";"5";"4";"5"
"H-buurt";"29";"24";"34";"36";"29";"62";"52";"40";"27";"38";"55";"67"
"Hoptille";"6";"7";"7";"8";"6";"12";"20";"9";"9";"14";"13";"11"
"Rechte H-buurt";"17";"8";"16";"18";"15";"24";"14";"8";"6";"14";"17";"25"
"Hakfort/Huigenbos";"6";"9";"10";"7";"8";"22";"17";"23";"12";"9";"23";"31"
"Huntum";"0";"0";"1";"3";"0";"4";"1";"0";"0";"1";"2";"0"
"Ganzenhoef e.o.";"31";"37";"53";"55";"44";"78";"71";"66";"57";"35";"32";"65"
"E-buurt";"10";"7";"8";"17";"18";"36";"25";"11";"13";"10";"9";"9"
"G-buurt-West";"18";"21";"35";"26";"22";"40";"33";"39";"33";"21";"19";"52"
"G-buurt-Noord";"3";"9";"10";"12";"4";"2";"13";"16";"11";"4";"4";"4"
"Geerdinkhof/Kantershof";"21";"22";"15";"20";"17";"17";"28";"20";"15";"17";"18";"18"
"G-buurt-Oost";"8";"16";"11";"12";"7";"11";"22";"13";"14";"9";"10";"12"
"Grunder/Koningshoef";"4";"1";"3";"2";"6";"5";"0";"2";"0";"3";"1";"2"
"Kantershof";"9";"5";"1";"6";"4";"1";"6";"5";"1";"5";"7";"4"
"Bijlmermuseum";"19";"22";"27";"40";"35";"50";"98";"70";"48";"39";"66";"51"
"Bijlmermuseum-Noord";"8";"6";"6";"20";"10";"3";"8";"13";"11";"7";"18";"9"
"Bijlmermuseum-Zuid";"5";"5";"11";"10";"14";"20";"20";"15";"11";"14";"28";"19"
"De Kameleon e.o.";"6";"11";"10";"10";"11";"27";"70";"42";"26";"18";"20";"23"
"K-buurt";"19";"15";"19";"19";"10";"23";"23";"18";"28";"22";"25";"23"
"Gooise Kant";"0";"0";"0";"0";"0";"0";"0";"0";"2";"4";"3";"0"
"Kortvoort";"12";"9";"8";"15";"3";"17";"12";"14";"14";"12";"11";"17"
"Kelbergen";"0";"1";"1";"1";"1";"1";"3";"0";"3";"0";"2";"2"
"K-buurt-Zuidwest";"5";"4";"5";"2";"1";"4";"1";"1";"4";"1";"2";"1"
"K-buurt-Zuidoost";"2";"1";"5";"1";"5";"1";"7";"3";"5";"5";"7";"3"
"Holendrecht";"39";"37";"48";"71";"44";"43";"32";"19";"32";"29";"55";"34"
"Holendrecht-West";"18";"17";"28";"38";"19";"13";"13";"9";"14";"18";"37";"26"
"Holendrecht-Oost";"4";"5";"4";"8";"5";"5";"3";"2";"7";"3";"12";"1"
"Holendrecht-Zuid";"17";"15";"16";"25";"20";"25";"16";"8";"11";"8";"6";"7"
"Nellestein";"26";"27";"24";"29";"26";"15";"25";"14";"33";"19";"18";"17"
"L-buurt";"21";"20";"18";"23";"21";"13";"21";"9";"31";"17";"12";"13"
"Gaasperpark";"3";"5";"5";"6";"4";"2";"4";"4";"2";"2";"2";"2"
"Gaasperplas";"2";"2";"1";"0";"1";"0";"0";"1";"0";"0";"4";"2"
"Reigersbos";"22";"30";"30";"38";"49";"33";"21";"22";"18";"15";"17";"23"
"Reigersbos 1";"11";"13";"14";"12";"14";"11";"5";"8";"9";"6";"5";"13"
"Reigersbos 2";"3";"7";"8";"14";"13";"13";"5";"6";"0";"3";"7";"1"
"Reigersbos 3";"5";"8";"5";"9";"16";"6";"9";"5";"6";"4";"3";"7"
"Reigersbos 4";"3";"2";"3";"3";"6";"3";"2";"3";"3";"2";"2";"2"
"Gein";"15";"34";"27";"43";"36";"27";"18";"31";"28";"20";"26";"29"
"Gein 1";"7";"15";"19";"22";"16";"11";"10";"12";"15";"10";"16";"15"
"Gein 2";"1";"4";"3";"2";"7";"2";"5";"8";"2";"4";"2";"3"
"Gein 3";"2";"6";"2";"11";"6";"7";"1";"6";"3";"2";"3";"5"
"Gein 4";"5";"9";"3";"8";"7";"7";"2";"5";"8";"4";"5";"6"
"Bron: Politie"
