"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.1.2 Diefstal/inbraak box/garage/schuur"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Da Costabuurt-Zuid";"2";"0";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0"
"Overtoomse Sluis";"3";"1";"2";"5";"1";"0";"1";"2";"0";"0";"2";"0"
"Cremerbuurt-West";"2";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0"
"Vondelparkbuurt-West";"1";"0";"1";"4";"0";"0";"0";"1";"0";"0";"1";"0"
"Helmersbuurt";"2";"2";"0";"2";"13";"0";"2";"0";"2";"0";"1";"2"
"Cremerbuurt-Oost";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0"
"WG-terrein";"0";"2";"0";"2";"10";"0";"2";"0";"2";"0";"1";"1"
"Helmersbuurt-Oost";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"Vondelparkbuurt";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"1";"0"
"Vondelparkbuurt-Midden";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"Vondelparkbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0"
"Sloterdijk Nieuw-West";"15";"30";"7";"8";"2";"14";"5";"3";"4";"7";"5";"2"
"Sloterdijk De Heining";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Sloterdijk Poort-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Sloterdijk Poort-Zuid";"3";"1";"0";"1";"1";"0";"0";"0";"0";"2";"0";"1"
"Sloterdijk Rhônepark";"0";"1";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0"
"Sloterdijk Donauhoek";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-West";"11";"23";"3";"4";"1";"11";"5";"1";"1";"0";"1";"0"
"Bretten-Oost";"1";"4";"4";"3";"0";"2";"0";"1";"2";"2";"0";"1"
"Sloterdijk Stationskwartier";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"0"
"Geuzenveld";"39";"52";"57";"56";"26";"45";"26";"18";"19";"22";"19";"19"
"Osdorper Binnenpolder";"6";"24";"9";"12";"2";"1";"2";"1";"2";"0";"9";"3"
"De Eendracht";"0";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"1"
"Ruys de Beerenbrouckbuurt";"14";"14";"6";"12";"10";"7";"3";"5";"7";"6";"6";"6"
"Eendrachtspark";"0";"5";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Van Tijenbuurt";"0";"0";"0";"1";"0";"6";"1";"0";"0";"2";"0";"2"
"Dudokbuurt";"13";"5";"22";"26";"7";"27";"11";"8";"8";"5";"2";"1"
"Bakemabuurt";"3";"2";"10";"2";"4";"2";"5";"3";"2";"9";"1";"1"
"Wegener Sleeswijkbuurt";"3";"2";"0";"2";"3";"2";"2";"0";"0";"0";"1";"5"
"Slotermeer-West";"16";"31";"11";"11";"14";"18";"7";"4";"19";"23";"18";"7"
"Jan de Louterbuurt";"1";"5";"4";"5";"5";"12";"1";"1";"2";"3";"5";"1"
