"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.2.1 Diefstal uit/vanaf motorvoertuigen"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Leeuwenveld";"9";"10";"7";"6";"4";"5";"8";"0";"3";"5";"3";"4"
"Bedrijventerrein Nijverheidslaan";"6";"0";"0";"1";"2";"0";"1";"0";"0";"0";"0";"0"
"Weesp-Noordwest";"69";"34";"59";"33";"27";"19";"22";"9";"15";"25";"18";"16"
"Bedrijventerrein-Noord Weesp";"10";"6";"7";"5";"3";"1";"4";"1";"3";"4";"1";"1"
"Hogewey-Noord";"9";"3";"2";"2";"0";"0";"1";"1";"1";"0";"3";"1"
"Hogewey-Midden";"17";"8";"9";"6";"6";"3";"3";"1";"1";"7";"9";"8"
"Hogewey-Zuid";"4";"4";"14";"3";"10";"4";"3";"2";"2";"7";"2";"4"
"Weesp Dichtersbuurt";"24";"10";"19";"14";"7";"8";"9";"3";"6";"6";"1";"2"
"Weesp Schildersbuurt";"5";"3";"8";"3";"1";"3";"2";"1";"2";"1";"2";"0"
"Weesp Binnenstad/Zuid";"24";"13";"19";"11";"17";"5";"10";"5";"9";"12";"8";"5"
"Herensingelkwartier";"4";"2";"4";"3";"3";"1";"2";"1";"1";"4";"1";"0"
"Bedrijventerrein Van Houten";"1";"0";"2";"1";"3";"0";"1";"1";"2";"0";"0";"0"
"Weesp Centrum";"10";"8";"8";"6";"7";"2";"5";"1";"3";"3";"2";"5"
"Weesp-Zuid I";"2";"0";"0";"0";"3";"2";"0";"0";"0";"1";"2";"0"
"Weesp-Zuid II";"1";"1";"3";"0";"1";"0";"2";"2";"2";"2";"2";"0"
"De Klomp";"6";"2";"2";"1";"0";"0";"0";"0";"1";"2";"1";"0"
"Aetsveld/Oostelijke Vechtoever";"12";"48";"14";"18";"18";"6";"9";"14";"10";"9";"2";"23"
"Aetsveldsepolder";"3";"1";"2";"3";"0";"4";"0";"7";"0";"0";"0";"0"
"Aetsveld-Zuid";"4";"18";"1";"9";"7";"1";"4";"1";"1";"2";"1";"4"
"Aetsveld-Noord";"5";"28";"11";"5";"5";"0";"5";"1";"1";"3";"1";"1"
"Oostelijke Vechtoever";"0";"1";"0";"1";"6";"1";"0";"5";"8";"4";"0";"18"
"Amstel III/Bullewijk";"229";"265";"227";"240";"320";"334";"278";"229";"137";"131";"152";"212"
"Hoofdcentrum-Zuidoost";"115";"120";"91";"53";"117";"160";"99";"48";"11";"41";"21";"28"
"Amstel III deel C/D-Noord";"14";"11";"10";"9";"13";"8";"14";"14";"7";"6";"14";"4"
"Amstel III deel A/B-Noord";"38";"57";"77";"88";"94";"111";"84";"74";"60";"49";"89";"152"
"Amstel III deel C/D-Zuid";"13";"19";"5";"20";"38";"29";"23";"27";"17";"2";"6";"8"
"Amstel III deel A/B-Zuid";"6";"1";"2";"5";"7";"0";"5";"3";"1";"1";"0";"3"
"AMC";"35";"50";"29";"58";"45";"22";"41";"44";"35";"22";"6";"9"
"Hoge Dijk";"8";"7";"13";"7";"6";"4";"12";"19";"6";"10";"16";"8"
"Venserpolder";"28";"43";"40";"40";"38";"46";"40";"28";"14";"27";"23";"17"
"Venserpolder-West";"12";"25";"9";"11";"11";"23";"15";"15";"8";"14";"17";"11"
"Venserpolder-Oost";"16";"18";"31";"29";"27";"23";"25";"13";"6";"13";"6";"6"
"Amsterdamse Poort e.o.";"118";"176";"49";"59";"66";"118";"174";"155";"77";"152";"247";"183"
"D-buurt";"9";"13";"13";"17";"27";"22";"23";"26";"19";"16";"7";"10"
"F-buurt";"18";"28";"11";"12";"10";"21";"8";"17";"14";"22";"38";"12"
"Amsterdamse Poort";"77";"117";"21";"23";"16";"58";"126";"98";"42";"110";"202";"154"
"Vogeltjeswei";"8";"5";"0";"2";"2";"4";"4";"1";"0";"0";"0";"0"
"Nelson Mandelapark";"6";"13";"4";"5";"11";"13";"13";"13";"2";"4";"0";"7"
"H-buurt";"136";"119";"65";"79";"71";"50";"33";"36";"34";"25";"29";"22"
"Hoptille";"27";"28";"19";"20";"20";"16";"12";"8";"2";"3";"5";"0"
"Rechte H-buurt";"61";"75";"25";"27";"18";"12";"6";"7";"11";"10";"8";"5"
"Hakfort/Huigenbos";"44";"16";"20";"31";"32";"22";"13";"20";"21";"12";"16";"16"
"Huntum";"4";"0";"1";"1";"1";"0";"2";"1";"0";"0";"0";"1"
"Ganzenhoef e.o.";"58";"78";"44";"52";"18";"52";"38";"26";"40";"34";"39";"33"
"E-buurt";"4";"15";"12";"13";"5";"19";"5";"11";"11";"10";"8";"5"
"G-buurt-West";"43";"44";"18";"31";"9";"23";"30";"10";"17";"21";"28";"24"
"G-buurt-Noord";"11";"19";"14";"8";"4";"10";"3";"5";"12";"3";"3";"4"
"Geerdinkhof/Kantershof";"40";"55";"63";"65";"39";"41";"27";"26";"18";"28";"19";"19"
"G-buurt-Oost";"21";"28";"32";"38";"17";"23";"12";"19";"10";"14";"10";"9"
"Grunder/Koningshoef";"3";"4";"2";"5";"6";"5";"4";"2";"4";"3";"8";"3"
"Kantershof";"16";"23";"29";"22";"16";"13";"11";"5";"4";"11";"1";"7"
"Bijlmermuseum";"35";"73";"40";"43";"34";"42";"51";"32";"44";"34";"50";"48"
"Bijlmermuseum-Noord";"9";"29";"8";"10";"6";"9";"10";"7";"8";"14";"14";"6"
"Bijlmermuseum-Zuid";"11";"23";"16";"19";"14";"25";"22";"17";"18";"12";"23";"22"
"De Kameleon e.o.";"15";"21";"16";"14";"14";"8";"19";"8";"18";"8";"13";"20"
"K-buurt";"29";"48";"31";"30";"22";"33";"26";"22";"45";"37";"36";"27"
"Gooise Kant";"0";"0";"0";"0";"0";"2";"2";"1";"3";"7";"1";"1"
"Kortvoort";"17";"34";"17";"13";"6";"11";"14";"9";"11";"12";"16";"13"
"Kelbergen";"6";"5";"7";"8";"12";"16";"5";"8";"15";"14";"10";"8"
"K-buurt-Zuidwest";"2";"6";"3";"4";"1";"3";"3";"2";"11";"3";"3";"1"
"K-buurt-Zuidoost";"4";"3";"4";"5";"3";"1";"2";"2";"5";"1";"6";"4"
"Holendrecht";"95";"92";"61";"110";"75";"65";"72";"56";"33";"28";"42";"36"
"Holendrecht-West";"38";"47";"27";"41";"30";"23";"18";"9";"12";"10";"5";"11"
"Holendrecht-Oost";"29";"18";"20";"21";"18";"17";"25";"17";"12";"5";"10";"11"
"Holendrecht-Zuid";"28";"27";"14";"48";"27";"25";"29";"30";"9";"13";"27";"14"
"Nellestein";"45";"40";"49";"63";"30";"37";"31";"26";"22";"15";"31";"11"
"L-buurt";"33";"27";"29";"51";"24";"33";"28";"24";"16";"11";"21";"4"
"Gaasperpark";"11";"11";"16";"10";"4";"3";"2";"2";"4";"4";"7";"3"
"Gaasperplas";"1";"2";"4";"2";"2";"1";"1";"0";"2";"0";"3";"4"
"Reigersbos";"49";"51";"57";"83";"66";"65";"65";"19";"30";"29";"16";"18"
"Reigersbos 1";"18";"23";"27";"23";"21";"11";"18";"4";"11";"7";"4";"7"
"Reigersbos 2";"14";"9";"13";"30";"24";"17";"12";"7";"9";"6";"6";"4"
"Reigersbos 3";"7";"8";"10";"14";"6";"27";"17";"2";"4";"8";"1";"4"
"Reigersbos 4";"10";"11";"7";"16";"15";"10";"18";"6";"6";"8";"5";"3"
"Gein";"94";"45";"41";"64";"85";"39";"43";"18";"10";"20";"42";"19"
"Gein 1";"12";"8";"16";"21";"22";"12";"12";"7";"4";"4";"9";"9"
"Gein 2";"11";"13";"8";"18";"28";"9";"10";"6";"1";"1";"7";"4"
"Gein 3";"50";"10";"5";"13";"24";"5";"12";"2";"3";"9";"8";"3"
"Gein 4";"21";"14";"12";"12";"11";"13";"9";"3";"2";"6";"18";"3"
"Bron: Politie"
