"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.3 Openlijk geweld (persoon)"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Medisch Centrum Slotervaart";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0"
"Staalmanbuurt";"0";"1";"0";"0";"1";"0";"2";"0";"1";"1";"0";"0"
"Westlandgracht";"4";"1";"2";"0";"1";"3";"1";"2";"2";"3";"1";"4"
"Schipluidenbuurt";"2";"0";"1";"0";"0";"0";"0";"2";"1";"1";"0";"1"
"Koningin Wilhelminaplein";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"Andreasterrein";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0"
"Delflandpleinbuurt-West";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2"
"Delflandpleinbuurt-Oost";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Riekerhaven";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Sloten/Nieuw-Sloten";"4";"0";"1";"1";"2";"0";"3";"4";"1";"3";"2";"1"
"Dorp Sloten";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuw-Sloten-Noordwest";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Nieuw-Sloten-Noordoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuw-Sloten-Zuidwest";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0"
"Belgiëplein e.o.";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Nieuw-Sloten-Zuidoost";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0"
"Sloterweg e.o.";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"Park Haagseweg";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Riekerpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwe Meer";"0";"0";"0";"0";"0";"0";"2";"1";"0";"1";"1";"0"
"Hoofddorppleinbuurt";"0";"0";"1";"1";"5";"2";"0";"1";"0";"2";"0";"1"
"Westlandgrachtbuurt";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0"
"Surinamepleinbuurt";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1"
"Legmeerpleinbuurt";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"Aalsmeerwegbuurt-West";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Aalsmeerwegbuurt-Oost";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Bedrijventerrein Schinkel";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Schinkelbuurt";"0";"2";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1"
"Schinkelbuurt-Noord";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Schinkelbuurt-Zuid";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0"
"Willemspark";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0"
"Vondelpark-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Valeriusbuurt-West";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Valeriusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Museumkwartier";"6";"7";"8";"5";"6";"5";"4";"4";"4";"121";"8";"2"
"Vondelpark-Oost";"1";"4";"4";"3";"2";"0";"0";"0";"3";"5";"1";"1"
"Cornelis Schuytbuurt";"2";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0"
"Concertgebouwbuurt";"1";"1";"0";"0";"1";"2";"0";"0";"0";"7";"3";"0"
"P.C. Hooftbuurt";"0";"0";"0";"1";"2";"0";"1";"1";"0";"1";"2";"0"
"Museumplein";"1";"0";"1";"1";"1";"0";"1";"1";"0";"8";"0";"0"
"Banpleinbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Hondecoeterbuurt";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"Johannes Vermeerbuurt";"0";"1";"2";"0";"0";"2";"2";"1";"1";"91";"2";"1"
"Duivelseiland";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Harmoniehofbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Oude Pijp";"5";"4";"4";"2";"5";"4";"7";"5";"2";"10";"9";"5"
"Frans Halsbuurt";"2";"0";"1";"0";"1";"1";"3";"2";"0";"5";"3";"2"
"Gerard Doubuurt";"1";"1";"2";"1";"1";"1";"1";"1";"0";"0";"0";"0"
"Hercules Seghersbuurt";"0";"2";"1";"1";"1";"1";"1";"0";"0";"1";"3";"2"
"Sarphatiparkbuurt";"2";"1";"0";"0";"1";"0";"1";"2";"2";"4";"3";"1"
"Hemonybuurt";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"Nieuwe Pijp";"5";"4";"3";"1";"1";"0";"2";"2";"3";"2";"3";"1"
"Cornelis Troostbuurt";"0";"2";"2";"1";"1";"0";"1";"0";"1";"0";"1";"0"
"Lizzy Ansinghbuurt";"2";"1";"1";"0";"0";"0";"0";"0";"1";"2";"2";"1"
"Van der Helstpleinbuurt";"2";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0"
"Willibrordusbuurt";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Zuid Pijp";"3";"0";"3";"1";"1";"3";"1";"7";"1";"2";"2";"1"
"BurgemeesterTellegenbuurt-West";"1";"0";"0";"0";"0";"1";"0";"0";"1";"2";"1";"1"
"Burgemeester Tellegenbuurt-Oost";"2";"0";"3";"1";"1";"0";"1";"4";"0";"0";"0";"0"
"Diamantbuurt";"0";"0";"0";"0";"0";"2";"0";"3";"0";"0";"1";"0"
"Stadionbuurt";"0";"5";"2";"1";"1";"0";"0";"1";"0";"0";"0";"7"
"Bertelmanpleinbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Olympisch Stadion e.o.";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"3"
"Marathonbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Marathonbuurt-Oost";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"2"
"Van Tuyllbuurt";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJsbaanpad e.o.";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Apollobuurt";"1";"0";"0";"2";"0";"0";"2";"0";"2";"1";"4";"3"
"Hiltonbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Minervabuurt-Noord";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"Minervabuurt-Midden";"0";"0";"0";"1";"0";"0";"0";"0";"2";"1";"2";"1"
"Minervabuurt-Zuid";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Beethovenbuurt";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"2"
"Diepenbrockbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Scheldebuurt";"2";"1";"1";"1";"2";"3";"2";"5";"2";"2";"2";"1"
"Wielingenbuurt";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"Scheldebuurt-West";"0";"0";"0";"1";"1";"0";"0";"1";"1";"2";"1";"0"
"Scheldebuurt-Midden";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Scheldebuurt-Oost";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0"
"Veluwebuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kop Zuidas";"1";"1";"0";"0";"1";"2";"1";"2";"1";"0";"1";"0"
"IJselbuurt";"0";"1";"0";"0";"2";"0";"0";"1";"0";"1";"1";"0"
"IJselbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"IJselbuurt-Oost";"0";"1";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0"
"Rijnbuurt";"2";"0";"0";"1";"3";"0";"2";"1";"2";"2";"0";"1"
"Kromme Mijdrechtbuurt";"2";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1"
"Rijnbuurt-West";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"Rijnbuurt-Midden";"0";"0";"0";"0";"3";"0";"0";"0";"1";"1";"0";"0"
"Rijnbuurt-Oost";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"Zorgvlied";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Prinses Irenebuurt e.o.";"1";"1";"1";"0";"2";"1";"0";"0";"0";"0";"1";"1"
"Prinses Irenebuurt";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"Beatrixpark";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0"
"Zuidas";"6";"0";"5";"1";"2";"1";"2";"7";"2";"2";"7";"7"
"Zuidas-Noord";"3";"0";"3";"0";"0";"1";"0";"0";"0";"0";"4";"3"
"RAI";"2";"0";"2";"0";"2";"0";"2";"5";"1";"0";"2";"2"
"VU-kwartier";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2"
"Zuidas-Zuid";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0"
"Vivaldi";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"Buitenveldert-West";"2";"1";"0";"2";"0";"1";"2";"2";"0";"2";"2";"0"
"Amsterdamse Bos";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zuiderhof";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buitenveldert-West-Midden";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Gelderlandpleinbuurt";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0"
"Buitenveldert-Zuidwest";"1";"0";"0";"1";"0";"0";"1";"2";"0";"1";"1";"0"
"Buitenveldert-Zuid-Midden";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Buitenveldert-Oost";"1";"2";"1";"1";"1";"1";"0";"0";"1";"0";"0";"2"
"De Klenckebuurt";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"Buitenveldert-Oost-Midden";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buitenveldert-Zuidoost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Amstelpark";"0";"2";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0"
"Oostelijk Havengebied";"4";"5";"0";"1";"2";"0";"3";"5";"1";"3";"4";"2"
"Java-eiland";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"1"
"KNSM-eiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Oostelijke Handelskade";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"1";"0"
"Rietlanden";"1";"3";"0";"0";"0";"0";"1";"2";"0";"0";"2";"0"
"Sporenburg";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Borneo";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Entrepot-Noordwest";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijvengebied Veelaan";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0"
"Architectenbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"Cruquiusbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijvengebied Zeeburgerkade";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Weesperzijde";"1";"2";"0";"1";"0";"1";"1";"2";"0";"1";"5";"1"
"Weesperzijde-Noord";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0"
"Weesperzijde-Midden/Zuid";"1";"1";"0";"1";"0";"1";"0";"2";"0";"1";"3";"1"
"Parooldriehoek";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Oosterparkbuurt";"3";"4";"3";"4";"3";"2";"1";"3";"1";"5";"3";"1"
"Oosterparkbuurt-Noordwest";"0";"2";"1";"1";"2";"0";"1";"2";"0";"0";"2";"0"
"Oosterpark";"1";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Oosterparkbuurt-Zuidwest";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Oosterparkbuurt-Zuidoost";"1";"2";"0";"3";"1";"2";"0";"0";"1";"5";"1";"1"
"Transvaalbuurt";"1";"2";"0";"1";"0";"0";"0";"1";"4";"0";"2";"1"
"Transvaalbuurt-West";"1";"1";"0";"1";"0";"0";"0";"0";"2";"0";"2";"0"
"Transvaalbuurt-Oost";"0";"1";"0";"0";"0";"0";"0";"1";"2";"0";"0";"1"
"Dapperbuurt";"6";"3";"4";"5";"3";"7";"1";"3";"0";"2";"0";"7"
"Dapperbuurt-Noord";"2";"0";"0";"3";"1";"1";"0";"2";"0";"0";"0";"0"
"Dapperbuurt-Zuid";"1";"2";"2";"1";"1";"1";"0";"0";"0";"0";"0";"2"
"Oostpoort";"3";"1";"2";"1";"1";"5";"1";"1";"0";"2";"0";"5"
"Indische Buurt-West";"3";"3";"1";"4";"0";"2";"2";"0";"2";"1";"3";"1"
"Timorpleinbuurt-Noord";"1";"1";"0";"0";"0";"0";"2";"0";"1";"1";"0";"1"
"Timorpleinbuurt-Zuid";"2";"2";"0";"0";"0";"2";"0";"0";"0";"0";"3";"0"
"Ambonpleinbuurt";"0";"0";"1";"4";"0";"0";"0";"0";"1";"0";"0";"0"
"Indische Buurt-Oost";"2";"0";"3";"1";"0";"0";"1";"2";"3";"6";"3";"1"
"Makassarpleinbuurt";"2";"0";"3";"1";"0";"0";"1";"0";"2";"3";"3";"1"
"Zeeburgerdijk-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sumatraplantsoenbuurt";"0";"0";"0";"0";"0";"0";"0";"2";"1";"3";"0";"0"
"Flevopark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zeeburgereiland/Bovendiep";"1";"1";"0";"1";"1";"1";"0";"0";"2";"1";"1";"5"
"Sluisbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Sportheldenbuurt";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"4"
"Oostpunt Zeeburgereiland";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0"
"Baaibuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baaibuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"Bovendiep/Diemerpark";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"IJburg-West";"1";"2";"0";"2";"1";"1";"1";"2";"1";"4";"5";"1"
"Steigereiland-Zuid";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"Steigereiland-Noord";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"Rieteilanden-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0"
"Joris Ivenspleinbuurt";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0"
"Ed Pelsterparkbuurt";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1"
"IJburg-Oost";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"4";"2";"1";"1";"0";"1";"1";"2";"3";"4";"3";"2"
"Havenkwartier IJburg";"1";"2";"1";"1";"0";"0";"1";"2";"1";"2";"3";"2"
"Theo van Goghparkbuurt";"3";"0";"0";"0";"0";"1";"0";"0";"2";"2";"0";"0"
"Rieteiland-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Frankendael";"2";"2";"3";"5";"4";"3";"1";"2";"2";"1";"4";"3"
"Van der Kunbuurt";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Eenhoorn";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"2";"0"
"Don Bosco";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"2"
"Julianapark";"0";"1";"2";"3";"3";"2";"1";"1";"1";"0";"1";"1"
"Frankendael";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Amstelstation";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"De Wetbuurt";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Frankendael";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"Middenmeer";"7";"6";"1";"4";"2";"1";"3";"2";"2";"2";"4";"2"
"Linnaeusparkbuurt";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"1";"0"
"Middenmeer-Noord";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"Middenmeer-Zuid";"0";"2";"1";"2";"1";"0";"0";"2";"0";"0";"0";"0"
"Science Park-Noord";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0"
"Science Park-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Sportpark Middenmeer-Zuid";"4";"3";"0";"1";"0";"1";"0";"0";"1";"0";"1";"1"
"Sportpark Middenmeer-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Park de Meer";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Sportpark Voorland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Betondorp";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1"
"Drieburg";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Nieuwe Oosterbegraafplaats";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"Betondorp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Omval/Overamstel";"2";"0";"2";"2";"2";"1";"3";"0";"1";"2";"0";"0"
"De Omval";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Overamstel";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelglorie";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelkwartier-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Amstelkwartier-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Amstelkwartier-Zuid";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0"
"Weespertrekvaart";"0";"0";"1";"0";"2";"0";"2";"0";"0";"0";"0";"0"
"Oostzanerwerf";"2";"3";"1";"1";"0";"4";"1";"1";"1";"0";"0";"0"
"Noorder IJplas";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Melkweg/Oostzanerwerf";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Walvisbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Twiske-West";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Oostzanerdijk";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Circus/Kermisbuurt";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Molenwijk";"1";"3";"1";"1";"0";"2";"1";"0";"1";"0";"0";"0"
"Noordelijke IJ-oevers-West";"0";"1";"2";"3";"1";"1";"1";"0";"3";"3";"0";"0"
"Cornelis Douwesterrein-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cornelis Douwesterrein-Oost";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"NDSM terrein";"0";"0";"2";"1";"0";"0";"1";"0";"1";"1";"0";"0"
"Buiksloterham-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buiksloterham-Noord";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Klaprozenbuurt";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"Overhoeks";"0";"0";"0";"1";"0";"0";"0";"0";"2";"1";"0";"0"
"Tuindorp Oostzaan";"2";"3";"1";"0";"2";"1";"0";"0";"2";"0";"1";"1"
"Tuindorp Oostzaan-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Oostzaan-Oost";"0";"2";"0";"0";"2";"1";"0";"0";"0";"0";"0";"1"
"Terrasdorp";"2";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0"
"De Bongerd";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Kadoelen";"1";"1";"0";"0";"2";"0";"0";"0";"1";"2";"1";"2"
"Twiske-Oost";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Kadoelen";"1";"1";"0";"0";"1";"0";"0";"0";"1";"2";"1";"2"
"Banne Buiksloot";"3";"2";"2";"1";"4";"1";"0";"1";"1";"1";"2";"1"
"Banne-Noordwest";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"Banne-Noordoost";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Banne-Zuidwest";"1";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0"
"Banne-Zuidoost";"0";"2";"1";"1";"0";"1";"0";"1";"0";"0";"1";"1"
"Buiksloterbreek";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Marjoleinterrein";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk/Buiksloterdijk";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Buiksloterdijk-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buiksloterdijk-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-West";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Nieuwendammerdijk-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Elzenhagen";"0";"1";"0";"1";"1";"0";"0";"2";"4";"2";"2";"1"
"Elzenhagen-Noord";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Elzenhagen-Zuid";"0";"1";"0";"1";"0";"0";"0";"2";"4";"2";"2";"1"
"Nintemanterrein";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buikslotermeer";"9";"4";"0";"2";"6";"1";"3";"2";"4";"4";"5";"6"
"Buikslotermeer-Noord";"1";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0"
"De Kleine Wereld";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0"
"Loenermark";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"1"
"Buikslotermeerplein";"3";"3";"0";"0";"5";"0";"1";"1";"2";"1";"0";"3"
"Plan van Gool";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"3";"1"
"Rode Kruisbuurt";"4";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Waterlandpleinbuurt";"5";"4";"2";"1";"3";"1";"2";"1";"1";"0";"0";"4"
"Markengouw-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Markengouw-Midden";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"Markengouw-Zuid";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"Werengouw-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Werengouw-Midden";"2";"4";"1";"0";"2";"0";"1";"1";"1";"0";"0";"3"
"Werengouw-Zuid";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Volewijck";"4";"6";"2";"4";"4";"7";"5";"5";"0";"2";"2";"0"
"Bloemenbuurt-Noord";"0";"2";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0"
"Bloemenbuurt-Zuid";"3";"1";"0";"0";"0";"1";"1";"0";"0";"2";"0";"0"
"Van der Pekbuurt";"1";"3";"2";"4";"3";"6";"4";"3";"0";"0";"2";"0"
"IJplein/Vogelbuurt";"3";"2";"4";"2";"4";"2";"4";"4";"1";"2";"4";"1"
"Vogelbuurt-Noord";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"1";"1"
"Vliegenbos";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0"
"Vogelbuurt-Zuid";"2";"2";"4";"2";"1";"1";"1";"4";"0";"1";"1";"0"
"IJplein e.o.";"1";"0";"0";"0";"2";"0";"2";"0";"1";"0";"0";"0"
"Tuindorp Buiksloot";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Blauwe Zand";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Nieuwendam";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Nieuwendam-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Nieuwendam-Oost";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Noordelijke IJ-oevers-Oost";"0";"0";"0";"1";"2";"0";"1";"0";"0";"0";"0";"0"
"Hamerstraatkwartier-West";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0"
"Hamerstraatkwartier-Oost";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijventerrein Nieuwendammerdijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterland";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"2"
"Noorderstrook-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
