"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 2.7.2 Bijzondere wetten"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Geuzenveld";"3";"1";"1";"4";"2";"1";"3";"4";"2";"4";"0";"6"
"Osdorper Binnenpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Eendracht";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"Ruys de Beerenbrouckbuurt";"2";"0";"1";"0";"0";"0";"2";"2";"0";"1";"0";"2"
"Eendrachtspark";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Van Tijenbuurt";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1"
"Dudokbuurt";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1"
"Bakemabuurt";"0";"1";"0";"2";"0";"0";"0";"0";"1";"1";"0";"0"
"Wegener Sleeswijkbuurt";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1"
"Slotermeer-West";"1";"0";"1";"3";"2";"1";"2";"2";"2";"2";"3";"3"
"Jan de Louterbuurt";"0";"0";"0";"1";"0";"1";"1";"0";"2";"2";"1";"1"
"Lodewijk van Deysselbuurt";"1";"0";"1";"2";"1";"0";"0";"2";"0";"0";"2";"1"
"Confuciusbuurt";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"Slotermeer-Noordoost";"0";"1";"1";"3";"0";"0";"3";"1";"0";"0";"2";"2"
"Arondeusbuurt";"0";"0";"1";"1";"0";"0";"3";"1";"0";"0";"1";"1"
"Coronelbuurt";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Meerwaldtbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Dobbebuurt";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"Slotermeer-Zuidoost";"1";"1";"2";"1";"0";"3";"1";"0";"1";"2";"3";"2"
"Dichtersbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Louis Couperusbuurt";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2";"1"
"Noordoever Sloterplas";"1";"1";"2";"0";"0";"1";"1";"0";"1";"1";"1";"1"
"Sloterpark";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0"
"Lutkemeer/Ookmeer";"0";"0";"0";"0";"1";"0";"0";"1";"2";"1";"0";"0"
"Osdorper Bovenpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Ookmeer";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0"
"Bedrijvenpark Lutkemeer";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"De Aker";"1";"3";"0";"1";"0";"3";"1";"2";"4";"5";"3";"1"
"Middelveldsche Akerpolder";"1";"1";"0";"0";"0";"3";"1";"2";"0";"1";"2";"1"
"De Aker-West";"0";"0";"0";"1";"0";"0";"0";"0";"4";"2";"0";"0"
"De Aker-Oost";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0"
"De Punt";"0";"0";"2";"0";"0";"1";"1";"2";"1";"4";"0";"1"
"Bedrijvencentrum Osdorp";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0"
"Dijkgraafpleinbuurt";"0";"0";"2";"0";"0";"0";"1";"1";"0";"3";"0";"1"
"Osdorp-Midden";"2";"2";"2";"2";"2";"1";"0";"4";"9";"3";"6";"4"
"Reimerswaal";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Botteskerkbuurt";"1";"0";"1";"0";"0";"0";"0";"0";"4";"1";"2";"0"
"Zuidwestkwadrant-Noord";"0";"1";"0";"0";"1";"1";"0";"1";"0";"1";"1";"2"
"Zuidwestkwadrant-Zuid";"1";"1";"1";"2";"1";"0";"0";"3";"5";"0";"3";"2"
"Osdorp-Oost";"1";"3";"6";"5";"1";"2";"9";"10";"10";"10";"5";"10"
"Wildeman";"0";"1";"6";"2";"1";"1";"3";"6";"7";"5";"1";"1"
"Meer en Oever";"0";"1";"0";"1";"0";"0";"5";"2";"1";"1";"1";"0"
"Osdorpplein e.o.";"0";"0";"0";"1";"0";"1";"1";"2";"1";"0";"3";"5"
"Calandlaan/Lelylaan";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Osdorp-Zuidoost";"1";"1";"0";"1";"0";"0";"0";"0";"1";"3";"0";"4"
"Slotervaart-Noord";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"2";"2"
"Oostoever Sloterplas";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Emanuel van Meterenbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Jacob Geelbuurt";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1"
"Overtoomse Veld";"0";"1";"1";"2";"4";"4";"5";"4";"0";"5";"2";"4"
