"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.6 Straatroof"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Nieuw-Sloten-Noordwest";"2";"2";"0";"2";"0";"0";"0";"0";"2";"0";"0";"0"
"Nieuw-Sloten-Noordoost";"5";"5";"2";"0";"1";"1";"2";"1";"2";"0";"2";"1"
"Nieuw-Sloten-Zuidwest";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Belgiëplein e.o.";"0";"0";"2";"2";"0";"1";"1";"1";"0";"0";"1";"0"
"Nieuw-Sloten-Zuidoost";"0";"2";"0";"0";"0";"1";"2";"0";"1";"2";"0";"1"
"Sloterweg e.o.";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Park Haagseweg";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Riekerpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwe Meer";"1";"2";"3";"3";"5";"0";"1";"0";"3";"1";"0";"0"
"Hoofddorppleinbuurt";"13";"6";"7";"6";"4";"6";"6";"6";"5";"2";"0";"6"
"Westlandgrachtbuurt";"1";"2";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0"
"Surinamepleinbuurt";"1";"1";"1";"1";"1";"0";"2";"1";"0";"0";"0";"0"
"Legmeerpleinbuurt";"5";"2";"3";"2";"0";"2";"1";"0";"2";"0";"0";"0"
"Aalsmeerwegbuurt-West";"3";"0";"2";"1";"1";"2";"2";"2";"0";"0";"0";"1"
"Aalsmeerwegbuurt-Oost";"3";"1";"0";"0";"1";"1";"0";"2";"1";"1";"0";"0"
"Bedrijventerrein Schinkel";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"5"
"Schinkelbuurt";"5";"3";"7";"4";"1";"2";"2";"0";"2";"0";"1";"0"
"Schinkelbuurt-Noord";"3";"3";"3";"3";"1";"2";"1";"0";"1";"0";"1";"0"
"Schinkelbuurt-Zuid";"2";"0";"4";"1";"0";"0";"1";"0";"1";"0";"0";"0"
"Willemspark";"2";"5";"1";"5";"3";"2";"2";"10";"6";"2";"3";"2"
"Vondelpark-West";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"0";"1";"1";"1";"1";"0";"1";"4";"1";"0";"2";"1"
"Valeriusbuurt-West";"1";"2";"0";"1";"2";"0";"0";"5";"3";"2";"0";"1"
"Valeriusbuurt-Oost";"1";"1";"0";"2";"0";"2";"1";"1";"2";"0";"1";"0"
"Museumkwartier";"61";"65";"64";"65";"44";"29";"38";"37";"25";"38";"25";"33"
"Vondelpark-Oost";"17";"16";"25";"35";"19";"9";"11";"8";"3";"12";"6";"10"
"Cornelis Schuytbuurt";"1";"0";"2";"4";"0";"1";"3";"4";"4";"7";"5";"0"
"Concertgebouwbuurt";"5";"6";"5";"2";"1";"2";"5";"1";"1";"5";"0";"4"
"P.C. Hooftbuurt";"17";"17";"12";"10";"10";"8";"9";"8";"4";"2";"4";"6"
"Museumplein";"5";"5";"8";"6";"4";"3";"2";"2";"1";"4";"0";"3"
"Banpleinbuurt";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"2";"0"
"Hondecoeterbuurt";"1";"3";"2";"4";"1";"1";"2";"2";"1";"1";"0";"2"
"Johannes Vermeerbuurt";"6";"13";"5";"4";"9";"5";"5";"7";"6";"7";"6";"7"
"Duivelseiland";"4";"5";"1";"0";"0";"0";"1";"3";"2";"0";"1";"1"
"Harmoniehofbuurt";"4";"0";"1";"0";"0";"0";"0";"2";"3";"0";"1";"0"
"Oude Pijp";"42";"34";"22";"19";"19";"11";"19";"24";"12";"10";"9";"11"
"Frans Halsbuurt";"9";"7";"0";"6";"3";"0";"9";"3";"1";"1";"3";"2"
"Gerard Doubuurt";"6";"3";"4";"2";"6";"2";"1";"3";"1";"2";"1";"0"
"Hercules Seghersbuurt";"8";"7";"7";"4";"4";"3";"2";"5";"5";"1";"1";"3"
"Sarphatiparkbuurt";"15";"13";"10";"6";"4";"5";"7";"11";"4";"3";"3";"5"
"Hemonybuurt";"4";"4";"1";"1";"2";"1";"0";"2";"1";"3";"1";"1"
"Nieuwe Pijp";"9";"19";"5";"10";"8";"6";"7";"7";"4";"7";"5";"3"
"Cornelis Troostbuurt";"2";"4";"2";"6";"1";"1";"3";"1";"0";"2";"1";"3"
"Lizzy Ansinghbuurt";"1";"5";"1";"2";"1";"3";"0";"4";"1";"3";"1";"0"
"Van der Helstpleinbuurt";"4";"6";"2";"0";"3";"1";"3";"2";"1";"1";"2";"0"
"Willibrordusbuurt";"2";"4";"0";"2";"3";"1";"1";"0";"2";"1";"1";"0"
"Zuid Pijp";"10";"7";"6";"4";"6";"1";"6";"2";"2";"2";"4";"1"
"BurgemeesterTellegenbuurt-West";"1";"2";"1";"2";"0";"1";"3";"0";"0";"1";"1";"1"
"Burgemeester Tellegenbuurt-Oost";"5";"1";"5";"1";"4";"0";"1";"1";"0";"0";"0";"0"
"Diamantbuurt";"4";"4";"0";"1";"2";"0";"2";"1";"2";"1";"3";"0"
"Stadionbuurt";"6";"14";"12";"4";"2";"6";"4";"8";"10";"7";"4";"6"
"Bertelmanpleinbuurt";"0";"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0"
"Olympisch Stadion e.o.";"0";"2";"1";"1";"0";"1";"1";"3";"3";"1";"1";"4"
"Marathonbuurt-West";"0";"2";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0"
"Marathonbuurt-Oost";"5";"5";"4";"1";"0";"2";"1";"0";"3";"1";"1";"0"
"Van Tuyllbuurt";"0";"1";"2";"1";"0";"1";"2";"2";"3";"0";"1";"2"
"IJsbaanpad e.o.";"1";"2";"3";"0";"1";"1";"0";"2";"0";"4";"0";"0"
"Apollobuurt";"18";"15";"8";"5";"7";"5";"5";"12";"5";"4";"10";"16"
"Hiltonbuurt";"4";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1"
"Minervabuurt-Noord";"1";"3";"1";"2";"3";"3";"2";"5";"3";"2";"4";"1"
"Minervabuurt-Midden";"3";"3";"2";"2";"0";"0";"1";"1";"0";"2";"3";"3"
"Minervabuurt-Zuid";"5";"2";"1";"0";"0";"1";"1";"0";"1";"0";"1";"3"
"Beethovenbuurt";"3";"5";"1";"0";"2";"1";"0";"1";"0";"0";"1";"2"
"Diepenbrockbuurt";"2";"2";"2";"1";"1";"0";"1";"5";"1";"0";"0";"6"
"Scheldebuurt";"7";"20";"13";"7";"2";"4";"5";"12";"9";"7";"4";"10"
"Wielingenbuurt";"0";"5";"1";"0";"0";"2";"0";"0";"2";"1";"0";"0"
"Scheldebuurt-West";"3";"5";"6";"2";"1";"0";"2";"7";"2";"3";"2";"3"
"Scheldebuurt-Midden";"0";"3";"1";"0";"1";"1";"1";"2";"3";"0";"0";"4"
"Scheldebuurt-Oost";"3";"7";"2";"2";"0";"1";"1";"0";"1";"0";"1";"0"
"Veluwebuurt";"0";"0";"1";"0";"0";"0";"0";"2";"0";"1";"0";"1"
"Kop Zuidas";"1";"0";"2";"3";"0";"0";"1";"1";"1";"2";"1";"2"
"IJselbuurt";"6";"4";"5";"5";"2";"2";"1";"5";"2";"1";"1";"2"
"IJselbuurt-West";"2";"1";"2";"3";"0";"0";"1";"2";"2";"0";"0";"1"
"IJselbuurt-Oost";"4";"3";"3";"2";"2";"2";"0";"3";"0";"1";"1";"1"
"Rijnbuurt";"12";"7";"9";"3";"4";"3";"4";"5";"4";"1";"0";"4"
"Kromme Mijdrechtbuurt";"4";"5";"5";"1";"2";"1";"0";"2";"1";"0";"0";"3"
"Rijnbuurt-West";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0"
"Rijnbuurt-Midden";"3";"1";"3";"0";"1";"1";"3";"2";"3";"1";"0";"1"
"Rijnbuurt-Oost";"3";"1";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0"
"Zorgvlied";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Prinses Irenebuurt e.o.";"3";"8";"0";"3";"0";"0";"0";"5";"1";"5";"1";"8"
"Prinses Irenebuurt";"1";"7";"0";"3";"0";"0";"0";"2";"0";"2";"0";"3"
"Beatrixpark";"2";"1";"0";"0";"0";"0";"0";"3";"1";"3";"1";"5"
"Zuidas";"16";"9";"8";"8";"8";"1";"9";"15";"14";"11";"10";"13"
"Zuidas-Noord";"4";"4";"5";"1";"2";"0";"5";"6";"8";"5";"9";"9"
"RAI";"9";"5";"3";"5";"4";"1";"1";"4";"3";"2";"0";"3"
"VU-kwartier";"2";"0";"0";"0";"0";"0";"2";"2";"1";"1";"0";"0"
"Zuidas-Zuid";"0";"0";"0";"1";"1";"0";"1";"2";"2";"3";"1";"0"
"Vivaldi";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"1"
"Buitenveldert-West";"7";"6";"3";"5";"11";"4";"6";"8";"4";"4";"4";"9"
"Amsterdamse Bos";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zuiderhof";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Buitenveldert-West-Midden";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Gelderlandpleinbuurt";"2";"2";"0";"1";"1";"1";"4";"3";"0";"1";"1";"4"
"Buitenveldert-Zuidwest";"3";"2";"2";"2";"7";"3";"1";"3";"3";"2";"2";"1"
"Buitenveldert-Zuid-Midden";"2";"1";"1";"2";"3";"0";"1";"1";"1";"1";"1";"3"
"Buitenveldert-Oost";"6";"3";"2";"4";"3";"7";"5";"7";"5";"3";"0";"4"
"De Klenckebuurt";"1";"0";"1";"2";"0";"1";"0";"1";"0";"0";"0";"1"
"Buitenveldert-Oost-Midden";"0";"1";"0";"0";"1";"4";"3";"3";"0";"1";"0";"1"
"Buitenveldert-Zuidoost";"3";"2";"0";"2";"2";"1";"2";"2";"3";"1";"0";"2"
"Amstelpark";"2";"0";"1";"0";"0";"1";"0";"1";"2";"1";"0";"0"
"Oostelijk Havengebied";"21";"25";"18";"11";"13";"16";"13";"16";"10";"6";"6";"8"
"Java-eiland";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"KNSM-eiland";"0";"0";"3";"1";"0";"0";"1";"2";"1";"0";"0";"0"
"Oostelijke Handelskade";"5";"3";"2";"2";"7";"3";"5";"2";"0";"1";"1";"1"
"Rietlanden";"7";"7";"5";"4";"2";"5";"2";"6";"2";"2";"1";"3"
"Sporenburg";"3";"1";"3";"0";"1";"3";"0";"1";"1";"1";"0";"1"
"Borneo";"1";"1";"0";"1";"0";"2";"2";"1";"0";"1";"0";"0"
"Entrepot-Noordwest";"1";"7";"3";"1";"1";"1";"1";"2";"0";"0";"0";"0"
"Bedrijvengebied Veelaan";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"Architectenbuurt";"3";"4";"0";"2";"1";"1";"1";"1";"3";"1";"1";"0"
"Cruquiusbuurt";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1"
"Bedrijvengebied Zeeburgerkade";"0";"1";"0";"0";"0";"0";"0";"1";"2";"0";"1";"1"
"Weesperzijde";"36";"42";"11";"13";"12";"10";"15";"10";"5";"6";"6";"2"
"Weesperzijde-Noord";"14";"10";"6";"6";"3";"0";"4";"1";"1";"0";"1";"1"
"Weesperzijde-Midden/Zuid";"13";"14";"4";"5";"3";"3";"4";"6";"4";"2";"2";"1"
"Parooldriehoek";"9";"18";"1";"2";"6";"7";"7";"3";"0";"4";"3";"0"
"Oosterparkbuurt";"45";"45";"37";"33";"29";"26";"29";"17";"11";"10";"14";"14"
"Oosterparkbuurt-Noordwest";"8";"9";"8";"3";"6";"5";"8";"5";"4";"1";"4";"1"
"Oosterpark";"5";"7";"5";"2";"5";"2";"1";"1";"0";"0";"1";"1"
"Oosterparkbuurt-Zuidwest";"9";"10";"6";"8";"3";"4";"8";"5";"3";"0";"3";"1"
"Oosterparkbuurt-Zuidoost";"23";"19";"18";"20";"15";"15";"12";"6";"4";"9";"6";"11"
"Transvaalbuurt";"27";"28";"9";"13";"8";"4";"7";"5";"6";"2";"3";"0"
"Transvaalbuurt-West";"15";"14";"6";"6";"5";"2";"6";"2";"3";"2";"1";"0"
"Transvaalbuurt-Oost";"12";"14";"3";"7";"3";"2";"1";"3";"3";"0";"2";"0"
"Dapperbuurt";"55";"49";"23";"27";"42";"18";"7";"9";"12";"3";"9";"5"
"Dapperbuurt-Noord";"21";"17";"11";"12";"17";"10";"4";"1";"7";"1";"3";"0"
"Dapperbuurt-Zuid";"24";"28";"8";"10";"13";"6";"2";"3";"2";"1";"3";"2"
"Oostpoort";"10";"4";"4";"5";"12";"2";"1";"5";"3";"1";"3";"3"
"Indische Buurt-West";"21";"21";"16";"24";"6";"6";"4";"9";"5";"5";"2";"4"
"Timorpleinbuurt-Noord";"11";"10";"7";"7";"3";"1";"2";"1";"0";"2";"1";"3"
"Timorpleinbuurt-Zuid";"6";"5";"3";"4";"2";"4";"2";"3";"2";"1";"1";"0"
"Ambonpleinbuurt";"4";"6";"6";"13";"1";"1";"0";"5";"3";"2";"0";"1"
"Indische Buurt-Oost";"24";"11";"11";"14";"10";"10";"10";"17";"9";"8";"8";"9"
"Makassarpleinbuurt";"16";"8";"7";"7";"7";"9";"4";"7";"6";"4";"6";"3"
"Zeeburgerdijk-Oost";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1"
"Sumatraplantsoenbuurt";"6";"3";"3";"6";"2";"0";"4";"7";"0";"2";"0";"3"
"Flevopark";"1";"0";"1";"1";"1";"0";"1";"3";"3";"2";"2";"2"
"Zeeburgereiland/Bovendiep";"2";"4";"4";"2";"1";"4";"4";"5";"7";"1";"1";"8"
"Sluisbuurt";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"Sportheldenbuurt";"0";"0";"0";"0";"0";"0";"1";"4";"0";"1";"1";"5"
"Oostpunt Zeeburgereiland";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Baaibuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0"
"Baaibuurt-Oost";"0";"2";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0"
"Bovendiep/Diemerpark";"1";"1";"3";"2";"1";"0";"3";"1";"4";"0";"0";"1"
"IJburg-West";"11";"17";"7";"5";"7";"7";"6";"5";"14";"12";"5";"2"
"Steigereiland-Zuid";"2";"5";"0";"0";"0";"1";"1";"1";"3";"4";"3";"0"
"Steigereiland-Noord";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Rieteilanden-West";"1";"5";"3";"1";"2";"0";"0";"3";"1";"3";"1";"1"
"Joris Ivenspleinbuurt";"1";"3";"3";"1";"2";"2";"2";"0";"4";"2";"0";"0"
"Ed Pelsterparkbuurt";"7";"3";"0";"3";"3";"4";"3";"1";"6";"2";"1";"1"
"IJburg-Oost";"2";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"2";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"5";"5";"4";"4";"4";"2";"3";"2";"11";"3";"1";"4"
"Havenkwartier IJburg";"3";"3";"1";"3";"1";"1";"2";"1";"5";"3";"0";"2"
"Theo van Goghparkbuurt";"2";"2";"3";"1";"3";"1";"1";"1";"6";"0";"1";"1"
"Rieteiland-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Frankendael";"32";"51";"21";"17";"14";"16";"27";"19";"7";"16";"5";"12"
"Van der Kunbuurt";"6";"9";"4";"1";"1";"5";"3";"1";"1";"0";"0";"3"
"De Eenhoorn";"5";"22";"0";"3";"3";"1";"3";"2";"1";"4";"0";"2"
"Don Bosco";"6";"5";"4";"1";"0";"1";"9";"0";"2";"0";"1";"1"
"Julianapark";"12";"9";"5";"6";"5";"4";"5";"14";"3";"12";"3";"2"
"Frankendael";"2";"0";"2";"0";"1";"0";"2";"0";"0";"0";"0";"2"
"Tuindorp Amstelstation";"0";"1";"0";"4";"0";"1";"1";"0";"0";"0";"1";"2"
"De Wetbuurt";"0";"1";"2";"1";"2";"0";"4";"0";"0";"0";"0";"0"
"Tuindorp Frankendael";"1";"4";"4";"1";"2";"4";"0";"2";"0";"0";"0";"0"
"Middenmeer";"9";"20";"16";"16";"14";"10";"16";"15";"11";"8";"6";"16"
"Linnaeusparkbuurt";"0";"2";"1";"0";"1";"1";"1";"3";"1";"1";"1";"1"
"Middenmeer-Noord";"1";"2";"2";"0";"2";"1";"0";"4";"4";"0";"0";"1"
"Middenmeer-Zuid";"4";"4";"7";"6";"1";"1";"2";"1";"2";"0";"1";"5"
"Science Park-Noord";"1";"2";"1";"1";"1";"2";"1";"1";"0";"1";"1";"0"
"Science Park-Zuid";"2";"1";"1";"1";"2";"0";"2";"0";"3";"3";"0";"3"
"Sportpark Middenmeer-Zuid";"1";"7";"2";"7";"5";"2";"5";"2";"1";"3";"1";"5"
"Sportpark Middenmeer-Noord";"0";"0";"1";"0";"2";"3";"5";"1";"0";"0";"1";"0"
"Park de Meer";"0";"1";"1";"1";"0";"0";"0";"2";"0";"0";"0";"1"
"Sportpark Voorland";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"Betondorp";"1";"2";"5";"0";"4";"0";"2";"1";"1";"2";"2";"2"
"Drieburg";"0";"0";"1";"0";"2";"0";"0";"0";"1";"0";"0";"1"
"Nieuwe Oosterbegraafplaats";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Betondorp";"1";"2";"4";"0";"2";"0";"2";"1";"0";"2";"2";"1"
"Omval/Overamstel";"13";"7";"7";"10";"4";"2";"7";"3";"6";"6";"6";"3"
"De Omval";"5";"3";"1";"3";"0";"0";"4";"0";"3";"4";"1";"0"
"Overamstel";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelglorie";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelkwartier-West";"0";"0";"1";"2";"1";"0";"1";"1";"0";"0";"0";"0"
"Amstelkwartier-Noord";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"2";"1"
"Amstelkwartier-Zuid";"3";"1";"2";"2";"1";"1";"1";"1";"3";"1";"3";"1"
"Weespertrekvaart";"5";"3";"3";"3";"1";"1";"1";"0";"0";"1";"0";"1"
"Oostzanerwerf";"16";"10";"3";"4";"6";"4";"3";"2";"1";"3";"1";"4"
"Noorder IJplas";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Melkweg/Oostzanerwerf";"4";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Walvisbuurt";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"Twiske-West";"1";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"Oostzanerdijk";"2";"0";"0";"0";"0";"2";"0";"1";"0";"0";"1";"0"
"Circus/Kermisbuurt";"1";"3";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"Molenwijk";"8";"4";"2";"2";"4";"2";"2";"0";"0";"2";"0";"3"
"Noordelijke IJ-oevers-West";"8";"4";"6";"3";"10";"9";"7";"4";"7";"0";"5";"4"
"Cornelis Douwesterrein-West";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"Cornelis Douwesterrein-Oost";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"NDSM terrein";"0";"1";"2";"1";"5";"2";"2";"3";"4";"0";"3";"3"
"Buiksloterham-Zuid";"2";"0";"3";"0";"0";"1";"0";"0";"1";"0";"0";"0"
"Buiksloterham-Noord";"2";"0";"0";"0";"4";"0";"0";"0";"1";"0";"0";"1"
"Klaprozenbuurt";"3";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0"
"Overhoeks";"0";"2";"1";"0";"1";"4";"4";"1";"0";"0";"1";"0"
"Tuindorp Oostzaan";"8";"6";"2";"7";"10";"7";"4";"2";"3";"4";"7";"0"
"Tuindorp Oostzaan-West";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Tuindorp Oostzaan-Oost";"2";"1";"1";"2";"4";"4";"1";"2";"2";"1";"2";"0"
"Terrasdorp";"6";"2";"0";"5";"5";"2";"3";"0";"1";"2";"4";"0"
"De Bongerd";"0";"2";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0"
"Kadoelen";"2";"5";"1";"3";"5";"1";"1";"4";"10";"4";"0";"2"
"Twiske-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Kadoelen";"2";"5";"1";"3";"5";"1";"1";"4";"10";"4";"0";"1"
"Banne Buiksloot";"23";"38";"20";"15";"18";"11";"9";"17";"11";"7";"3";"4"
"Banne-Noordwest";"9";"6";"2";"2";"2";"0";"1";"0";"3";"3";"1";"1"
"Banne-Noordoost";"2";"5";"2";"2";"2";"3";"2";"5";"2";"1";"1";"0"
"Banne-Zuidwest";"4";"16";"6";"6";"8";"3";"3";"2";"4";"0";"0";"0"
"Banne-Zuidoost";"6";"10";"9";"2";"5";"4";"1";"7";"2";"3";"1";"3"
"Buiksloterbreek";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Marjoleinterrein";"2";"1";"1";"3";"1";"1";"2";"2";"0";"0";"0";"0"
"Nieuwendammerdijk/Buiksloterdijk";"4";"1";"4";"6";"3";"4";"0";"3";"4";"1";"0";"1"
"Buiksloterdijk-West";"0";"0";"1";"2";"0";"0";"0";"1";"1";"0";"0";"0"
"Buiksloterdijk-Oost";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"Nieuwendammerdijk-West";"3";"1";"1";"3";"2";"4";"0";"0";"2";"0";"0";"0"
"Nieuwendammerdijk-Oost";"0";"0";"1";"0";"0";"0";"0";"2";"0";"1";"0";"1"
"Nieuwendammerdijk-Zuid";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Elzenhagen";"3";"4";"3";"1";"2";"0";"2";"7";"5";"5";"7";"1"
"Elzenhagen-Noord";"2";"2";"0";"0";"1";"0";"1";"0";"0";"1";"2";"0"
"Elzenhagen-Zuid";"1";"0";"3";"1";"1";"0";"1";"7";"5";"4";"5";"1"
"Nintemanterrein";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Buikslotermeer";"52";"31";"20";"22";"15";"14";"10";"19";"14";"12";"12";"7"
"Buikslotermeer-Noord";"8";"2";"3";"5";"0";"0";"2";"4";"5";"2";"4";"1"
"De Kleine Wereld";"10";"8";"4";"2";"2";"2";"2";"2";"1";"1";"2";"1"
"Loenermark";"4";"0";"1";"3";"2";"1";"2";"5";"2";"2";"2";"0"
"Buikslotermeerplein";"18";"8";"5";"6";"5";"5";"1";"4";"2";"5";"3";"4"
"Plan van Gool";"8";"6";"4";"6";"3";"3";"2";"3";"3";"2";"1";"1"
"Rode Kruisbuurt";"4";"7";"3";"0";"3";"3";"1";"1";"1";"0";"0";"0"
"Waterlandpleinbuurt";"22";"24";"47";"24";"14";"6";"13";"20";"4";"2";"2";"2"
"Markengouw-Noord";"0";"1";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0"
"Markengouw-Midden";"4";"4";"9";"8";"4";"3";"2";"1";"0";"0";"1";"0"
"Markengouw-Zuid";"2";"7";"10";"0";"1";"0";"1";"1";"1";"0";"0";"0"
"Werengouw-Noord";"2";"1";"6";"1";"2";"1";"2";"7";"1";"1";"1";"0"
"Werengouw-Midden";"14";"11";"17";"14";"7";"2";"6";"7";"1";"1";"0";"1"
"Werengouw-Zuid";"0";"0";"5";"1";"0";"0";"2";"2";"0";"0";"0";"1"
"Volewijck";"26";"26";"20";"24";"34";"19";"20";"17";"20";"4";"8";"14"
"Bloemenbuurt-Noord";"4";"3";"1";"3";"4";"6";"0";"5";"8";"2";"1";"2"
"Bloemenbuurt-Zuid";"7";"1";"2";"3";"5";"1";"3";"3";"4";"1";"1";"1"
"Van der Pekbuurt";"15";"22";"17";"18";"25";"12";"17";"9";"8";"1";"6";"11"
"IJplein/Vogelbuurt";"14";"11";"31";"24";"22";"12";"7";"24";"22";"11";"4";"8"
"Vogelbuurt-Noord";"1";"2";"1";"6";"3";"2";"4";"9";"13";"3";"1";"2"
"Vliegenbos";"0";"0";"6";"3";"1";"2";"0";"0";"0";"0";"0";"0"
"Vogelbuurt-Zuid";"9";"6";"11";"10";"12";"8";"1";"12";"7";"6";"2";"4"
"IJplein e.o.";"4";"3";"13";"5";"6";"0";"2";"3";"2";"2";"1";"2"
"Tuindorp Buiksloot";"0";"1";"1";"0";"2";"1";"2";"2";"0";"0";"0";"0"
"Blauwe Zand";"0";"1";"1";"0";"2";"1";"2";"2";"0";"0";"0";"0"
"Tuindorp Nieuwendam";"1";"1";"4";"5";"1";"5";"3";"1";"1";"0";"0";"1"
"Tuindorp Nieuwendam-West";"0";"1";"0";"1";"0";"2";"1";"0";"0";"0";"0";"1"
"Tuindorp Nieuwendam-Oost";"1";"0";"4";"4";"1";"3";"2";"1";"1";"0";"0";"0"
"Noordelijke IJ-oevers-Oost";"0";"0";"1";"1";"2";"1";"2";"4";"2";"2";"0";"0"
"Hamerstraatkwartier-West";"0";"0";"0";"1";"2";"1";"2";"4";"2";"0";"0";"0"
"Hamerstraatkwartier-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Bedrijventerrein Nieuwendammerdijk";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"Waterland";"0";"4";"3";"2";"0";"2";"2";"2";"0";"2";"0";"1"
"Noorderstrook-West";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1"
"Noorderstrook-Oost";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Zunderdorp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Schellingwoude-West";"0";"1";"1";"0";"0";"1";"0";"0";"0";"2";"0";"0"
"Schellingwoude-Oost";"0";"1";"1";"1";"0";"0";"2";"1";"0";"0";"0";"0"
"Schellingwoude-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zwarte Gouw";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Holysloot";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ransdorp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Durgerdam";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Driemond";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Landelijk gebied Driemond";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dorp Driemond";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendalerpolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
