"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.5.2 Onder invloed (weg)"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Trompbuurt";"2";"1";"3";"4";"6";"5";"2";"2";"2";"2";"3";"7"
"Geuzenhofbuurt";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"Hoofdweg e.o.";"8";"9";"15";"17";"8";"16";"13";"25";"9";"18";"20";"29"
"Orteliusbuurt-Midden";"3";"5";"7";"8";"2";"8";"7";"13";"7";"6";"6";"12"
"Balboaplein e.o.";"1";"2";"0";"7";"1";"2";"4";"6";"1";"6";"7";"12"
"Orteliusbuurt-Zuid";"0";"0";"1";"0";"2";"1";"0";"1";"0";"0";"5";"4"
"Columbusplein e.o.";"4";"2";"7";"2";"3";"5";"2";"5";"1";"6";"2";"1"
"Chassébuurt";"4";"7";"7";"9";"11";"4";"5";"6";"1";"3";"7";"4"
"Filips van Almondekwartier";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"1";"0"
"Kortenaerkwartier";"1";"2";"2";"2";"9";"2";"2";"3";"1";"1";"3";"1"
"Van Brakelkwartier";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"2";"1"
"De Wester Quartier";"2";"3";"4";"4";"2";"2";"3";"2";"0";"2";"1";"2"
"Bellamybuurt";"37";"11";"12";"17";"8";"5";"8";"10";"7";"4";"7";"7"
"Bellamybuurt-Noord";"8";"1";"3";"2";"3";"0";"2";"4";"2";"0";"2";"2"
"Bellamybuurt-Zuid";"29";"10";"9";"15";"5";"5";"6";"6";"5";"4";"5";"5"
"Da Costabuurt";"48";"32";"39";"34";"22";"25";"11";"21";"19";"9";"15";"33"
"Da Costabuurt-Noord";"48";"32";"39";"34";"22";"25";"11";"21";"19";"9";"15";"33"
"Westindische Buurt";"25";"28";"12";"15";"7";"7";"10";"31";"23";"33";"15";"14"
"Postjeskade e.o.";"22";"24";"10";"11";"2";"5";"5";"27";"10";"23";"12";"5"
"Paramariboplein e.o.";"3";"4";"2";"4";"5";"2";"5";"4";"13";"10";"3";"9"
"Van Lennepbuurt";"30";"30";"36";"36";"11";"21";"13";"23";"8";"11";"5";"17"
"Lootsbuurt";"4";"4";"2";"1";"1";"2";"0";"1";"3";"2";"1";"1"
"Borgerbuurt";"13";"18";"25";"30";"9";"18";"13";"16";"4";"7";"3";"6"
"Da Costabuurt-Zuid";"13";"8";"9";"5";"1";"1";"0";"6";"1";"2";"1";"10"
"Overtoomse Sluis";"37";"19";"18";"13";"7";"5";"5";"12";"5";"3";"8";"9"
"Cremerbuurt-West";"31";"15";"16";"9";"6";"5";"4";"11";"4";"1";"8";"8"
"Vondelparkbuurt-West";"6";"4";"2";"4";"1";"0";"1";"1";"1";"2";"0";"1"
"Helmersbuurt";"168";"147";"148";"128";"58";"49";"60";"42";"29";"13";"43";"54"
"Cremerbuurt-Oost";"48";"47";"84";"65";"44";"30";"40";"28";"16";"6";"21";"16"
"WG-terrein";"74";"62";"34";"34";"6";"7";"8";"9";"3";"3";"11";"13"
"Helmersbuurt-Oost";"46";"38";"30";"29";"8";"12";"12";"5";"10";"4";"11";"25"
"Vondelparkbuurt";"85";"21";"30";"23";"12";"9";"6";"16";"11";"4";"15";"29"
"Vondelparkbuurt-Midden";"11";"4";"1";"5";"2";"1";"2";"2";"0";"1";"3";"4"
"Vondelparkbuurt-Oost";"74";"17";"29";"18";"10";"8";"4";"14";"11";"3";"12";"25"
"Sloterdijk Nieuw-West";"45";"49";"25";"14";"7";"8";"18";"21";"15";"33";"47";"46"
"Sloterdijk De Heining";"0";"2";"0";"2";"0";"0";"0";"0";"1";"0";"7";"6"
"Sloterdijk Poort-Noord";"2";"2";"1";"3";"1";"1";"3";"3";"4";"4";"5";"3"
"Sloterdijk Poort-Zuid";"6";"2";"2";"3";"0";"1";"4";"2";"3";"10";"11";"9"
"Sloterdijk Rhônepark";"4";"3";"2";"3";"0";"2";"1";"8";"1";"4";"6";"5"
"Sloterdijk Donauhoek";"17";"29";"10";"0";"0";"0";"0";"2";"3";"5";"4";"5"
"Bretten-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bretten-Oost";"13";"7";"7";"0";"2";"2";"3";"2";"1";"5";"2";"3"
"Sloterdijk Stationskwartier";"3";"4";"3";"3";"4";"2";"7";"4";"2";"5";"12";"15"
"Geuzenveld";"16";"11";"10";"7";"10";"8";"11";"5";"14";"13";"13";"10"
"Osdorper Binnenpolder";"2";"2";"1";"2";"5";"3";"4";"0";"3";"0";"2";"1"
"De Eendracht";"3";"0";"0";"0";"2";"1";"1";"0";"0";"0";"0";"1"
"Ruys de Beerenbrouckbuurt";"6";"4";"5";"2";"0";"3";"3";"0";"4";"4";"1";"5"
"Eendrachtspark";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"Van Tijenbuurt";"1";"0";"1";"0";"0";"1";"1";"0";"0";"5";"2";"0"
"Dudokbuurt";"0";"2";"0";"1";"1";"0";"2";"4";"3";"3";"4";"2"
"Bakemabuurt";"2";"2";"2";"1";"1";"0";"0";"0";"2";"0";"2";"1"
"Wegener Sleeswijkbuurt";"2";"1";"1";"0";"1";"0";"0";"1";"2";"1";"1";"0"
"Slotermeer-West";"26";"20";"26";"24";"15";"24";"22";"18";"21";"28";"24";"23"
"Jan de Louterbuurt";"17";"7";"22";"21";"11";"21";"17";"14";"15";"22";"14";"18"
"Lodewijk van Deysselbuurt";"6";"11";"4";"2";"2";"1";"3";"3";"5";"4";"8";"4"
"Confuciusbuurt";"3";"2";"0";"1";"2";"2";"2";"1";"1";"2";"2";"1"
"Slotermeer-Noordoost";"16";"7";"21";"5";"7";"9";"7";"13";"5";"12";"19";"11"
