"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 2.5.1 Diefstal/inbraak bedrijven enz."
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Jacques Veldmanbuurt";"7";"11";"2";"5";"7";"5";"4";"9";"5";"0";"1";"1"
"Medisch Centrum Slotervaart";"14";"4";"6";"8";"8";"6";"1";"4";"0";"3";"2";"3"
"Staalmanbuurt";"9";"13";"19";"8";"6";"8";"9";"8";"9";"2";"2";"2"
"Westlandgracht";"64";"49";"48";"45";"39";"27";"43";"41";"26";"14";"17";"31"
"Schipluidenbuurt";"11";"5";"5";"5";"2";"4";"4";"0";"3";"3";"0";"2"
"Koningin Wilhelminaplein";"11";"14";"14";"4";"10";"9";"4";"7";"11";"2";"2";"11"
"Andreasterrein";"4";"4";"8";"12";"11";"1";"2";"4";"1";"0";"2";"1"
"Delflandpleinbuurt-West";"19";"12";"16";"7";"9";"8";"14";"9";"5";"3";"5";"12"
"Delflandpleinbuurt-Oost";"12";"7";"3";"12";"6";"5";"8";"11";"2";"2";"3";"2"
"Riekerhaven";"7";"7";"2";"5";"1";"0";"11";"10";"4";"4";"5";"3"
"Sloten/Nieuw-Sloten";"32";"39";"24";"28";"29";"24";"19";"24";"17";"17";"9";"13"
"Dorp Sloten";"4";"4";"6";"5";"3";"3";"0";"2";"3";"0";"2";"1"
"Nieuw-Sloten-Noordwest";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Nieuw-Sloten-Noordoost";"4";"2";"1";"1";"3";"0";"0";"3";"1";"1";"0";"0"
"Nieuw-Sloten-Zuidwest";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Belgiëplein e.o.";"0";"6";"0";"2";"3";"4";"1";"3";"0";"1";"0";"1"
"Nieuw-Sloten-Zuidoost";"4";"1";"1";"2";"2";"0";"3";"1";"0";"1";"0";"1"
"Sloterweg e.o.";"9";"5";"0";"3";"3";"5";"2";"1";"4";"3";"0";"1"
"Park Haagseweg";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Riekerpolder";"9";"17";"14";"10";"10";"7";"10";"11";"9";"11";"6";"8"
"Nieuwe Meer";"2";"4";"1";"5";"5";"4";"1";"3";"0";"0";"1";"1"
"Hoofddorppleinbuurt";"38";"30";"30";"45";"34";"33";"32";"32";"30";"14";"20";"15"
"Westlandgrachtbuurt";"7";"6";"7";"3";"4";"4";"6";"2";"1";"0";"3";"1"
"Surinamepleinbuurt";"2";"1";"1";"4";"3";"4";"3";"3";"5";"1";"0";"0"
"Legmeerpleinbuurt";"4";"2";"2";"5";"2";"3";"2";"3";"3";"1";"1";"1"
"Aalsmeerwegbuurt-West";"7";"4";"7";"8";"2";"3";"3";"3";"1";"1";"1";"2"
"Aalsmeerwegbuurt-Oost";"2";"3";"3";"7";"5";"2";"2";"3";"1";"1";"3";"0"
"Bedrijventerrein Schinkel";"16";"14";"10";"18";"18";"17";"16";"18";"19";"10";"12";"11"
"Schinkelbuurt";"16";"17";"16";"21";"23";"18";"11";"10";"6";"4";"7";"2"
"Schinkelbuurt-Noord";"4";"7";"7";"9";"10";"4";"5";"6";"1";"3";"7";"1"
"Schinkelbuurt-Zuid";"12";"10";"9";"12";"13";"14";"6";"4";"5";"1";"0";"1"
"Willemspark";"23";"18";"18";"15";"18";"21";"10";"22";"13";"8";"10";"10"
"Vondelpark-West";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Willemsparkbuurt-Noord";"16";"11";"9";"6";"9";"7";"9";"11";"4";"2";"5";"5"
"Valeriusbuurt-West";"6";"6";"5";"6";"5";"4";"1";"5";"1";"3";"3";"3"
"Valeriusbuurt-Oost";"1";"1";"4";"3";"4";"10";"0";"5";"8";"3";"2";"2"
"Museumkwartier";"84";"94";"102";"104";"100";"56";"77";"86";"48";"35";"50";"53"
"Vondelpark-Oost";"0";"3";"2";"1";"3";"2";"0";"2";"0";"0";"0";"3"
"Cornelis Schuytbuurt";"10";"9";"7";"7";"11";"11";"9";"14";"9";"9";"8";"7"
"Concertgebouwbuurt";"20";"15";"18";"17";"18";"5";"14";"8";"3";"6";"7";"8"
"P.C. Hooftbuurt";"23";"28";"37";"43";"24";"20";"35";"29";"14";"8";"14";"15"
"Museumplein";"1";"6";"2";"3";"3";"0";"2";"1";"1";"0";"2";"0"
"Banpleinbuurt";"2";"2";"4";"6";"7";"2";"2";"1";"1";"1";"4";"6"
"Hondecoeterbuurt";"10";"8";"8";"9";"6";"7";"4";"4";"4";"2";"1";"1"
"Johannes Vermeerbuurt";"9";"14";"17";"12";"19";"6";"8";"22";"13";"6";"11";"6"
"Duivelseiland";"6";"8";"6";"3";"9";"3";"2";"4";"3";"1";"2";"5"
"Harmoniehofbuurt";"3";"1";"1";"3";"0";"0";"1";"1";"0";"2";"1";"2"
"Oude Pijp";"57";"73";"78";"50";"59";"60";"48";"43";"33";"31";"34";"45"
"Frans Halsbuurt";"4";"8";"12";"13";"17";"9";"9";"9";"5";"10";"11";"15"
"Gerard Doubuurt";"5";"11";"12";"4";"7";"15";"10";"13";"8";"6";"4";"3"
"Hercules Seghersbuurt";"11";"12";"14";"6";"8";"9";"5";"4";"6";"3";"4";"8"
"Sarphatiparkbuurt";"22";"30";"27";"18";"22";"16";"17";"15";"10";"7";"10";"13"
"Hemonybuurt";"15";"12";"13";"9";"5";"11";"7";"2";"4";"5";"5";"6"
"Nieuwe Pijp";"37";"54";"46";"45";"32";"24";"33";"34";"20";"20";"16";"15"
"Cornelis Troostbuurt";"9";"9";"14";"9";"7";"1";"8";"12";"4";"6";"2";"2"
"Lizzy Ansinghbuurt";"5";"12";"13";"12";"13";"8";"10";"9";"6";"7";"5";"9"
"Van der Helstpleinbuurt";"12";"19";"10";"12";"9";"12";"6";"8";"8";"3";"2";"1"
"Willibrordusbuurt";"11";"14";"9";"12";"3";"3";"9";"5";"2";"4";"7";"3"
"Zuid Pijp";"8";"18";"12";"18";"9";"11";"9";"8";"11";"2";"3";"2"
"BurgemeesterTellegenbuurt-West";"1";"6";"6";"5";"1";"2";"2";"2";"0";"0";"0";"0"
"Burgemeester Tellegenbuurt-Oost";"3";"7";"4";"7";"3";"5";"5";"6";"8";"2";"3";"1"
"Diamantbuurt";"4";"5";"2";"6";"5";"4";"2";"0";"3";"0";"0";"1"
"Stadionbuurt";"42";"31";"56";"41";"44";"28";"30";"32";"20";"12";"6";"15"
"Bertelmanpleinbuurt";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Olympisch Stadion e.o.";"6";"5";"15";"9";"11";"5";"13";"7";"4";"5";"1";"4"
"Marathonbuurt-West";"5";"2";"2";"4";"1";"4";"2";"2";"4";"0";"0";"0"
"Marathonbuurt-Oost";"7";"5";"11";"5";"5";"10";"3";"6";"2";"1";"0";"0"
"Van Tuyllbuurt";"4";"5";"10";"8";"11";"2";"7";"5";"4";"1";"4";"3"
"IJsbaanpad e.o.";"20";"14";"18";"15";"15";"7";"5";"12";"6";"5";"1";"8"
"Apollobuurt";"34";"33";"34";"32";"21";"20";"29";"20";"11";"15";"19";"16"
"Hiltonbuurt";"5";"6";"5";"3";"1";"1";"4";"2";"3";"0";"6";"1"
"Minervabuurt-Noord";"4";"3";"3";"8";"2";"5";"2";"0";"2";"2";"1";"3"
"Minervabuurt-Midden";"5";"2";"2";"6";"3";"2";"6";"5";"1";"2";"2";"1"
"Minervabuurt-Zuid";"7";"1";"1";"3";"2";"2";"4";"4";"2";"1";"2";"2"
"Beethovenbuurt";"4";"11";"17";"6";"4";"7";"8";"6";"2";"5";"4";"5"
"Diepenbrockbuurt";"9";"10";"6";"6";"9";"3";"5";"3";"1";"5";"4";"4"
"Scheldebuurt";"40";"55";"54";"53";"54";"32";"43";"21";"24";"13";"23";"15"
"Wielingenbuurt";"2";"0";"1";"0";"6";"2";"14";"5";"1";"0";"0";"0"
"Scheldebuurt-West";"16";"17";"20";"17";"20";"10";"14";"6";"11";"5";"11";"7"
"Scheldebuurt-Midden";"5";"10";"5";"14";"3";"4";"2";"5";"5";"2";"0";"0"
"Scheldebuurt-Oost";"4";"10";"5";"3";"5";"4";"0";"3";"1";"3";"0";"0"
"Veluwebuurt";"0";"1";"0";"1";"1";"1";"2";"1";"0";"0";"1";"0"
"Kop Zuidas";"13";"17";"23";"18";"19";"11";"11";"1";"6";"3";"11";"8"
"IJselbuurt";"17";"16";"5";"19";"5";"3";"11";"7";"3";"1";"0";"5"
"IJselbuurt-West";"10";"9";"3";"7";"4";"1";"2";"4";"2";"1";"0";"2"
"IJselbuurt-Oost";"7";"7";"2";"12";"1";"2";"9";"3";"1";"0";"0";"3"
"Rijnbuurt";"26";"17";"16";"22";"19";"15";"14";"10";"6";"8";"6";"1"
"Kromme Mijdrechtbuurt";"11";"9";"7";"11";"5";"5";"6";"3";"1";"6";"3";"1"
"Rijnbuurt-West";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0"
"Rijnbuurt-Midden";"9";"5";"7";"8";"11";"7";"7";"6";"3";"2";"2";"0"
"Rijnbuurt-Oost";"3";"1";"1";"2";"3";"2";"1";"1";"2";"0";"1";"0"
"Zorgvlied";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Prinses Irenebuurt e.o.";"3";"14";"9";"6";"8";"8";"3";"4";"5";"2";"4";"8"
"Prinses Irenebuurt";"3";"13";"9";"6";"8";"8";"3";"4";"5";"2";"4";"8"
"Beatrixpark";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zuidas";"72";"125";"133";"89";"80";"64";"80";"76";"54";"44";"61";"56"
"Zuidas-Noord";"24";"45";"35";"20";"23";"19";"17";"23";"17";"18";"18";"19"
"RAI";"10";"10";"17";"15";"13";"11";"14";"8";"3";"1";"10";"10"
"VU-kwartier";"17";"37";"63";"44";"16";"22";"37";"23";"13";"12";"14";"14"
"Zuidas-Zuid";"11";"17";"12";"5";"10";"6";"11";"19";"12";"13";"6";"12"
"Vivaldi";"10";"16";"6";"5";"18";"6";"1";"3";"9";"0";"13";"1"
"Buitenveldert-West";"42";"54";"49";"55";"41";"27";"30";"31";"20";"18";"21";"18"
"Amsterdamse Bos";"5";"8";"6";"8";"8";"3";"3";"7";"5";"1";"3";"3"
"Zuiderhof";"2";"3";"1";"1";"3";"0";"4";"1";"0";"0";"0";"0"
"Buitenveldert-West-Midden";"4";"4";"5";"6";"1";"6";"4";"0";"0";"2";"1";"0"
"Gelderlandpleinbuurt";"8";"17";"16";"18";"13";"7";"6";"5";"4";"4";"5";"7"
"Buitenveldert-Zuidwest";"14";"12";"18";"17";"11";"9";"9";"15";"10";"10";"9";"7"
"Buitenveldert-Zuid-Midden";"9";"10";"3";"5";"5";"2";"4";"3";"1";"1";"3";"1"
"Buitenveldert-Oost";"19";"21";"18";"26";"20";"21";"11";"16";"3";"2";"3";"7"
"De Klenckebuurt";"1";"5";"3";"3";"6";"6";"0";"3";"0";"0";"0";"3"
"Buitenveldert-Oost-Midden";"5";"4";"0";"5";"4";"3";"3";"3";"2";"1";"2";"0"
"Buitenveldert-Zuidoost";"9";"8";"14";"11";"9";"12";"8";"7";"0";"1";"1";"3"
"Amstelpark";"4";"4";"1";"7";"1";"0";"0";"3";"1";"0";"0";"1"
"Oostelijk Havengebied";"84";"64";"58";"71";"91";"52";"49";"40";"22";"19";"22";"16"
"Java-eiland";"4";"3";"3";"3";"9";"4";"10";"3";"2";"4";"0";"1"
"KNSM-eiland";"13";"7";"2";"1";"6";"6";"6";"2";"1";"2";"2";"0"
"Oostelijke Handelskade";"17";"21";"12";"22";"21";"11";"9";"10";"9";"3";"11";"6"
"Rietlanden";"15";"13";"24";"14";"22";"8";"10";"3";"6";"1";"1";"2"
"Sporenburg";"7";"1";"2";"6";"5";"0";"0";"2";"0";"0";"0";"3"
"Borneo";"1";"1";"2";"2";"4";"1";"1";"0";"0";"0";"1";"0"
"Entrepot-Noordwest";"6";"4";"3";"4";"4";"3";"0";"0";"0";"0";"2";"2"
"Bedrijvengebied Veelaan";"6";"4";"2";"9";"7";"7";"3";"1";"1";"0";"0";"0"
"Architectenbuurt";"0";"1";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0"
"Cruquiusbuurt";"11";"7";"4";"8";"10";"7";"7";"8";"2";"5";"4";"2"
"Bedrijvengebied Zeeburgerkade";"4";"2";"3";"2";"3";"5";"3";"9";"1";"4";"1";"0"
"Weesperzijde";"42";"38";"39";"27";"39";"48";"33";"37";"9";"11";"18";"27"
"Weesperzijde-Noord";"14";"14";"18";"13";"11";"13";"9";"9";"1";"2";"1";"10"
"Weesperzijde-Midden/Zuid";"16";"15";"18";"11";"20";"21";"10";"12";"7";"5";"11";"8"
"Parooldriehoek";"12";"9";"3";"3";"8";"14";"14";"16";"1";"4";"6";"9"
"Oosterparkbuurt";"33";"45";"53";"41";"62";"49";"48";"34";"37";"28";"32";"44"
"Oosterparkbuurt-Noordwest";"10";"20";"24";"23";"31";"26";"15";"13";"18";"4";"10";"7"
"Oosterpark";"8";"6";"8";"4";"22";"10";"24";"15";"9";"7";"14";"26"
"Oosterparkbuurt-Zuidwest";"5";"9";"13";"7";"3";"10";"4";"3";"8";"13";"4";"8"
"Oosterparkbuurt-Zuidoost";"10";"10";"8";"7";"6";"3";"5";"3";"2";"4";"4";"3"
"Transvaalbuurt";"8";"5";"9";"8";"9";"10";"8";"4";"4";"3";"5";"12"
"Transvaalbuurt-West";"4";"2";"4";"2";"2";"3";"5";"0";"0";"1";"0";"2"
"Transvaalbuurt-Oost";"4";"3";"5";"6";"7";"7";"3";"4";"4";"2";"5";"10"
"Dapperbuurt";"60";"51";"63";"42";"53";"46";"41";"26";"24";"18";"39";"50"
"Dapperbuurt-Noord";"16";"14";"13";"11";"9";"13";"10";"7";"4";"3";"5";"9"
"Dapperbuurt-Zuid";"27";"17";"16";"16";"18";"9";"8";"7";"7";"8";"8";"15"
"Oostpoort";"17";"20";"34";"15";"26";"24";"23";"12";"13";"7";"26";"26"
"Indische Buurt-West";"48";"30";"29";"47";"24";"33";"14";"16";"6";"5";"12";"7"
"Timorpleinbuurt-Noord";"19";"11";"12";"24";"17";"8";"6";"8";"2";"3";"7";"3"
"Timorpleinbuurt-Zuid";"13";"16";"11";"11";"2";"15";"3";"7";"2";"1";"2";"2"
"Ambonpleinbuurt";"16";"3";"6";"12";"5";"10";"5";"1";"2";"1";"3";"2"
"Indische Buurt-Oost";"34";"18";"25";"19";"18";"20";"12";"11";"2";"3";"6";"5"
"Makassarpleinbuurt";"20";"9";"17";"12";"7";"11";"8";"10";"0";"1";"3";"3"
"Zeeburgerdijk-Oost";"1";"1";"3";"1";"1";"1";"0";"0";"1";"2";"0";"1"
"Sumatraplantsoenbuurt";"6";"5";"2";"3";"7";"5";"2";"0";"1";"0";"3";"1"
"Flevopark";"7";"3";"3";"3";"3";"3";"2";"1";"0";"0";"0";"0"
"Zeeburgereiland/Bovendiep";"6";"6";"7";"8";"9";"9";"6";"6";"6";"5";"8";"5"
"Sluisbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"Sportheldenbuurt";"0";"0";"1";"3";"5";"2";"4";"4";"4";"1";"1";"3"
"Oostpunt Zeeburgereiland";"2";"0";"0";"0";"0";"0";"1";"1";"0";"1";"2";"1"
"Baaibuurt-West";"1";"1";"2";"1";"0";"5";"0";"0";"1";"0";"0";"0"
"Baaibuurt-Oost";"1";"1";"1";"2";"1";"0";"0";"1";"0";"2";"0";"0"
"Bovendiep/Diemerpark";"2";"4";"3";"2";"3";"2";"1";"0";"1";"0";"5";"0"
"IJburg-West";"28";"26";"29";"44";"29";"23";"27";"4";"5";"8";"5";"3"
"Steigereiland-Zuid";"9";"3";"10";"9";"12";"7";"3";"0";"0";"2";"1";"0"
"Steigereiland-Noord";"2";"1";"1";"1";"4";"1";"0";"1";"0";"1";"0";"0"
"Rieteilanden-West";"0";"3";"6";"3";"2";"0";"0";"1";"1";"1";"2";"0"
"Joris Ivenspleinbuurt";"9";"8";"3";"13";"5";"8";"7";"0";"1";"2";"2";"2"
"Ed Pelsterparkbuurt";"8";"11";"9";"18";"6";"7";"17";"2";"3";"2";"0";"1"
"IJburg-Oost";"2";"3";"0";"0";"0";"0";"1";"0";"0";"2";"1";"0"
"Buiteneiland";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Pampusbuurt-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Centrumeiland";"2";"3";"0";"0";"0";"0";"1";"0";"0";"2";"1";"0"
"Muidenbuurt-West";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"IJburg-Zuid";"30";"29";"54";"26";"26";"20";"14";"11";"7";"9";"2";"4"
"Havenkwartier IJburg";"22";"23";"45";"20";"15";"16";"9";"10";"5";"7";"2";"3"
"Theo van Goghparkbuurt";"7";"5";"6";"5";"11";"3";"5";"1";"1";"2";"0";"1"
"Rieteiland-Oost";"1";"1";"3";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"Frankendael";"26";"36";"37";"31";"31";"28";"44";"48";"21";"29";"22";"17"
"Van der Kunbuurt";"1";"8";"4";"2";"5";"3";"2";"7";"0";"9";"5";"1"
"De Eenhoorn";"12";"9";"15";"16";"12";"7";"18";"18";"7";"9";"5";"11"
"Don Bosco";"4";"4";"10";"2";"2";"4";"1";"1";"4";"3";"6";"1"
"Julianapark";"3";"3";"4";"2";"4";"3";"18";"10";"1";"4";"4";"3"
"Frankendael";"1";"0";"2";"3";"2";"3";"0";"1";"4";"2";"2";"0"
"Tuindorp Amstelstation";"0";"0";"1";"1";"1";"1";"2";"1";"2";"1";"0";"1"
"De Wetbuurt";"0";"1";"1";"3";"2";"6";"1";"4";"0";"0";"0";"0"
"Tuindorp Frankendael";"5";"11";"0";"2";"3";"1";"2";"6";"3";"1";"0";"0"
"Middenmeer";"46";"95";"55";"51";"56";"47";"43";"56";"28";"22";"43";"36"
"Linnaeusparkbuurt";"9";"14";"6";"7";"14";"5";"9";"8";"6";"5";"6";"3"
"Middenmeer-Noord";"2";"6";"5";"2";"2";"3";"2";"1";"1";"0";"3";"1"
"Middenmeer-Zuid";"6";"17";"9";"8";"9";"3";"2";"19";"2";"5";"12";"8"
"Science Park-Noord";"5";"8";"2";"2";"11";"6";"3";"6";"5";"3";"6";"2"
"Science Park-Zuid";"16";"13";"12";"6";"9";"12";"13";"16";"12";"2";"12";"15"
"Sportpark Middenmeer-Zuid";"4";"15";"2";"13";"5";"10";"10";"2";"1";"1";"2";"4"
"Sportpark Middenmeer-Noord";"1";"14";"11";"7";"1";"7";"2";"1";"0";"4";"1";"3"
"Park de Meer";"1";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0"
"Sportpark Voorland";"2";"7";"8";"4";"5";"0";"2";"3";"1";"2";"1";"0"
"Betondorp";"5";"11";"6";"12";"8";"6";"3";"9";"4";"1";"1";"4"
"Drieburg";"1";"7";"5";"8";"4";"4";"2";"7";"4";"0";"0";"4"
"Nieuwe Oosterbegraafplaats";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"Betondorp";"3";"4";"0";"4";"3";"2";"1";"1";"0";"1";"1";"0"
"Omval/Overamstel";"48";"61";"41";"39";"38";"35";"44";"60";"25";"25";"20";"40"
"De Omval";"12";"13";"9";"12";"12";"6";"8";"13";"3";"2";"2";"1"
"Overamstel";"3";"3";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0"
"Amstelglorie";"5";"7";"1";"3";"5";"4";"2";"3";"2";"0";"1";"0"
"Amstelkwartier-West";"3";"10";"7";"5";"7";"7";"5";"16";"2";"4";"1";"12"
"Amstelkwartier-Noord";"10";"9";"6";"5";"2";"4";"9";"3";"1";"4";"1";"6"
"Amstelkwartier-Zuid";"6";"10";"11";"5";"4";"7";"11";"17";"11";"7";"10";"3"
"Weespertrekvaart";"9";"9";"7";"8";"7";"7";"8";"8";"6";"8";"4";"18"
"Oostzanerwerf";"13";"11";"12";"27";"14";"15";"12";"9";"9";"3";"1";"3"
"Noorder IJplas";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Melkweg/Oostzanerwerf";"3";"2";"6";"10";"10";"6";"3";"3";"1";"1";"0";"1"
"Walvisbuurt";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Twiske-West";"0";"3";"1";"2";"0";"1";"0";"1";"0";"0";"0";"0"
"Oostzanerdijk";"0";"2";"4";"1";"0";"2";"2";"0";"0";"2";"0";"0"
"Circus/Kermisbuurt";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Molenwijk";"10";"3";"1";"14";"4";"5";"7";"5";"8";"0";"1";"2"
"Noordelijke IJ-oevers-West";"57";"82";"112";"63";"81";"68";"90";"60";"46";"26";"47";"55"
"Cornelis Douwesterrein-West";"3";"6";"4";"5";"5";"4";"0";"3";"1";"1";"3";"3"
"Cornelis Douwesterrein-Oost";"15";"3";"15";"7";"10";"2";"7";"3";"7";"5";"1";"3"
"NDSM terrein";"13";"30";"43";"19";"23";"27";"25";"19";"7";"10";"12";"7"
"Buiksloterham-Zuid";"10";"25";"21";"18";"10";"11";"15";"11";"14";"5";"10";"8"
"Buiksloterham-Noord";"11";"14";"20";"3";"15";"9";"19";"9";"8";"2";"4";"5"
"Klaprozenbuurt";"3";"3";"2";"8";"8";"5";"6";"1";"5";"0";"2";"3"
"Overhoeks";"2";"1";"7";"3";"10";"10";"18";"14";"4";"3";"15";"26"
"Tuindorp Oostzaan";"8";"18";"27";"22";"19";"9";"6";"9";"1";"1";"5";"4"
"Tuindorp Oostzaan-West";"1";"4";"2";"0";"1";"2";"0";"1";"1";"0";"1";"0"
"Tuindorp Oostzaan-Oost";"3";"6";"6";"13";"4";"3";"2";"4";"0";"0";"2";"2"
"Terrasdorp";"4";"8";"19";"8";"13";"4";"4";"3";"0";"1";"2";"2"
"De Bongerd";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0"
"Kadoelen";"10";"7";"6";"4";"8";"2";"6";"4";"1";"2";"0";"2"
"Twiske-Oost";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kadoelen";"10";"7";"6";"4";"8";"2";"6";"4";"1";"2";"0";"2"
"Banne Buiksloot";"36";"16";"18";"27";"13";"9";"8";"9";"2";"2";"2";"0"
"Banne-Noordwest";"5";"5";"4";"5";"2";"0";"1";"1";"1";"1";"1";"0"
"Banne-Noordoost";"1";"0";"0";"0";"0";"3";"0";"1";"0";"0";"1";"0"
"Banne-Zuidwest";"3";"5";"6";"9";"5";"3";"4";"1";"1";"1";"0";"0"
"Banne-Zuidoost";"27";"6";"8";"13";"6";"3";"3";"6";"0";"0";"0";"0"
"Buiksloterbreek";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Marjoleinterrein";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk/Buiksloterdijk";"7";"1";"6";"5";"1";"1";"0";"2";"0";"0";"0";"2"
"Buiksloterdijk-West";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"Buiksloterdijk-Oost";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"0"
"Nieuwendammerdijk-West";"6";"1";"3";"1";"1";"0";"0";"0";"0";"0";"0";"2"
"Nieuwendammerdijk-Oost";"0";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"Nieuwendammerdijk-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Elzenhagen";"4";"18";"24";"7";"5";"9";"5";"2";"5";"1";"1";"0"
"Elzenhagen-Noord";"2";"0";"2";"2";"0";"1";"3";"1";"0";"0";"0";"0"
"Elzenhagen-Zuid";"2";"18";"22";"5";"5";"8";"2";"1";"5";"1";"0";"0"
"Nintemanterrein";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Buikslotermeer";"75";"54";"40";"67";"49";"30";"17";"20";"18";"19";"17";"11"
"Buikslotermeer-Noord";"2";"4";"4";"2";"4";"0";"0";"1";"0";"1";"0";"0"
"De Kleine Wereld";"16";"8";"4";"8";"19";"4";"3";"1";"0";"0";"1";"0"
"Loenermark";"1";"4";"3";"1";"1";"2";"0";"2";"1";"0";"1";"0"
"Buikslotermeerplein";"45";"25";"18";"45";"18";"14";"12";"7";"15";"10";"12";"7"
"Plan van Gool";"4";"2";"1";"2";"2";"1";"1";"0";"0";"1";"1";"1"
"Rode Kruisbuurt";"7";"11";"10";"9";"5";"9";"1";"9";"2";"7";"2";"3"
"Waterlandpleinbuurt";"31";"40";"40";"31";"16";"16";"17";"11";"10";"1";"5";"2"
"Markengouw-Noord";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Markengouw-Midden";"5";"3";"10";"4";"0";"1";"0";"2";"0";"0";"0";"0"
"Markengouw-Zuid";"6";"6";"0";"0";"4";"3";"4";"1";"0";"1";"1";"0"
"Werengouw-Noord";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Werengouw-Midden";"18";"28";"26";"26";"12";"9";"13";"8";"8";"0";"4";"2"
"Werengouw-Zuid";"2";"3";"3";"0";"0";"2";"0";"0";"2";"0";"0";"0"
"Volewijck";"49";"38";"73";"55";"18";"23";"24";"23";"16";"11";"10";"18"
"Bloemenbuurt-Noord";"7";"5";"31";"12";"2";"3";"7";"6";"3";"0";"1";"4"
"Bloemenbuurt-Zuid";"13";"6";"7";"9";"5";"2";"4";"3";"3";"3";"4";"3"
"Van der Pekbuurt";"29";"27";"35";"34";"11";"18";"13";"14";"10";"8";"5";"11"
"IJplein/Vogelbuurt";"19";"29";"28";"32";"9";"11";"7";"5";"3";"5";"6";"17"
"Vogelbuurt-Noord";"0";"2";"1";"7";"1";"0";"0";"1";"0";"0";"0";"4"
"Vliegenbos";"5";"9";"14";"5";"1";"3";"3";"0";"0";"1";"1";"1"
"Vogelbuurt-Zuid";"8";"14";"9";"16";"4";"3";"2";"3";"2";"2";"3";"7"
"IJplein e.o.";"6";"4";"4";"4";"3";"5";"2";"1";"1";"2";"2";"5"
"Tuindorp Buiksloot";"1";"0";"1";"1";"1";"2";"0";"0";"1";"2";"0";"1"
"Blauwe Zand";"1";"0";"1";"1";"1";"2";"0";"0";"1";"2";"0";"1"
"Tuindorp Nieuwendam";"4";"5";"1";"3";"0";"2";"0";"1";"1";"0";"3";"5"
"Tuindorp Nieuwendam-West";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Tuindorp Nieuwendam-Oost";"3";"5";"1";"3";"0";"2";"0";"1";"1";"0";"3";"3"
"Noordelijke IJ-oevers-Oost";"24";"28";"30";"31";"20";"63";"26";"25";"17";"12";"14";"14"
"Hamerstraatkwartier-West";"18";"20";"22";"24";"17";"59";"25";"22";"17";"11";"14";"7"
"Hamerstraatkwartier-Oost";"2";"6";"6";"4";"3";"1";"0";"1";"0";"1";"0";"2"
"Bedrijventerrein Nieuwendammerdijk";"4";"2";"2";"3";"0";"3";"1";"2";"0";"0";"0";"5"
"Waterland";"10";"6";"9";"7";"6";"4";"6";"5";"3";"1";"2";"2"
