"Soort misdrijf";"Perioden";"Regio's";"Geregistreerde misdrijven (aantal)";"Aangiften (aantal)"
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Amersfoort";547;540
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Amersfoort";387;381
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Amersfoort";451;445
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Amersfoort";470;462
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Amstelveen";805;802
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Amstelveen";826;821
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Amstelveen";534;538
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Amstelveen";586;581
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Amstelveen";528;527
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Amstelveen";500;495
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Amstelveen";471;464
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Amstelveen";420;413
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Amstelveen";323;318
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Amstelveen";376;369
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Amstelveen";352;339
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Amstelveen";364;363
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Amsterdam";10261;10189
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Amsterdam";10542;10473
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Amsterdam";9694;9632
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Amsterdam";10026;9954
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Amsterdam";9204;9141
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Amsterdam";8710;8659
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Amsterdam";7636;7555
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Amsterdam";6405;6294
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Amsterdam";6078;5948
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Amsterdam";5224;5082
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Amsterdam";6320;6145
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Amsterdam";6879;6664
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Apeldoorn";906;893
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Apeldoorn";789;784
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Apeldoorn";724;713
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Apeldoorn";660;650
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Apeldoorn";747;728
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Apeldoorn";404;397
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Apeldoorn";362;359
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Apeldoorn";269;266
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Apeldoorn";311;310
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Apeldoorn";212;212
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Apeldoorn";261;258
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Apeldoorn";327;320
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Arnhem";1301;1281
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Arnhem";1388;1376
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Arnhem";1016;1002
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Arnhem";1002;978
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Arnhem";888;862
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Arnhem";949;931
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Arnhem";657;650
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Arnhem";634;631
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Arnhem";615;602
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Arnhem";454;445
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Arnhem";413;414
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Arnhem";436;435
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Assen";362;358
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Assen";271;266
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Assen";171;166
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Assen";159;154
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Assen";124;118
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Assen";69;65
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Assen";68;66
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Assen";96;93
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Assen";155;152
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Assen";72;70
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Assen";105;100
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Assen";240;240
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Asten";65;64
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Asten";61;61
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Asten";55;53
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Asten";20;20
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Asten";34;34
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Asten";37;36
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Asten";16;16
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Asten";24;24
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Asten";19;19
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Asten";15;14
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Asten";35;35
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Asten";41;41
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Baarle-Nassau";25;25
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Baarle-Nassau";20;18
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Baarle-Nassau";18;18
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Baarle-Nassau";23;23
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Baarle-Nassau";12;12
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Baarle-Nassau";10;10
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Baarle-Nassau";2;2
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Baarle-Nassau";6;6
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Baarle-Nassau";5;5
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Baarle-Nassau";7;7
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Baarle-Nassau";2;2
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Baarle-Nassau";6;6
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Baarn";214;214
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Baarn";129;128
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Baarn";142;141
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Baarn";78;77
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Baarn";109;107
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Baarn";113;112
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Baarn";88;88
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Baarn";147;146
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Baarn";76;73
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Baarn";115;114
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Baarn";61;61
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Baarn";59;59
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Barendrecht";214;212
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Barendrecht";338;331
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Barendrecht";271;264
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Barendrecht";277;272
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Barendrecht";257;245
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Barendrecht";187;181
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Barendrecht";157;155
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Barendrecht";208;201
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Barendrecht";188;182
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Barendrecht";154;147
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Barendrecht";140;139
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Barendrecht";131;130
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Barneveld";188;187
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Barneveld";184;181
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Barneveld";180;180
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Barneveld";123;121
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Barneveld";174;174
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Barneveld";135;133
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Barneveld";131;129
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Barneveld";99;98
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Barneveld";102;101
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Barneveld";79;78
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Barneveld";52;52
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Barneveld";44;44
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Beek (L.)";82;82
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Beek (L.)";88;86
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Beek (L.)";99;98
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2015";"Beek (L.)";69;67
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2016";"Beek (L.)";81;81
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2017";"Beek (L.)";90;89
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2018";"Beek (L.)";38;37
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2019";"Beek (L.)";28;27
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2020";"Beek (L.)";20;20
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2021";"Beek (L.)";20;19
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2022";"Beek (L.)";42;42
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2023";"Beek (L.)";60;58
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2012";"Beekdaelen";181;180
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2013";"Beekdaelen";170;169
"1.2.1 Diefstal uit/vanaf motorvoertuigen";"2014";"Beekdaelen";157;156
